t_s,i_A,v_bank_V
-3.2837500e-03,-0.6976,49.143
-3.2812500e-03,3.0448,49.154
-3.2787500e-03,1.5216,49.132
-3.2762500e-03,3.1696,49.150
-3.2737500e-03,3.6176,49.139
-3.2712500e-03,-1.4704,49.140
-3.2687500e-03,2.4016,49.139
-3.2662500e-03,2.8960,49.161
-3.2637500e-03,1.0656,49.143
-3.2612500e-03,-2.3344,49.143
-3.2587500e-03,7.1680,49.152
-3.2562500e-03,-1.2768,49.154
-3.2537500e-03,-1.6720,49.137
-3.2512500e-03,11.6880,49.179
-3.2487500e-03,4.8032,49.158
-3.2462500e-03,-6.5504,49.118
-3.2437500e-03,4.3600,49.138
-3.2412500e-03,1.1088,49.146
-3.2387500e-03,1.8544,49.146
-3.2362500e-03,-0.5216,49.138
-3.2337500e-03,4.5152,49.159
-3.2312500e-03,-1.9312,49.148
-3.2287500e-03,6.7808,49.158
-3.2262500e-03,4.3536,49.154
-3.2237500e-03,-0.7840,49.138
-3.2212500e-03,-1.0096,49.146
-3.2187500e-03,8.1024,49.158
-3.2162500e-03,-4.4096,49.128
-3.2137500e-03,3.0640,49.149
-3.2112500e-03,2.4640,49.162
-3.2087500e-03,1.5728,49.140
-3.2062500e-03,-1.5360,49.131
-3.2037500e-03,10.0608,49.152
-3.2012500e-03,1.8240,49.151
-3.1987500e-03,-5.2224,49.113
-3.1962500e-03,2.0160,49.139
-3.1937500e-03,8.6336,49.152
-3.1912500e-03,-5.0400,49.135
-3.1887500e-03,0.4192,49.141
-3.1862500e-03,6.0784,49.146
-3.1837500e-03,2.2912,49.140
-3.1812500e-03,0.5664,49.131
-3.1787500e-03,9.4720,49.159
-3.1762500e-03,-6.2784,49.136
-3.1737500e-03,-1.8656,49.139
-3.1712500e-03,10.3104,49.176
-3.1687500e-03,1.8848,49.151
-3.1662500e-03,-3.0096,49.122
-3.1637500e-03,1.0816,49.155
-3.1612500e-03,7.3392,49.170
-3.1587500e-03,-1.2768,49.144
-3.1562500e-03,1.2544,49.139
-3.1537500e-03,4.9376,49.170
-3.1512500e-03,-1.4112,49.140
-3.1487500e-03,2.3984,49.149
-3.1462500e-03,6.7072,49.159
-3.1437500e-03,0.1216,49.135
-3.1412500e-03,0.4944,49.128
-3.1387500e-03,1.3008,49.151
-3.1362500e-03,1.9440,49.136
-3.1337500e-03,0.4928,49.138
-3.1312500e-03,4.4256,49.165
-3.1287500e-03,-3.7088,49.144
-3.1262500e-03,0.2368,49.140
-3.1237500e-03,15.8416,49.189
-3.1212500e-03,2.1680,49.173
-3.1187500e-03,-8.3584,49.122
-3.1162500e-03,5.7360,49.165
-3.1137500e-03,4.8144,49.156
-3.1112500e-03,-0.0864,49.148
-3.1087500e-03,-1.8272,49.151
-3.1062500e-03,3.8944,49.171
-3.1037500e-03,-1.7008,49.146
-3.1012500e-03,7.7760,49.150
-3.0987500e-03,5.7056,49.167
-3.0962500e-03,-3.7728,49.140
-3.0937500e-03,-0.9968,49.134
-3.0912500e-03,9.8544,49.173
-3.0887500e-03,-3.3104,49.125
-3.0862500e-03,-1.2688,49.130
-3.0837500e-03,4.5472,49.136
-3.0812500e-03,4.0368,49.156
-3.0787500e-03,-4.3808,49.127
-3.0762500e-03,14.0944,49.183
-3.0737500e-03,0.2368,49.166
-3.0712500e-03,-9.7008,49.112
-3.0687500e-03,6.0720,49.165
-3.0662500e-03,8.7248,49.187
-3.0637500e-03,-4.5488,49.133
-3.0612500e-03,1.5136,49.155
-3.0587500e-03,3.8784,49.151
-3.0562500e-03,1.8672,49.167
-3.0537500e-03,1.8976,49.129
-3.0512500e-03,10.3248,49.166
-3.0487500e-03,-8.9616,49.133
-3.0462500e-03,-2.0112,49.128
-3.0437500e-03,11.3664,49.180
-3.0412500e-03,4.1360,49.171
-3.0387500e-03,-5.5392,49.113
-3.0362500e-03,1.7104,49.156
-3.0337500e-03,4.9600,49.172
-3.0312500e-03,2.1472,49.159
-3.0287500e-03,1.6000,49.143
-3.0262500e-03,2.7888,49.155
-3.0237500e-03,-6.1504,49.115
-3.0212500e-03,8.5792,49.167
-3.0187500e-03,8.6176,49.171
-3.0162500e-03,-3.7824,49.139
-3.0137500e-03,-1.7824,49.122
-3.0112500e-03,4.4688,49.156
-3.0087500e-03,4.9328,49.156
-3.0062500e-03,-1.7760,49.144
-3.0037500e-03,0.2640,49.136
-3.0012500e-03,0.1152,49.147
-2.9987500e-03,3.9472,49.138
-2.9962500e-03,10.1616,49.172
-2.9937500e-03,-1.3424,49.148
-2.9912500e-03,-3.7584,49.128
-2.9887500e-03,7.6944,49.167
-2.9862500e-03,0.6752,49.145
-2.9837500e-03,-0.6800,49.143
-2.9812500e-03,0.5552,49.130
-2.9787500e-03,4.9200,49.146
-2.9762500e-03,-3.4672,49.140
-2.9737500e-03,7.6144,49.174
-2.9712500e-03,7.1056,49.173
-2.9687500e-03,-3.7200,49.142
-2.9662500e-03,-1.9504,49.153
-2.9637500e-03,8.5856,49.164
-2.9612500e-03,-2.6672,49.145
-2.9587500e-03,1.7328,49.148
-2.9562500e-03,2.6768,49.148
-2.9537500e-03,3.1936,49.170
-2.9512500e-03,-1.1680,49.151
-2.9487500e-03,9.5392,49.171
-2.9462500e-03,1.3488,49.148
-2.9437500e-03,-4.9072,49.130
-2.9412500e-03,1.7520,49.130
-2.9387500e-03,7.8288,49.173
-2.9362500e-03,-3.3200,49.129
-2.9337500e-03,1.5088,49.162
-2.9312500e-03,3.3056,49.148
-2.9287500e-03,3.3040,49.154
-2.9262500e-03,2.7184,49.149
-2.9237500e-03,4.8064,49.168
-2.9212500e-03,-4.2496,49.129
-2.9187500e-03,1.6400,49.140
-2.9162500e-03,6.7904,49.155
-2.9137500e-03,1.9296,49.152
-2.9112500e-03,-5.1760,49.132
-2.9087500e-03,5.2208,49.170
-2.9062500e-03,4.8112,49.148
-2.9037500e-03,-0.2560,49.148
-2.9012500e-03,0.7728,49.159
-2.8987500e-03,5.3552,49.182
-2.8962500e-03,-5.7104,49.128
-2.8937500e-03,9.0208,49.166
-2.8912500e-03,6.1184,49.182
-2.8887500e-03,-3.5520,49.145
-2.8862500e-03,1.0336,49.133
-2.8837500e-03,3.5392,49.142
-2.8812500e-03,1.7968,49.148
-2.8787500e-03,-0.9600,49.135
-2.8762500e-03,3.4336,49.149
-2.8737500e-03,-1.2416,49.143
-2.8712500e-03,1.9008,49.139
-2.8687500e-03,11.3824,49.178
-2.8662500e-03,0.7024,49.156
-2.8637500e-03,-5.6352,49.124
-2.8612500e-03,6.4528,49.150
-2.8587500e-03,0.3232,49.148
-2.8562500e-03,1.8048,49.141
-2.8537500e-03,0.4688,49.147
-2.8512500e-03,3.6944,49.147
-2.8487500e-03,-2.3712,49.145
-2.8462500e-03,8.2992,49.167
-2.8437500e-03,4.3696,49.151
-2.8412500e-03,-2.3456,49.130
-2.8387500e-03,-2.4576,49.136
-2.8362500e-03,9.7376,49.177
-2.8337500e-03,-4.1136,49.131
-2.8312500e-03,2.0096,49.153
-2.8287500e-03,1.8512,49.157
-2.8262500e-03,3.7216,49.116
-2.8237500e-03,-1.5648,49.137
-2.8212500e-03,16.1392,49.187
-2.8187500e-03,-6.3104,49.128
-2.8162500e-03,-7.7664,49.113
-2.8137500e-03,8.5056,49.172
-2.8112500e-03,9.1776,49.186
-2.8087500e-03,-7.5904,49.125
-2.8062500e-03,0.3344,49.142
-2.8037500e-03,7.0160,49.155
-2.8012500e-03,4.3248,49.158
-2.7987500e-03,-1.5344,49.148
-2.7962500e-03,5.2576,49.141
-2.7937500e-03,-0.4592,49.135
-2.7912500e-03,0.8064,49.117
-2.7887500e-03,3.7648,49.149
-2.7862500e-03,1.4320,49.148
-2.7837500e-03,-1.0672,49.127
-2.7812500e-03,3.6512,49.154
-2.7787500e-03,1.6416,49.156
-2.7762500e-03,-0.1760,49.135
-2.7737500e-03,4.9952,49.148
-2.7712500e-03,2.5168,49.154
-2.7687500e-03,-2.3008,49.151
-2.7662500e-03,4.3296,49.154
-2.7637500e-03,6.6016,49.157
-2.7612500e-03,-1.3776,49.153
-2.7587500e-03,1.2912,49.156
-2.7562500e-03,-0.3008,49.137
-2.7537500e-03,3.5312,49.131
-2.7512500e-03,0.4272,49.134
-2.7487500e-03,4.0016,49.146
-2.7462500e-03,-5.6224,49.131
-2.7437500e-03,5.7744,49.144
-2.7412500e-03,13.1120,49.177
-2.7387500e-03,-1.5568,49.147
-2.7362500e-03,-8.1392,49.124
-2.7337500e-03,10.7792,49.149
-2.7312500e-03,0.8384,49.157
-2.7287500e-03,-0.0624,49.155
-2.7262500e-03,-2.2528,49.131
-2.7237500e-03,6.2992,49.140
-2.7212500e-03,-0.6688,49.138
-2.7187500e-03,7.3520,49.154
-2.7162500e-03,1.0896,49.148
-2.7137500e-03,-0.4864,49.139
-2.7112500e-03,1.3072,49.147
-2.7087500e-03,7.2848,49.171
-2.7062500e-03,-6.1728,49.132
-2.7037500e-03,2.9168,49.152
-2.7012500e-03,4.8944,49.149
-2.6987500e-03,2.3824,49.160
-2.6962500e-03,-2.7376,49.147
-2.6937500e-03,11.3904,49.174
-2.6912500e-03,-0.3216,49.152
-2.6887500e-03,-5.3648,49.138
-2.6862500e-03,6.1360,49.161
-2.6837500e-03,3.5312,49.161
-2.6812500e-03,-1.7632,49.140
-2.6787500e-03,1.7744,49.144
-2.6762500e-03,2.8384,49.154
-2.6737500e-03,1.4880,49.141
-2.6712500e-03,2.2464,49.139
-2.6687500e-03,5.1424,49.161
-2.6662500e-03,-2.4528,49.131
-2.6637500e-03,0.7088,49.148
-2.6612500e-03,6.7248,49.171
-2.6587500e-03,1.8960,49.151
-2.6562500e-03,-1.4736,49.133
-2.6537500e-03,0.9776,49.145
-2.6512500e-03,4.3040,49.152
-2.6487500e-03,0.0080,49.151
-2.6462500e-03,3.1152,49.154
-2.6437500e-03,-0.2864,49.146
-2.6412500e-03,-0.8656,49.133
-2.6387500e-03,9.5248,49.161
-2.6362500e-03,3.3152,49.155
-2.6337500e-03,-3.5376,49.140
-2.6312500e-03,3.1776,49.149
-2.6287500e-03,2.6592,49.149
-2.6262500e-03,2.8384,49.149
-2.6237500e-03,-3.6368,49.138
-2.6212500e-03,4.1328,49.144
-2.6187500e-03,-0.8128,49.135
-2.6162500e-03,3.7296,49.152
-2.6137500e-03,7.7632,49.180
-2.6112500e-03,-0.7728,49.148
-2.6087500e-03,-2.5984,49.136
-2.6062500e-03,7.9344,49.159
-2.6037500e-03,-1.3872,49.156
-2.6012500e-03,-0.0096,49.154
-2.5987500e-03,1.9376,49.146
-2.5962500e-03,4.5664,49.165
-2.5937500e-03,-5.9440,49.124
-2.5912500e-03,11.9968,49.184
-2.5887500e-03,4.2816,49.148
-2.5862500e-03,-5.7648,49.126
-2.5837500e-03,0.3376,49.164
-2.5812500e-03,8.4832,49.172
-2.5787500e-03,-0.7472,49.141
-2.5762500e-03,-1.1040,49.140
-2.5737500e-03,3.3408,49.145
-2.5712500e-03,3.1952,49.161
-2.5687500e-03,0.5776,49.147
-2.5662500e-03,7.1616,49.159
-2.5637500e-03,-0.6272,49.125
-2.5612500e-03,-5.1072,49.111
-2.5587500e-03,6.6224,49.149
-2.5562500e-03,5.4480,49.146
-2.5537500e-03,-2.8592,49.138
-2.5512500e-03,0.3168,49.148
-2.5487500e-03,5.3392,49.153
-2.5462500e-03,1.7936,49.147
-2.5437500e-03,2.1952,49.136
-2.5412500e-03,5.2192,49.164
-2.5387500e-03,-7.4144,49.107
-2.5362500e-03,3.9760,49.148
-2.5337500e-03,10.9216,49.178
-2.5312500e-03,-2.3280,49.159
-2.5287500e-03,-4.0592,49.105
-2.5262500e-03,6.4336,49.172
-2.5237500e-03,4.6624,49.168
-2.5212500e-03,-3.5536,49.137
-2.5187500e-03,1.7024,49.139
-2.5162500e-03,3.8688,49.161
-2.5137500e-03,-1.7872,49.132
-2.5112500e-03,6.3984,49.177
-2.5087500e-03,4.2528,49.172
-2.5062500e-03,-1.7888,49.137
-2.5037500e-03,3.5072,49.150
-2.5012500e-03,1.3328,49.152
-2.4987500e-03,0.6992,49.140
-2.4962500e-03,1.2208,49.143
-2.4937500e-03,3.4992,49.146
-2.4912500e-03,-4.3696,49.129
-2.4887500e-03,3.1472,49.136
-2.4862500e-03,14.3200,49.188
-2.4837500e-03,-3.9376,49.150
-2.4812500e-03,-5.6368,49.121
-2.4787500e-03,9.2896,49.172
-2.4762500e-03,2.5840,49.158
-2.4737500e-03,-1.8608,49.125
-2.4712500e-03,0.6176,49.127
-2.4687500e-03,3.8688,49.153
-2.4662500e-03,-0.0288,49.134
-2.4637500e-03,5.5728,49.159
-2.4612500e-03,2.9200,49.135
-2.4587500e-03,-2.9600,49.141
-2.4562500e-03,1.1568,49.142
-2.4537500e-03,7.2320,49.161
-2.4512500e-03,-3.1120,49.123
-2.4487500e-03,1.5296,49.159
-2.4462500e-03,3.2240,49.139
-2.4437500e-03,3.0240,49.155
-2.4412500e-03,-0.3104,49.146
-2.4387500e-03,7.9760,49.161
-2.4362500e-03,-3.1232,49.157
-2.4337500e-03,-2.5040,49.138
-2.4312500e-03,7.6656,49.160
-2.4287500e-03,2.4304,49.168
-2.4262500e-03,-4.8496,49.139
-2.4237500e-03,4.8976,49.153
-2.4212500e-03,5.3408,49.146
-2.4187500e-03,-1.0192,49.125
-2.4162500e-03,0.5664,49.118
-2.4137500e-03,6.2640,49.165
-2.4112500e-03,-2.2272,49.122
-2.4087500e-03,1.1264,49.143
-2.4062500e-03,4.1488,49.141
-2.4037500e-03,2.1360,49.140
-2.4012500e-03,-0.1168,49.137
-2.3987500e-03,2.1216,49.156
-2.3962500e-03,1.5712,49.146
-2.3937500e-03,0.2384,49.133
-2.3912500e-03,5.2368,49.144
-2.3887500e-03,0.1728,49.150
-2.3862500e-03,-2.5424,49.131
-2.3837500e-03,8.1984,49.169
-2.3812500e-03,3.3856,49.155
-2.3787500e-03,-2.8336,49.136
-2.3762500e-03,3.4656,49.149
-2.3737500e-03,1.6512,49.150
-2.3712500e-03,1.7424,49.146
-2.3687500e-03,0.8464,49.134
-2.3662500e-03,2.8448,49.146
-2.3637500e-03,-4.7792,49.133
-2.3612500e-03,7.5920,49.156
-2.3587500e-03,11.3280,49.166
-2.3562500e-03,-6.3936,49.134
-2.3537500e-03,-4.1488,49.110
-2.3512500e-03,10.9696,49.153
-2.3487500e-03,1.2304,49.146
-2.3462500e-03,-3.6528,49.126
-2.3437500e-03,2.1184,49.140
-2.3412500e-03,6.0832,49.150
-2.3387500e-03,-0.2016,49.141
-2.3362500e-03,4.7968,49.143
-2.3337500e-03,0.1056,49.148
-2.3312500e-03,0.3552,49.140
-2.3287500e-03,2.2848,49.152
-2.3262500e-03,4.4304,49.151
-2.3237500e-03,-5.7872,49.124
-2.3212500e-03,5.8864,49.163
-2.3187500e-03,4.2432,49.142
-2.3162500e-03,0.1152,49.142
-2.3137500e-03,-0.7280,49.136
-2.3112500e-03,12.5856,49.176
-2.3087500e-03,-5.2544,49.132
-2.3062500e-03,-4.6864,49.121
-2.3037500e-03,6.7376,49.148
-2.3012500e-03,7.0672,49.159
-2.2987500e-03,-5.9072,49.126
-2.2962500e-03,2.8496,49.145
-2.2937500e-03,3.4784,49.140
-2.2912500e-03,1.5760,49.142
-2.2887500e-03,2.5168,49.143
-2.2862500e-03,4.4640,49.178
-2.2837500e-03,-5.4192,49.115
-2.2812500e-03,4.4272,49.148
-2.2787500e-03,7.4576,49.164
-2.2762500e-03,-0.9040,49.152
-2.2737500e-03,-2.1360,49.132
-2.2712500e-03,3.3872,49.147
-2.2687500e-03,4.0880,49.146
-2.2662500e-03,-0.4752,49.119
-2.2637500e-03,1.9728,49.134
-2.2612500e-03,-0.1328,49.148
-2.2587500e-03,0.0032,49.130
-2.2562500e-03,10.0816,49.155
-2.2537500e-03,2.7248,49.151
-2.2512500e-03,-6.9504,49.109
-2.2487500e-03,6.6240,49.142
-2.2462500e-03,2.1840,49.152
-2.2437500e-03,-0.2336,49.149
-2.2412500e-03,-0.6240,49.137
-2.2387500e-03,4.8384,49.139
-2.2362500e-03,-2.5264,49.128
-2.2337500e-03,5.8272,49.154
-2.2312500e-03,5.0384,49.142
-2.2287500e-03,-0.9456,49.119
-2.2262500e-03,-1.8112,49.118
-2.2237500e-03,8.2016,49.168
-2.2212500e-03,-4.3456,49.136
-2.2187500e-03,2.0192,49.146
-2.2162500e-03,2.4096,49.141
-2.2137500e-03,3.3712,49.156
-2.2112500e-03,-5.0064,49.118
-2.2087500e-03,11.2368,49.168
-2.2062500e-03,4.0400,49.162
-2.2037500e-03,-7.3200,49.118
-2.2012500e-03,1.6544,49.143
-2.1987500e-03,8.6432,49.163
-2.1962500e-03,-3.8096,49.126
-2.1937500e-03,1.8800,49.148
-2.1912500e-03,1.9984,49.154
-2.1887500e-03,2.0864,49.137
-2.1862500e-03,2.6272,49.146
-2.1837500e-03,7.1984,49.165
-2.1812500e-03,-4.7184,49.133
-2.1787500e-03,-1.8656,49.124
-2.1762500e-03,7.9568,49.158
-2.1737500e-03,3.6848,49.160
-2.1712500e-03,-5.2736,49.131
-2.1687500e-03,2.3376,49.143
-2.1662500e-03,5.6608,49.161
-2.1637500e-03,0.7616,49.156
-2.1612500e-03,0.2320,49.140
-2.1587500e-03,4.7200,49.164
-2.1562500e-03,-4.3488,49.111
-2.1537500e-03,5.4800,49.139
-2.1512500e-03,6.3808,49.175
-2.1487500e-03,-3.2416,49.131
-2.1462500e-03,1.8144,49.135
-2.1437500e-03,2.9728,49.144
-2.1412500e-03,1.7952,49.137
-2.1387500e-03,-1.9904,49.141
-2.1362500e-03,5.0368,49.142
-2.1337500e-03,-0.4544,49.131
-2.1312500e-03,-0.1616,49.125
-2.1287500e-03,7.4768,49.148
-2.1262500e-03,3.8912,49.165
-2.1237500e-03,-3.9600,49.126
-2.1212500e-03,5.3648,49.142
-2.1187500e-03,-0.4992,49.135
-2.1162500e-03,1.6576,49.152
-2.1137500e-03,0.3040,49.137
-2.1112500e-03,5.1840,49.158
-2.1087500e-03,-6.5856,49.116
-2.1062500e-03,8.1600,49.159
-2.1037500e-03,8.1040,49.161
-2.1012500e-03,-3.3952,49.128
-2.0987500e-03,-2.1536,49.134
-2.0962500e-03,8.2064,49.154
-2.0937500e-03,-1.9488,49.129
-2.0912500e-03,1.4400,49.147
-2.0887500e-03,0.9360,49.131
-2.0862500e-03,2.4624,49.139
-2.0837500e-03,-1.7472,49.137
-2.0812500e-03,11.6416,49.173
-2.0787500e-03,0.1296,49.161
-2.0762500e-03,-7.4304,49.123
-2.0737500e-03,5.6304,49.146
-2.0712500e-03,8.6064,49.162
-2.0687500e-03,-5.0480,49.126
-2.0662500e-03,-0.8704,49.131
-2.0637500e-03,6.6896,49.149
-2.0612500e-03,1.5760,49.138
-2.0587500e-03,0.8720,49.158
-2.0562500e-03,5.7520,49.150
-2.0537500e-03,-3.5744,49.123
-2.0512500e-03,0.1248,49.127
-2.0487500e-03,6.9248,49.150
-2.0462500e-03,0.3264,49.158
-2.0437500e-03,-1.2688,49.137
-2.0412500e-03,3.2096,49.142
-2.0387500e-03,3.4160,49.144
-2.0362500e-03,-1.4912,49.146
-2.0337500e-03,2.8032,49.139
-2.0312500e-03,5.2416,49.163
-2.0287500e-03,-6.2080,49.117
-2.0262500e-03,4.6720,49.166
-2.0237500e-03,8.5376,49.164
-2.0212500e-03,-1.2000,49.150
-2.0187500e-03,-1.3856,49.123
-2.0162500e-03,3.2272,49.160
-2.0137500e-03,1.8368,49.134
-2.0112500e-03,0.3456,49.128
-2.0087500e-03,2.8352,49.136
-2.0062500e-03,-2.4192,49.135
-2.0037500e-03,1.2288,49.121
-2.0012500e-03,10.8432,49.161
-1.9987500e-03,1.1232,49.156
-1.9962500e-03,-5.3376,49.130
-1.9937500e-03,5.5600,49.138
-1.9912500e-03,2.5712,49.147
-1.9887500e-03,0.5776,49.141
-1.9862500e-03,-0.7008,49.141
-1.9837500e-03,2.8928,49.153
-1.9812500e-03,-3.0784,49.131
-1.9787500e-03,8.6912,49.146
-1.9762500e-03,7.0320,49.170
-1.9737500e-03,-5.9632,49.124
-1.9712500e-03,-1.8688,49.139
-1.9687500e-03,11.6496,49.166
-1.9662500e-03,-2.9280,49.133
-1.9637500e-03,-2.6608,49.135
-1.9612500e-03,4.2736,49.149
-1.9587500e-03,4.0720,49.152
-1.9562500e-03,-1.9872,49.134
-1.9537500e-03,8.1536,49.169
-1.9512500e-03,0.4752,49.147
-1.9487500e-03,-5.1280,49.118
-1.9462500e-03,4.9872,49.145
-1.9437500e-03,4.6864,49.164
-1.9412500e-03,-3.4224,49.125
-1.9387500e-03,2.3760,49.145
-1.9362500e-03,4.4224,49.128
-1.9337500e-03,-0.1296,49.145
-1.9312500e-03,1.2032,49.134
-1.9287500e-03,6.8864,49.166
-1.9262500e-03,-0.8192,49.135
-1.9237500e-03,-4.6592,49.132
-1.9212500e-03,6.6912,49.155
-1.9187500e-03,3.8656,49.159
-1.9162500e-03,-3.0608,49.120
-1.9137500e-03,2.5984,49.157
-1.9112500e-03,2.3312,49.160
-1.9087500e-03,1.2432,49.139
-1.9062500e-03,3.6720,49.162
-1.9037500e-03,2.6160,49.172
-1.9012500e-03,-7.1232,49.116
-1.8987500e-03,8.7120,49.154
-1.8962500e-03,7.8272,49.171
-1.8937500e-03,-4.4224,49.126
-1.8912500e-03,-1.2128,49.109
-1.8887500e-03,5.3696,49.155
-1.8862500e-03,2.9184,49.144
-1.8837500e-03,-1.6000,49.134
-1.8812500e-03,1.2992,49.131
-1.8787500e-03,3.5120,49.149
-1.8762500e-03,0.7808,49.149
-1.8737500e-03,4.3904,49.148
-1.8712500e-03,-0.7408,49.136
-1.8687500e-03,0.4240,49.131
-1.8662500e-03,8.5552,49.150
-1.8637500e-03,-4.4288,49.138
-1.8612500e-03,-1.0896,49.143
-1.8587500e-03,4.9296,49.147
-1.8562500e-03,4.3920,49.153
-1.8537500e-03,-6.9392,49.126
-1.8512500e-03,7.7120,49.164
-1.8487500e-03,9.2608,49.185
-1.8462500e-03,-5.7008,49.136
-1.8437500e-03,-1.9088,49.140
-1.8412500e-03,8.7600,49.171
-1.8387500e-03,-1.6640,49.151
-1.8362500e-03,0.2000,49.141
-1.8337500e-03,2.6992,49.144
-1.8312500e-03,3.8688,49.149
-1.8287500e-03,-4.1168,49.116
-1.8262500e-03,11.5248,49.163
-1.8237500e-03,1.2272,49.143
-1.8212500e-03,-7.8896,49.118
-1.8187500e-03,4.9072,49.151
-1.8162500e-03,8.3504,49.164
-1.8137500e-03,-4.8096,49.131
-1.8112500e-03,1.5248,49.143
-1.8087500e-03,3.6576,49.157
-1.8062500e-03,2.6288,49.147
-1.8037500e-03,1.5920,49.140
-1.8012500e-03,3.8944,49.147
-1.7987500e-03,-2.4208,49.122
-1.7962500e-03,2.7808,49.145
-1.7937500e-03,3.4512,49.136
-1.7912500e-03,0.7680,49.133
-1.7887500e-03,-2.5520,49.134
-1.7862500e-03,6.0816,49.149
-1.7837500e-03,2.4336,49.145
-1.7812500e-03,-1.4656,49.136
-1.7787500e-03,1.4432,49.113
-1.7762500e-03,6.5792,49.165
-1.7737500e-03,-6.8480,49.116
-1.7712500e-03,8.5952,49.160
-1.7687500e-03,5.5072,49.154
-1.7662500e-03,-4.1536,49.140
-1.7637500e-03,1.6800,49.138
-1.7612500e-03,4.4064,49.164
-1.7587500e-03,-0.0720,49.152
-1.7562500e-03,-1.1344,49.125
-1.7537500e-03,4.8624,49.139
-1.7512500e-03,-1.5360,49.153
-1.7487500e-03,0.5008,49.139
-1.7462500e-03,9.7248,49.154
-1.7437500e-03,1.3072,49.149
-1.7412500e-03,-4.4240,49.114
-1.7387500e-03,5.3840,49.154
-1.7362500e-03,0.2496,49.136
-1.7337500e-03,1.6224,49.143
-1.7312500e-03,-0.7024,49.127
-1.7287500e-03,4.5488,49.149
-1.7262500e-03,-5.8128,49.111
-1.7237500e-03,10.7152,49.158
-1.7212500e-03,7.1872,49.171
-1.7187500e-03,-7.1968,49.134
-1.7162500e-03,-2.2464,49.124
-1.7137500e-03,11.8672,49.171
-1.7112500e-03,-2.1840,49.138
-1.7087500e-03,-1.4160,49.136
-1.7062500e-03,1.2224,49.129
-1.7037500e-03,5.5344,49.150
-1.7012500e-03,-1.7248,49.114
-1.6987500e-03,10.2736,49.175
-1.6962500e-03,-3.3216,49.144
