t_s,i_A,v_bank_V
-2.6912500e-03,-3.3296,49.780
-2.6887500e-03,0.3280,49.817
-2.6862500e-03,2.6496,49.802
-2.6837500e-03,-0.7632,49.789
-2.6812500e-03,1.6528,49.812
-2.6787500e-03,2.0528,49.828
-2.6762500e-03,-6.8224,49.767
-2.6737500e-03,10.2016,49.815
-2.6712500e-03,6.4384,49.828
-2.6687500e-03,-6.4176,49.784
-2.6662500e-03,0.1776,49.781
-2.6637500e-03,2.8016,49.811
-2.6612500e-03,1.3184,49.809
-2.6587500e-03,-3.1488,49.786
-2.6562500e-03,1.4912,49.793
-2.6537500e-03,-0.2368,49.807
-2.6512500e-03,2.0528,49.796
-2.6487500e-03,4.0784,49.830
-2.6462500e-03,-1.8896,49.815
-2.6437500e-03,-1.2080,49.789
-2.6412500e-03,6.4912,49.801
-2.6387500e-03,-4.5760,49.815
-2.6362500e-03,-2.3264,49.802
-2.6337500e-03,3.4128,49.811
-2.6312500e-03,3.0016,49.816
-2.6287500e-03,-9.5488,49.783
-2.6262500e-03,11.9760,49.838
-2.6237500e-03,10.8016,49.856
-2.6212500e-03,-9.2592,49.794
-2.6187500e-03,-2.0512,49.778
-2.6162500e-03,8.3344,49.840
-2.6137500e-03,-2.3296,49.790
-2.6112500e-03,-1.9200,49.799
-2.6087500e-03,0.7536,49.802
-2.6062500e-03,1.8112,49.809
-2.6037500e-03,-1.3984,49.795
-2.6012500e-03,8.9424,49.832
-2.5987500e-03,-0.7296,49.801
-2.5962500e-03,-5.7664,49.790
-2.5937500e-03,2.3808,49.803
-2.5912500e-03,5.7280,49.820
-2.5887500e-03,-5.0976,49.770
-2.5862500e-03,0.0480,49.799
-2.5837500e-03,2.1648,49.805
-2.5812500e-03,1.9392,49.810
-2.5787500e-03,0.2224,49.783
-2.5762500e-03,10.6112,49.825
-2.5737500e-03,-11.6400,49.779
-2.5712500e-03,1.9168,49.796
-2.5687500e-03,10.3152,49.838
-2.5662500e-03,0.7712,49.814
-2.5637500e-03,-7.8272,49.780
-2.5612500e-03,3.6704,49.812
-2.5587500e-03,4.0720,49.818
-2.5562500e-03,-1.0048,49.800
-2.5537500e-03,-2.2336,49.791
-2.5512500e-03,4.5088,49.819
-2.5487500e-03,-0.9296,49.796
-2.5462500e-03,2.1648,49.795
-2.5437500e-03,0.1664,49.809
-2.5412500e-03,0.1600,49.805
-2.5387500e-03,1.9584,49.796
-2.5362500e-03,-0.6112,49.806
-2.5337500e-03,-1.9728,49.798
-2.5312500e-03,0.4896,49.798
-2.5287500e-03,4.0960,49.812
-2.5262500e-03,-5.1040,49.801
-2.5237500e-03,1.2304,49.789
-2.5212500e-03,13.4256,49.841
-2.5187500e-03,1.0288,49.830
-2.5162500e-03,-6.5680,49.773
-2.5137500e-03,4.7312,49.806
-2.5112500e-03,-0.7648,49.803
-2.5087500e-03,0.3648,49.811
-2.5062500e-03,-1.5280,49.783
-2.5037500e-03,1.6336,49.806
-2.5012500e-03,-1.7728,49.802
-2.4987500e-03,6.5424,49.784
-2.4962500e-03,1.6208,49.802
-2.4937500e-03,-4.1888,49.792
-2.4912500e-03,-0.6544,49.792
-2.4887500e-03,9.4496,49.825
-2.4862500e-03,-8.0496,49.789
-2.4837500e-03,0.0496,49.814
-2.4812500e-03,3.1328,49.824
-2.4787500e-03,3.9040,49.805
-2.4762500e-03,-5.0176,49.780
-2.4737500e-03,7.5744,49.815
-2.4712500e-03,0.7632,49.822
-2.4687500e-03,-3.5408,49.790
-2.4662500e-03,0.3216,49.794
-2.4637500e-03,3.9584,49.819
-2.4612500e-03,-5.8992,49.777
-2.4587500e-03,3.6512,49.804
-2.4562500e-03,2.6224,49.801
-2.4537500e-03,-1.7216,49.785
-2.4512500e-03,-0.8336,49.800
-2.4487500e-03,11.6032,49.825
-2.4462500e-03,-6.7808,49.778
-2.4437500e-03,-3.3104,49.782
-2.4412500e-03,6.5568,49.849
-2.4387500e-03,3.9408,49.816
-2.4362500e-03,-4.3296,49.771
-2.4337500e-03,-0.5952,49.805
-2.4312500e-03,0.7808,49.811
-2.4287500e-03,1.7408,49.796
-2.4262500e-03,2.0704,49.787
-2.4237500e-03,4.0448,49.825
-2.4212500e-03,-9.5696,49.766
-2.4187500e-03,11.4880,49.823
-2.4162500e-03,10.4512,49.828
-2.4137500e-03,-5.4848,49.789
-2.4112500e-03,-3.3904,49.772
-2.4087500e-03,3.2576,49.813
-2.4062500e-03,3.9168,49.809
-2.4037500e-03,-3.1680,49.796
-2.4012500e-03,-0.2576,49.795
-2.3987500e-03,-0.8848,49.803
-2.3962500e-03,4.4944,49.776
-2.3937500e-03,3.5632,49.808
-2.3912500e-03,-1.8048,49.814
-2.3887500e-03,-3.4192,49.793
-2.3862500e-03,8.4560,49.818
-2.3837500e-03,-3.6992,49.799
-2.3812500e-03,-2.1728,49.802
-2.3787500e-03,-0.2880,49.806
-2.3762500e-03,6.1152,49.819
-2.3737500e-03,-8.5408,49.768
-2.3712500e-03,9.6240,49.816
-2.3687500e-03,7.5072,49.844
-2.3662500e-03,-5.6896,49.787
-2.3637500e-03,-2.9216,49.780
-2.3612500e-03,8.2704,49.838
-2.3587500e-03,-6.0080,49.801
-2.3562500e-03,0.8176,49.790
-2.3537500e-03,1.3808,49.790
-2.3512500e-03,1.8352,49.796
-2.3487500e-03,-5.7648,49.790
-2.3462500e-03,13.3008,49.818
-2.3437500e-03,1.4496,49.811
-2.3412500e-03,-8.3536,49.764
-2.3387500e-03,1.1680,49.799
-2.3362500e-03,7.8752,49.823
-2.3337500e-03,-3.8896,49.782
-2.3312500e-03,-1.0352,49.785
-2.3287500e-03,0.1952,49.780
-2.3262500e-03,2.3664,49.789
-2.3237500e-03,2.1552,49.794
-2.3212500e-03,7.8672,49.826
-2.3187500e-03,-8.0608,49.785
-2.3162500e-03,-1.3456,49.772
-2.3137500e-03,10.1312,49.817
-2.3112500e-03,1.4064,49.810
-2.3087500e-03,-6.9136,49.780
-2.3062500e-03,0.9600,49.800
-2.3037500e-03,6.1888,49.816
-2.3012500e-03,-0.8816,49.801
-2.2987500e-03,-1.2336,49.789
-2.2962500e-03,3.0768,49.820
-2.2937500e-03,-4.5504,49.763
-2.2912500e-03,6.9184,49.807
-2.2887500e-03,5.1872,49.825
-2.2862500e-03,-5.8272,49.801
-2.2837500e-03,1.5088,49.782
-2.2812500e-03,2.0336,49.822
-2.2787500e-03,0.1872,49.817
-2.2762500e-03,-4.1456,49.786
-2.2737500e-03,5.0656,49.810
-2.2712500e-03,-0.1392,49.806
-2.2687500e-03,0.3200,49.794
-2.2662500e-03,1.8624,49.803
-2.2637500e-03,2.4800,49.811
-2.2612500e-03,-1.4368,49.786
-2.2587500e-03,4.5376,49.808
-2.2562500e-03,-6.5936,49.805
-2.2537500e-03,1.4176,49.812
-2.2512500e-03,2.6080,49.785
-2.2487500e-03,2.4512,49.801
-2.2462500e-03,-11.0640,49.776
-2.2437500e-03,13.7888,49.820
-2.2412500e-03,13.8512,49.842
-2.2387500e-03,-7.8128,49.805
-2.2362500e-03,-5.6336,49.746
-2.2337500e-03,10.5872,49.822
-2.2312500e-03,-0.0640,49.795
-2.2287500e-03,-2.6224,49.787
-2.2262500e-03,-1.7952,49.788
-2.2237500e-03,3.2096,49.810
-2.2212500e-03,1.8048,49.800
-2.2187500e-03,4.0256,49.808
-2.2162500e-03,-2.4944,49.797
-2.2137500e-03,-2.6544,49.790
-2.2112500e-03,3.2080,49.804
-2.2087500e-03,3.7616,49.816
-2.2062500e-03,-7.8368,49.774
-2.2037500e-03,2.7968,49.833
-2.2012500e-03,5.1504,49.786
-2.1987500e-03,-0.1840,49.791
-2.1962500e-03,-1.3440,49.797
-2.1937500e-03,4.6256,49.829
-2.1912500e-03,-0.6752,49.792
-2.1887500e-03,-2.1520,49.780
-2.1862500e-03,2.7584,49.790
-2.1837500e-03,0.2160,49.812
-2.1812500e-03,-3.5376,49.790
-2.1787500e-03,3.1632,49.814
-2.1762500e-03,2.2080,49.794
-2.1737500e-03,-2.4720,49.782
-2.1712500e-03,0.8176,49.789
-2.1687500e-03,6.6848,49.834
-2.1662500e-03,-8.7296,49.753
-2.1637500e-03,5.6032,49.798
-2.1612500e-03,6.2544,49.834
-2.1587500e-03,-1.6240,49.796
-2.1562500e-03,-2.1856,49.785
-2.1537500e-03,1.1808,49.795
-2.1512500e-03,-0.4336,49.808
-2.1487500e-03,0.5248,49.798
-2.1462500e-03,1.6400,49.785
-2.1437500e-03,-1.3584,49.807
-2.1412500e-03,-0.0448,49.792
-2.1387500e-03,6.1728,49.818
-2.1362500e-03,1.3760,49.814
-2.1337500e-03,-3.7968,49.780
-2.1312500e-03,3.4544,49.800
-2.1287500e-03,-2.2320,49.806
-2.1262500e-03,0.4000,49.798
-2.1237500e-03,0.0304,49.802
-2.1212500e-03,1.4720,49.819
-2.1187500e-03,-7.8848,49.780
-2.1162500e-03,12.8160,49.813
-2.1137500e-03,11.2544,49.854
-2.1112500e-03,-9.8768,49.783
-2.1087500e-03,-2.4592,49.786
-2.1062500e-03,11.7712,49.836
-2.1037500e-03,-3.1904,49.798
-2.1012500e-03,-4.6704,49.804
-2.0987500e-03,2.4032,49.796
-2.0962500e-03,5.4320,49.805
-2.0937500e-03,-6.8912,49.779
-2.0912500e-03,12.5536,49.827
-2.0887500e-03,1.2960,49.810
-2.0862500e-03,-8.7024,49.770
-2.0837500e-03,3.0592,49.796
-2.0812500e-03,7.0032,49.836
-2.0787500e-03,-6.3008,49.784
-2.0762500e-03,0.8256,49.789
-2.0737500e-03,2.6736,49.812
-2.0712500e-03,1.4352,49.825
-2.0687500e-03,-1.7312,49.788
-2.0662500e-03,8.1216,49.830
-2.0637500e-03,-3.6288,49.780
-2.0612500e-03,-2.8832,49.783
-2.0587500e-03,2.5056,49.804
-2.0562500e-03,3.7472,49.813
-2.0537500e-03,-4.1280,49.772
-2.0512500e-03,1.1728,49.801
-2.0487500e-03,0.3568,49.808
-2.0462500e-03,0.6048,49.807
-2.0437500e-03,1.8176,49.798
-2.0412500e-03,4.0496,49.819
-2.0387500e-03,-6.1472,49.779
-2.0362500e-03,3.9968,49.800
-2.0337500e-03,6.9840,49.829
-2.0312500e-03,-1.9280,49.778
-2.0287500e-03,-2.7392,49.782
-2.0262500e-03,0.3504,49.798
-2.0237500e-03,3.1472,49.801
-2.0212500e-03,-1.9216,49.783
-2.0187500e-03,1.6320,49.795
-2.0162500e-03,-3.2000,49.810
-2.0137500e-03,1.1120,49.784
-2.0112500e-03,13.1024,49.844
-2.0087500e-03,1.7296,49.825
-2.0062500e-03,-8.7248,49.788
-2.0037500e-03,6.3184,49.804
-2.0012500e-03,0.9376,49.822
-1.9987500e-03,-0.8480,49.791
-1.9962500e-03,-3.9520,49.788
-1.9937500e-03,5.6928,49.816
-1.9912500e-03,-1.4672,49.787
-1.9887500e-03,3.8160,49.803
-1.9862500e-03,-0.7776,49.808
-1.9837500e-03,0.7552,49.799
-1.9812500e-03,-1.1072,49.798
-1.9787500e-03,7.7744,49.820
-1.9762500e-03,-10.4144,49.769
-1.9737500e-03,3.6128,49.775
-1.9712500e-03,3.2304,49.811
-1.9687500e-03,1.7584,49.809
-1.9662500e-03,-8.4720,49.768
-1.9637500e-03,13.9104,49.842
-1.9612500e-03,4.0320,49.831
-1.9587500e-03,-8.0688,49.789
-1.9562500e-03,-0.3504,49.796
-1.9537500e-03,8.3552,49.820
-1.9512500e-03,-4.1984,49.796
-1.9487500e-03,-0.5440,49.793
-1.9462500e-03,0.7744,49.808
-1.9437500e-03,1.5568,49.802
-1.9412500e-03,1.6336,49.800
-1.9387500e-03,4.2208,49.785
-1.9362500e-03,-3.0256,49.789
-1.9337500e-03,-2.1008,49.790
-1.9312500e-03,4.0240,49.804
-1.9287500e-03,1.1040,49.792
-1.9262500e-03,-4.0016,49.780
-1.9237500e-03,1.4064,49.816
-1.9212500e-03,3.8512,49.795
-1.9187500e-03,-1.6560,49.799
-1.9162500e-03,1.2496,49.799
-1.9137500e-03,5.1968,49.825
-1.9112500e-03,-7.4256,49.773
-1.9087500e-03,5.7808,49.806
-1.9062500e-03,9.0720,49.845
-1.9037500e-03,-5.3056,49.793
-1.9012500e-03,-0.5792,49.758
-1.8987500e-03,1.5312,49.796
-1.8962500e-03,2.4688,49.801
-1.8937500e-03,-3.7728,49.786
-1.8912500e-03,2.7984,49.789
-1.8887500e-03,-0.3888,49.792
-1.8862500e-03,1.2576,49.788
-1.8837500e-03,1.9456,49.802
-1.8812500e-03,2.3520,49.802
-1.8787500e-03,-2.2320,49.786
-1.8762500e-03,4.3344,49.800
-1.8737500e-03,-4.7408,49.796
-1.8712500e-03,0.5504,49.783
-1.8687500e-03,1.1136,49.794
-1.8662500e-03,3.1312,49.809
-1.8637500e-03,-9.3120,49.787
-1.8612500e-03,10.4304,49.818
-1.8587500e-03,14.1600,49.853
-1.8562500e-03,-5.9648,49.799
-1.8537500e-03,-5.8176,49.775
-1.8512500e-03,9.0064,49.809
-1.8487500e-03,-0.2416,49.789
-1.8462500e-03,-2.3152,49.797
-1.8437500e-03,-1.3072,49.790
-1.8412500e-03,2.7968,49.804
-1.8387500e-03,-1.1024,49.793
-1.8362500e-03,6.8720,49.827
-1.8337500e-03,0.9504,49.796
-1.8312500e-03,-5.9456,49.788
-1.8287500e-03,2.0080,49.790
-1.8262500e-03,5.7472,49.810
-1.8237500e-03,-5.7456,49.785
-1.8212500e-03,-0.9200,49.782
-1.8187500e-03,4.6592,49.803
-1.8162500e-03,0.3840,49.793
-1.8137500e-03,0.0608,49.793
-1.8112500e-03,11.1072,49.840
-1.8087500e-03,-6.9104,49.798
-1.8062500e-03,-4.6000,49.766
-1.8037500e-03,9.1744,49.813
-1.8012500e-03,1.9616,49.815
-1.7987500e-03,-5.4544,49.785
-1.7962500e-03,1.2112,49.813
-1.7937500e-03,3.7248,49.815
-1.7912500e-03,-1.0416,49.806
-1.7887500e-03,-0.1568,49.797
-1.7862500e-03,4.7632,49.814
-1.7837500e-03,-3.4496,49.790
-1.7812500e-03,0.5200,49.791
-1.7787500e-03,4.4320,49.813
-1.7762500e-03,0.5136,49.808
-1.7737500e-03,-1.6336,49.790
-1.7712500e-03,-0.5328,49.816
-1.7687500e-03,0.6368,49.799
-1.7662500e-03,0.7264,49.782
-1.7637500e-03,2.4224,49.800
-1.7612500e-03,-1.4448,49.807
-1.7587500e-03,-3.3088,49.778
-1.7562500e-03,14.8560,49.840
-1.7537500e-03,4.0720,49.828
-1.7512500e-03,-7.1376,49.780
-1.7487500e-03,1.4064,49.800
-1.7462500e-03,3.3232,49.810
-1.7437500e-03,-0.0576,49.801
-1.7412500e-03,-2.2272,49.784
-1.7387500e-03,0.7024,49.810
-1.7362500e-03,0.1584,49.778
-1.7337500e-03,4.3088,49.796
-1.7312500e-03,2.7488,49.831
-1.7287500e-03,-3.8016,49.789
-1.7262500e-03,-0.7264,49.787
-1.7237500e-03,8.0128,49.813
-1.7212500e-03,-6.6816,49.784
-1.7187500e-03,-1.0112,49.797
-1.7162500e-03,3.2384,49.794
-1.7137500e-03,2.6816,49.796
-1.7112500e-03,-8.5696,49.764
-1.7087500e-03,14.8624,49.826
-1.7062500e-03,3.9792,49.835
