t_s,i_A,v_bank_V
-3.3512500e-03,2.2768,49.798
-3.3487500e-03,-0.8464,49.792
-3.3462500e-03,-0.7904,49.776
-3.3437500e-03,2.0432,49.797
-3.3412500e-03,2.4064,49.802
-3.3387500e-03,-3.6736,49.791
-3.3362500e-03,3.5952,49.786
-3.3337500e-03,5.4400,49.804
-3.3312500e-03,-3.6096,49.762
-3.3287500e-03,-1.7248,49.770
-3.3262500e-03,6.6864,49.809
-3.3237500e-03,0.9456,49.779
-3.3212500e-03,-3.5136,49.762
-3.3187500e-03,-0.1600,49.783
-3.3162500e-03,2.3920,49.782
-3.3137500e-03,-0.2848,49.775
-3.3112500e-03,2.3872,49.774
-3.3087500e-03,-0.2480,49.799
-3.3062500e-03,-4.7296,49.762
-3.3037500e-03,10.7776,49.794
-3.3012500e-03,5.8896,49.813
-3.2987500e-03,-6.5808,49.777
-3.2962500e-03,0.5360,49.774
-3.2937500e-03,3.3312,49.804
-3.2912500e-03,0.3504,49.768
-3.2887500e-03,-1.7088,49.776
-3.2862500e-03,0.0992,49.788
-3.2837500e-03,-2.0480,49.789
-3.2812500e-03,4.2448,49.788
-3.2787500e-03,11.6720,49.841
-3.2762500e-03,-4.7648,49.794
-3.2737500e-03,-3.3120,49.766
-3.2712500e-03,7.4304,49.800
-3.2687500e-03,-1.6192,49.771
-3.2662500e-03,-4.4624,49.800
-3.2637500e-03,2.2576,49.774
-3.2612500e-03,3.5376,49.797
-3.2587500e-03,-2.1728,49.792
-3.2562500e-03,1.3776,49.794
-3.2537500e-03,4.1872,49.791
-3.2512500e-03,-0.9712,49.791
-3.2487500e-03,-1.3056,49.773
-3.2462500e-03,4.3168,49.780
-3.2437500e-03,-6.4624,49.771
-3.2412500e-03,4.2256,49.780
-3.2387500e-03,1.4752,49.792
-3.2362500e-03,-0.9968,49.792
-3.2337500e-03,-4.3872,49.759
-3.2312500e-03,16.0880,49.829
-3.2287500e-03,1.3824,49.814
-3.2262500e-03,-10.0624,49.759
-3.2237500e-03,3.8144,49.795
-3.2212500e-03,9.9344,49.806
-3.2187500e-03,-6.1808,49.774
-3.2162500e-03,-1.4144,49.788
-3.2137500e-03,2.2272,49.795
-3.2112500e-03,3.9984,49.789
-3.2087500e-03,-0.6928,49.788
-3.2062500e-03,10.7392,49.838
-3.2037500e-03,-10.8048,49.795
-3.2012500e-03,0.0192,49.777
-3.1987500e-03,9.5008,49.819
-3.1962500e-03,1.6384,49.810
-3.1937500e-03,-8.6336,49.775
-3.1912500e-03,5.0304,49.800
-3.1887500e-03,3.4816,49.790
-3.1862500e-03,-0.5440,49.785
-3.1837500e-03,-2.8848,49.771
-3.1812500e-03,6.2624,49.804
-3.1787500e-03,-1.9520,49.770
-3.1762500e-03,0.7456,49.784
-3.1737500e-03,0.0480,49.803
-3.1712500e-03,1.5456,49.788
-3.1687500e-03,0.0512,49.785
-3.1662500e-03,0.7584,49.801
-3.1637500e-03,-2.0464,49.799
-3.1612500e-03,0.4832,49.787
-3.1587500e-03,4.2432,49.805
-3.1562500e-03,0.1600,49.793
-3.1537500e-03,-5.1728,49.768
-3.1512500e-03,14.4320,49.844
-3.1487500e-03,6.6064,49.818
-3.1462500e-03,-7.2256,49.771
-3.1437500e-03,1.0960,49.782
-3.1412500e-03,1.3296,49.800
-3.1387500e-03,2.1152,49.793
-3.1362500e-03,-2.5856,49.785
-3.1337500e-03,1.5392,49.765
-3.1312500e-03,-2.9376,49.781
-3.1287500e-03,6.0192,49.785
-3.1262500e-03,3.1088,49.801
-3.1237500e-03,-1.7536,49.777
-3.1212500e-03,-4.1984,49.777
-3.1187500e-03,9.7936,49.809
-3.1162500e-03,-5.9616,49.789
-3.1137500e-03,-0.0176,49.776
-3.1112500e-03,-1.0256,49.788
-3.1087500e-03,6.0032,49.809
-3.1062500e-03,-8.6784,49.776
-3.1037500e-03,13.1888,49.832
-3.1012500e-03,3.7072,49.816
-3.0987500e-03,-6.4880,49.770
-3.0962500e-03,-1.0752,49.757
-3.0937500e-03,10.0432,49.819
-3.0912500e-03,-8.0288,49.784
-3.0887500e-03,0.7824,49.782
-3.0862500e-03,2.2992,49.775
-3.0837500e-03,2.9520,49.794
-3.0812500e-03,-4.5184,49.771
-3.0787500e-03,6.1136,49.796
-3.0762500e-03,1.2240,49.799
-3.0737500e-03,-2.4688,49.787
-3.0712500e-03,-1.4624,49.781
-3.0687500e-03,3.2976,49.793
-3.0662500e-03,-3.5376,49.775
-3.0637500e-03,4.0304,49.815
-3.0612500e-03,-0.2080,49.785
-3.0587500e-03,-1.4608,49.773
-3.0562500e-03,2.8976,49.764
-3.0537500e-03,8.1088,49.815
-3.0512500e-03,-5.7520,49.771
-3.0487500e-03,-3.2736,49.769
-3.0462500e-03,8.5600,49.787
-3.0437500e-03,1.4768,49.804
-3.0412500e-03,-5.5408,49.750
-3.0387500e-03,0.1232,49.789
-3.0362500e-03,5.3712,49.793
-3.0337500e-03,-1.2064,49.785
-3.0312500e-03,0.7776,49.775
-3.0287500e-03,-0.3408,49.785
-3.0262500e-03,0.6384,49.771
-3.0237500e-03,2.1376,49.787
-3.0212500e-03,3.3216,49.814
-3.0187500e-03,-4.6896,49.785
-3.0162500e-03,3.2592,49.787
-3.0137500e-03,0.8368,49.802
-3.0112500e-03,0.9632,49.795
-3.0087500e-03,-4.3280,49.779
-3.0062500e-03,5.6736,49.798
-3.0037500e-03,-1.5904,49.802
-3.0012500e-03,-1.8144,49.772
-2.9987500e-03,8.6688,49.814
-2.9962500e-03,3.5232,49.818
-2.9937500e-03,-5.7824,49.777
-2.9912500e-03,4.1664,49.780
-2.9887500e-03,-2.3056,49.790
-2.9862500e-03,-0.0320,49.774
-2.9837500e-03,0.1888,49.764
-2.9812500e-03,3.4016,49.809
-2.9787500e-03,-6.0400,49.773
-2.9762500e-03,5.0096,49.781
-2.9737500e-03,7.8000,49.796
-2.9712500e-03,-1.5392,49.772
-2.9687500e-03,-5.1184,49.771
-2.9662500e-03,6.3824,49.804
-2.9637500e-03,-2.3408,49.772
-2.9612500e-03,-0.0928,49.778
-2.9587500e-03,0.1568,49.774
-2.9562500e-03,0.6288,49.797
-2.9537500e-03,-5.1552,49.768
-2.9512500e-03,16.6608,49.819
-2.9487500e-03,3.3584,49.812
-2.9462500e-03,-12.8320,49.769
-2.9437500e-03,6.0416,49.782
-2.9412500e-03,11.0784,49.834
-2.9387500e-03,-8.2080,49.779
-2.9362500e-03,-2.8864,49.795
-2.9337500e-03,6.7440,49.786
-2.9312500e-03,3.6416,49.799
-2.9287500e-03,-5.1904,49.782
-2.9262500e-03,8.2432,49.808
-2.9237500e-03,0.5296,49.778
-2.9212500e-03,-5.3280,49.770
-2.9187500e-03,1.8288,49.793
-2.9162500e-03,1.4544,49.793
-2.9137500e-03,-1.2128,49.784
-2.9112500e-03,2.4848,49.778
-2.9087500e-03,0.5824,49.792
-2.9062500e-03,-3.0880,49.798
-2.9037500e-03,4.2624,49.781
-2.9012500e-03,13.2080,49.828
-2.8987500e-03,-12.0896,49.767
-2.8962500e-03,0.3232,49.785
-2.8937500e-03,13.7008,49.813
-2.8912500e-03,2.3840,49.790
-2.8887500e-03,-7.6576,49.795
-2.8862500e-03,-0.3920,49.797
-2.8837500e-03,5.2896,49.799
-2.8812500e-03,1.5088,49.791
-2.8787500e-03,-1.1680,49.776
-2.8762500e-03,-1.0352,49.801
-2.8737500e-03,1.4016,49.791
-2.8712500e-03,5.0064,49.771
-2.8687500e-03,0.2240,49.785
-2.8662500e-03,-4.0448,49.775
-2.8637500e-03,3.7664,49.787
-2.8612500e-03,2.6656,49.786
-2.8587500e-03,-1.9760,49.773
-2.8562500e-03,-2.2208,49.780
-2.8537500e-03,3.5728,49.796
-2.8512500e-03,-0.4592,49.790
-2.8487500e-03,0.0192,49.767
-2.8462500e-03,5.2816,49.807
-2.8437500e-03,-0.4304,49.804
-2.8412500e-03,-2.1216,49.778
-2.8387500e-03,6.0112,49.790
-2.8362500e-03,-5.1264,49.781
-2.8337500e-03,-1.8592,49.779
-2.8312500e-03,3.2976,49.788
-2.8287500e-03,4.3600,49.791
-2.8262500e-03,-10.1504,49.772
-2.8237500e-03,8.2704,49.806
-2.8212500e-03,12.6160,49.831
-2.8187500e-03,-5.1696,49.793
-2.8162500e-03,-5.3440,49.788
-2.8137500e-03,7.0672,49.828
-2.8112500e-03,-1.7056,49.785
-2.8087500e-03,0.5216,49.768
-2.8062500e-03,-0.9024,49.777
-2.8037500e-03,0.4480,49.789
-2.8012500e-03,-0.4576,49.776
-2.7987500e-03,8.0512,49.795
-2.7962500e-03,-0.4336,49.783
-2.7937500e-03,-5.0896,49.770
-2.7912500e-03,1.2832,49.784
-2.7887500e-03,7.6448,49.802
-2.7862500e-03,-7.1136,49.773
-2.7837500e-03,0.5248,49.790
-2.7812500e-03,2.9248,49.797
-2.7787500e-03,2.7920,49.780
-2.7762500e-03,-1.4464,49.775
-2.7737500e-03,8.9776,49.830
-2.7712500e-03,-7.0816,49.786
-2.7687500e-03,-1.9408,49.765
-2.7662500e-03,7.5696,49.801
-2.7637500e-03,0.2144,49.823
-2.7612500e-03,-6.6272,49.762
-2.7587500e-03,5.5456,49.803
-2.7562500e-03,3.6016,49.801
-2.7537500e-03,-2.4496,49.794
-2.7512500e-03,-1.6640,49.768
-2.7487500e-03,6.9504,49.813
-2.7462500e-03,-0.9456,49.776
-2.7437500e-03,-1.8560,49.781
-2.7412500e-03,-0.0160,49.809
-2.7387500e-03,3.0800,49.804
-2.7362500e-03,0.3104,49.781
-2.7337500e-03,-0.4144,49.812
-2.7312500e-03,-2.4112,49.790
-2.7287500e-03,1.8912,49.784
-2.7262500e-03,4.9520,49.795
-2.7237500e-03,0.4960,49.812
-2.7212500e-03,-7.5152,49.755
-2.7187500e-03,14.4336,49.828
-2.7162500e-03,8.6688,49.812
-2.7137500e-03,-7.0704,49.772
-2.7112500e-03,-0.9376,49.777
-2.7087500e-03,2.8384,49.799
-2.7062500e-03,3.0320,49.796
-2.7037500e-03,-3.2096,49.775
-2.7012500e-03,0.1968,49.777
-2.6987500e-03,-1.7904,49.785
-2.6962500e-03,6.0048,49.772
-2.6937500e-03,3.4416,49.789
-2.6912500e-03,-2.5344,49.793
-2.6887500e-03,-3.5184,49.779
-2.6862500e-03,9.8480,49.789
-2.6837500e-03,-4.2640,49.794
-2.6812500e-03,-2.4160,49.800
-2.6787500e-03,-0.0432,49.804
-2.6762500e-03,6.6736,49.799
-2.6737500e-03,-9.2080,49.770
-2.6712500e-03,10.6368,49.823
-2.6687500e-03,6.7136,49.841
-2.6662500e-03,-6.5712,49.769
-2.6637500e-03,-1.8208,49.766
-2.6612500e-03,8.4976,49.815
-2.6587500e-03,-6.9856,49.780
-2.6562500e-03,1.0944,49.778
-2.6537500e-03,2.1952,49.776
-2.6512500e-03,1.8736,49.799
-2.6487500e-03,-5.5728,49.778
-2.6462500e-03,9.4592,49.801
-2.6437500e-03,2.5648,49.790
-2.6412500e-03,-4.2624,49.768
-2.6387500e-03,-1.6768,49.783
-2.6362500e-03,5.3056,49.809
-2.6337500e-03,-3.3968,49.768
-2.6312500e-03,1.6688,49.793
-2.6287500e-03,0.4624,49.791
-2.6262500e-03,-1.3280,49.796
-2.6237500e-03,3.2640,49.781
-2.6212500e-03,13.3760,49.825
-2.6187500e-03,-9.7232,49.790
-2.6162500e-03,-4.7408,49.769
-2.6137500e-03,13.9232,49.830
-2.6112500e-03,2.8176,49.816
-2.6087500e-03,-6.9024,49.739
-2.6062500e-03,-1.0656,49.792
-2.6037500e-03,6.6256,49.794
-2.6012500e-03,-0.0912,49.796
-2.5987500e-03,-0.4016,49.771
-2.5962500e-03,1.0144,49.806
-2.5937500e-03,-0.1664,49.780
-2.5912500e-03,1.5440,49.800
-2.5887500e-03,3.0848,49.799
-2.5862500e-03,-2.7840,49.792
-2.5837500e-03,0.4016,49.765
-2.5812500e-03,1.9104,49.802
-2.5787500e-03,0.9856,49.791
-2.5762500e-03,-2.7536,49.777
-2.5737500e-03,3.2720,49.790
-2.5712500e-03,0.6256,49.788
-2.5687500e-03,-3.9632,49.772
-2.5662500e-03,10.9392,49.828
-2.5637500e-03,4.5664,49.814
-2.5612500e-03,-5.6688,49.777
-2.5587500e-03,2.7104,49.794
-2.5562500e-03,-2.2256,49.786
-2.5537500e-03,1.3840,49.795
-2.5512500e-03,0.4096,49.789
-2.5487500e-03,1.7392,49.788
-2.5462500e-03,-4.9952,49.782
-2.5437500e-03,5.8496,49.794
-2.5412500e-03,6.2656,49.801
-2.5387500e-03,-1.8256,49.780
-2.5362500e-03,-4.4544,49.763
-2.5337500e-03,7.3968,49.806
-2.5312500e-03,-3.1408,49.754
-2.5287500e-03,0.4048,49.784
-2.5262500e-03,0.1984,49.784
-2.5237500e-03,-0.0512,49.779
-2.5212500e-03,-4.2864,49.756
-2.5187500e-03,12.9456,49.816
-2.5162500e-03,5.2320,49.805
-2.5137500e-03,-10.9728,49.766
-2.5112500e-03,2.0768,49.783
-2.5087500e-03,9.9088,49.817
-2.5062500e-03,-4.9600,49.766
-2.5037500e-03,-3.2976,49.767
-2.5012500e-03,3.1552,49.781
-2.4987500e-03,3.3840,49.798
-2.4962500e-03,-1.8176,49.773
-2.4937500e-03,3.2256,49.799
-2.4912500e-03,-0.1424,49.786
-2.4887500e-03,-0.8224,49.778
-2.4862500e-03,0.3616,49.786
-2.4837500e-03,1.0288,49.795
-2.4812500e-03,-4.9568,49.772
-2.4787500e-03,6.3392,49.810
-2.4762500e-03,1.2160,49.801
-2.4737500e-03,-1.8704,49.783
-2.4712500e-03,-0.1248,49.792
-2.4687500e-03,10.0896,49.828
-2.4662500e-03,-5.1360,49.772
-2.4637500e-03,-2.3952,49.777
-2.4612500e-03,4.3328,49.791
-2.4587500e-03,4.2448,49.804
-2.4562500e-03,-4.8880,49.763
-2.4537500e-03,0.9472,49.799
-2.4512500e-03,-0.0064,49.784
-2.4487500e-03,2.3280,49.787
-2.4462500e-03,1.2512,49.785
-2.4437500e-03,5.1808,49.815
-2.4412500e-03,-10.4944,49.756
-2.4387500e-03,11.2448,49.797
-2.4362500e-03,8.0496,49.808
-2.4337500e-03,-3.8816,49.781
-2.4312500e-03,-3.5952,49.769
-2.4287500e-03,4.1328,49.805
-2.4262500e-03,1.9104,49.788
-2.4237500e-03,-1.9488,49.773
-2.4212500e-03,0.0272,49.788
-2.4187500e-03,0.7312,49.785
-2.4162500e-03,2.2928,49.780
-2.4137500e-03,2.9504,49.796
-2.4112500e-03,-1.6080,49.795
-2.4087500e-03,-1.9008,49.776
-2.4062500e-03,7.3600,49.804
-2.4037500e-03,-3.7696,49.775
-2.4012500e-03,-1.8320,49.774
-2.3987500e-03,0.8288,49.777
-2.3962500e-03,5.5920,49.798
-2.3937500e-03,-9.4176,49.760
-2.3912500e-03,8.6192,49.806
-2.3887500e-03,11.6992,49.845
-2.3862500e-03,-4.6368,49.781
-2.3837500e-03,-5.9312,49.766
-2.3812500e-03,9.4112,49.812
-2.3787500e-03,-4.1696,49.786
-2.3762500e-03,0.3632,49.774
-2.3737500e-03,-0.2768,49.787
-2.3712500e-03,3.6320,49.790
-2.3687500e-03,-7.1568,49.775
-2.3662500e-03,13.4800,49.820
-2.3637500e-03,3.3360,49.828
-2.3612500e-03,-6.5424,49.767
-2.3587500e-03,-2.2768,49.782
-2.3562500e-03,10.5408,49.815
-2.3537500e-03,-5.7808,49.767
-2.3512500e-03,0.5952,49.794
-2.3487500e-03,-0.8208,49.799
-2.3462500e-03,3.6480,49.777
-2.3437500e-03,-1.3136,49.768
-2.3412500e-03,13.6496,49.813
-2.3387500e-03,-8.7136,49.792
-2.3362500e-03,-4.6272,49.764
-2.3337500e-03,9.4544,49.801
-2.3312500e-03,4.1488,49.819
-2.3287500e-03,-7.9328,49.767
-2.3262500e-03,1.7952,49.782
-2.3237500e-03,5.1152,49.796
-2.3212500e-03,0.7184,49.789
-2.3187500e-03,-2.0176,49.782
-2.3162500e-03,3.3728,49.792
-2.3137500e-03,-0.0064,49.781
-2.3112500e-03,-0.0288,49.762
-2.3087500e-03,0.9360,49.780
-2.3062500e-03,-1.0128,49.793
-2.3037500e-03,0.8624,49.759
-2.3012500e-03,1.7936,49.805
-2.2987500e-03,-0.3072,49.781
-2.2962500e-03,-3.1552,49.769
-2.2937500e-03,5.9872,49.777
-2.2912500e-03,3.3728,49.832
-2.2887500e-03,-7.6608,49.764
-2.2862500e-03,8.2288,49.817
-2.2837500e-03,10.1728,49.814
-2.2812500e-03,-5.6064,49.780
-2.2787500e-03,-0.3424,49.779
-2.2762500e-03,-1.2416,49.791
-2.2737500e-03,3.9424,49.778
-2.2712500e-03,-2.2976,49.763
-2.2687500e-03,2.1776,49.782
-2.2662500e-03,-3.3120,49.783
-2.2637500e-03,4.3376,49.786
-2.2612500e-03,3.1760,49.782
-2.2587500e-03,-0.7936,49.780
-2.2562500e-03,-4.1744,49.777
-2.2537500e-03,8.8896,49.797
-2.2512500e-03,-5.0432,49.778
-2.2487500e-03,-0.8720,49.783
-2.2462500e-03,0.1408,49.794
-2.2437500e-03,3.6608,49.790
-2.2412500e-03,-5.1952,49.765
-2.2387500e-03,6.2112,49.798
-2.2362500e-03,4.0128,49.795
-2.2337500e-03,-3.1472,49.790
-2.2312500e-03,-1.7024,49.783
-2.2287500e-03,7.9776,49.806
-2.2262500e-03,-6.8880,49.761
-2.2237500e-03,-0.8048,49.799
-2.2212500e-03,4.2928,49.782
-2.2187500e-03,1.8688,49.800
-2.2162500e-03,-7.0064,49.776
-2.2137500e-03,11.2336,49.822
-2.2112500e-03,4.1760,49.809
-2.2087500e-03,-8.6512,49.768
-2.2062500e-03,1.4224,49.781
-2.2037500e-03,4.8576,49.804
-2.2012500e-03,-2.5408,49.769
-2.1987500e-03,-0.0544,49.768
-2.1962500e-03,1.9632,49.780
-2.1937500e-03,-1.2720,49.784
-2.1912500e-03,2.4048,49.779
-2.1887500e-03,5.5008,49.801
-2.1862500e-03,-1.0384,49.780
-2.1837500e-03,-5.4464,49.771
-2.1812500e-03,4.7376,49.801
-2.1787500e-03,2.7696,49.794
-2.1762500e-03,-4.1520,49.754
-2.1737500e-03,0.1856,49.792
-2.1712500e-03,3.1632,49.787
-2.1687500e-03,0.1872,49.779
-2.1662500e-03,0.9952,49.791
-2.1637500e-03,8.6064,49.821
-2.1612500e-03,-11.5472,49.764
-2.1587500e-03,6.6784,49.801
-2.1562500e-03,11.1088,49.835
-2.1537500e-03,-3.8320,49.807
-2.1512500e-03,-5.2496,49.761
-2.1487500e-03,5.0288,49.803
-2.1462500e-03,3.2112,49.804
-2.1437500e-03,-3.0832,49.773
-2.1412500e-03,-0.1792,49.770
-2.1387500e-03,3.2928,49.793
-2.1362500e-03,-1.4240,49.770
-2.1337500e-03,3.8416,49.796
-2.1312500e-03,0.6752,49.799
-2.1287500e-03,-0.2512,49.773
-2.1262500e-03,2.3936,49.788
-2.1237500e-03,-1.8496,49.793
-2.1212500e-03,-2.4896,49.781
-2.1187500e-03,2.9824,49.779
-2.1162500e-03,2.8672,49.794
-2.1137500e-03,-6.4096,49.788
-2.1112500e-03,3.8736,49.804
-2.1087500e-03,16.5712,49.828
-2.1062500e-03,-2.1552,49.807
-2.1037500e-03,-6.3984,49.766
-2.1012500e-03,5.7536,49.800
-2.0987500e-03,0.8288,49.797
-2.0962500e-03,-1.0448,49.793
-2.0937500e-03,-1.1424,49.789
-2.0912500e-03,1.7536,49.790
-2.0887500e-03,-5.9456,49.768
-2.0862500e-03,13.7392,49.819
-2.0837500e-03,7.1216,49.792
-2.0812500e-03,-10.0432,49.769
-2.0787500e-03,-0.9856,49.768
-2.0762500e-03,11.5472,49.817
-2.0737500e-03,-3.7936,49.787
-2.0712500e-03,-3.0624,49.793
-2.0687500e-03,0.5120,49.796
-2.0662500e-03,5.7728,49.800
-2.0637500e-03,-2.2496,49.773
-2.0612500e-03,4.3648,49.804
-2.0587500e-03,-1.3104,49.783
-2.0562500e-03,-0.1472,49.799
-2.0537500e-03,-0.0832,49.782
-2.0512500e-03,3.1696,49.806
-2.0487500e-03,-7.3760,49.759
-2.0462500e-03,5.9328,49.790
-2.0437500e-03,2.0592,49.800
-2.0412500e-03,-0.9040,49.784
-2.0387500e-03,-2.5520,49.778
-2.0362500e-03,14.5712,49.826
-2.0337500e-03,-8.8160,49.768
-2.0312500e-03,-2.6880,49.767
-2.0287500e-03,6.7792,49.811
-2.0262500e-03,4.1248,49.817
-2.0237500e-03,-6.1024,49.765
-2.0212500e-03,2.2304,49.797
-2.0187500e-03,0.2896,49.808
-2.0162500e-03,0.9872,49.794
-2.0137500e-03,1.1856,49.767
-2.0112500e-03,2.4752,49.778
-2.0087500e-03,-3.3136,49.763
-2.0062500e-03,2.5712,49.788
-2.0037500e-03,3.1936,49.789
-2.0012500e-03,-1.1456,49.792
-1.9987500e-03,-0.6576,49.783
-1.9962500e-03,0.7472,49.798
-1.9937500e-03,0.6880,49.792
-1.9912500e-03,-0.6640,49.772
-1.9887500e-03,2.2080,49.798
-1.9862500e-03,-2.0272,49.793
-1.9837500e-03,1.5936,49.772
-1.9812500e-03,4.5520,49.789
-1.9787500e-03,0.5712,49.792
-1.9762500e-03,-5.0832,49.778
-1.9737500e-03,7.3504,49.789
-1.9712500e-03,-2.4720,49.791
-1.9687500e-03,-0.7456,49.783
-1.9662500e-03,-2.1872,49.784
-1.9637500e-03,6.7920,49.800
-1.9612500e-03,-6.6448,49.783
-1.9587500e-03,4.7744,49.787
-1.9562500e-03,6.8704,49.820
-1.9537500e-03,0.3040,49.805
-1.9512500e-03,-5.9024,49.770
-1.9487500e-03,7.8992,49.809
-1.9462500e-03,-6.3536,49.797
-1.9437500e-03,1.9872,49.799
-1.9412500e-03,0.0816,49.793
-1.9387500e-03,3.1152,49.788
-1.9362500e-03,-7.5008,49.758
-1.9337500e-03,10.1616,49.812
-1.9312500e-03,4.9312,49.804
-1.9287500e-03,-4.6224,49.778
-1.9262500e-03,-3.6736,49.771
-1.9237500e-03,8.4496,49.808
-1.9212500e-03,-4.7792,49.767
-1.9187500e-03,0.4560,49.787
-1.9162500e-03,0.0672,49.784
-1.9137500e-03,1.6432,49.783
-1.9112500e-03,-2.1120,49.756
-1.9087500e-03,15.7232,49.832
-1.9062500e-03,-5.6832,49.802
-1.9037500e-03,-8.6544,49.770
-1.9012500e-03,9.7776,49.794
-1.8987500e-03,6.2096,49.812
-1.8962500e-03,-7.4752,49.771
-1.8937500e-03,-1.0400,49.800
-1.8912500e-03,6.6192,49.794
-1.8887500e-03,1.1488,49.797
-1.8862500e-03,-1.6176,49.780
-1.8837500e-03,2.0432,49.801
-1.8812500e-03,1.0416,49.784
-1.8787500e-03,-1.2048,49.780
-1.8762500e-03,2.1008,49.788
-1.8737500e-03,-2.6464,49.791
-1.8712500e-03,0.9136,49.780
-1.8687500e-03,2.1120,49.789
-1.8662500e-03,0.9296,49.790
-1.8637500e-03,-4.2656,49.775
-1.8612500e-03,5.1392,49.788
-1.8587500e-03,5.8656,49.828
-1.8562500e-03,-9.4112,49.762
-1.8537500e-03,7.4960,49.824
-1.8512500e-03,10.7584,49.820
-1.8487500e-03,-4.5728,49.793
-1.8462500e-03,-2.3504,49.755
-1.8437500e-03,0.4912,49.803
-1.8412500e-03,2.5664,49.815
-1.8387500e-03,-1.2512,49.800
-1.8362500e-03,1.2208,49.786
-1.8337500e-03,-3.0208,49.791
-1.8312500e-03,1.4704,49.781
-1.8287500e-03,10.1376,49.824
-1.8262500e-03,1.9344,49.815
-1.8237500e-03,-6.6176,49.781
-1.8212500e-03,4.2464,49.767
-1.8187500e-03,0.5936,49.781
-1.8162500e-03,-0.3488,49.783
-1.8137500e-03,-1.6672,49.777
-1.8112500e-03,1.6048,49.804
-1.8087500e-03,-4.1872,49.768
-1.8062500e-03,8.6960,49.812
-1.8037500e-03,8.3520,49.821
-1.8012500e-03,-7.9936,49.788
-1.7987500e-03,-1.1632,49.770
-1.7962500e-03,8.9472,49.810
-1.7937500e-03,-4.2704,49.793
-1.7912500e-03,-4.0112,49.780
-1.7887500e-03,3.9056,49.793
-1.7862500e-03,3.3264,49.772
-1.7837500e-03,-3.8752,49.768
-1.7812500e-03,3.5504,49.800
-1.7787500e-03,4.6720,49.796
-1.7762500e-03,-3.3344,49.771
-1.7737500e-03,-1.0096,49.778
-1.7712500e-03,3.3344,49.806
-1.7687500e-03,-4.4128,49.778
-1.7662500e-03,2.6928,49.799
-1.7637500e-03,1.8160,49.797
-1.7612500e-03,-1.7088,49.791
-1.7587500e-03,-0.5472,49.768
-1.7562500e-03,15.8656,49.819
-1.7537500e-03,-5.4960,49.800
-1.7512500e-03,-7.4528,49.756
-1.7487500e-03,9.0832,49.804
-1.7462500e-03,6.1824,49.809
-1.7437500e-03,-6.5024,49.768
-1.7412500e-03,-0.3184,49.788
-1.7387500e-03,2.7920,49.792
-1.7362500e-03,2.3600,49.793
-1.7337500e-03,-0.4208,49.786
-1.7312500e-03,2.0640,49.795
-1.7287500e-03,-3.2304,49.780
-1.7262500e-03,3.2432,49.780
-1.7237500e-03,1.4864,49.792
-1.7212500e-03,-0.9408,49.797
-1.7187500e-03,-2.7600,49.765
-1.7162500e-03,5.2240,49.799
-1.7137500e-03,-0.2112,49.793
-1.7112500e-03,-1.9248,49.780
-1.7087500e-03,0.3952,49.796
-1.7062500e-03,4.7632,49.809
