t_s,i_A,v_bank_V
-3.2237500e-03,0.3024,49.210
-3.2212500e-03,2.4896,49.233
-3.2187500e-03,1.8560,49.192
-3.2162500e-03,1.1728,49.214
-3.2137500e-03,2.9328,49.221
-3.2112500e-03,-1.2128,49.211
-3.2087500e-03,-0.3264,49.204
-3.2062500e-03,11.8864,49.253
-3.2037500e-03,1.4112,49.237
-3.2012500e-03,-4.6016,49.200
-3.1987500e-03,4.1024,49.231
-3.1962500e-03,4.9312,49.244
-3.1937500e-03,-0.2128,49.225
-3.1912500e-03,-2.2704,49.226
-3.1887500e-03,7.0368,49.231
-3.1862500e-03,-0.3744,49.213
-3.1837500e-03,2.4704,49.208
-3.1812500e-03,3.5376,49.217
-3.1787500e-03,1.4208,49.227
-3.1762500e-03,-0.2016,49.209
-3.1737500e-03,7.3424,49.235
-3.1712500e-03,-5.8112,49.191
-3.1687500e-03,4.1760,49.222
-3.1662500e-03,4.1888,49.238
-3.1637500e-03,2.4352,49.220
-3.1612500e-03,-6.8832,49.214
-3.1587500e-03,15.2480,49.242
-3.1562500e-03,2.7536,49.212
-3.1537500e-03,-8.7600,49.187
-3.1512500e-03,1.6144,49.210
-3.1487500e-03,12.3040,49.237
-3.1462500e-03,-5.0976,49.185
-3.1437500e-03,1.2048,49.217
-3.1412500e-03,2.6512,49.227
-3.1387500e-03,3.9392,49.228
-3.1362500e-03,2.5696,49.225
-3.1337500e-03,8.4848,49.235
-3.1312500e-03,-7.8416,49.199
-3.1287500e-03,-0.8752,49.202
-3.1262500e-03,10.1024,49.237
-3.1237500e-03,2.8112,49.235
-3.1212500e-03,-5.6768,49.203
-3.1187500e-03,3.9584,49.220
-3.1162500e-03,5.7760,49.227
-3.1137500e-03,0.9584,49.207
-3.1112500e-03,0.1664,49.225
-3.1087500e-03,6.0128,49.242
-3.1062500e-03,-5.3568,49.199
-3.1037500e-03,6.9184,49.220
-3.1012500e-03,5.4592,49.242
-3.0987500e-03,-2.1984,49.227
-3.0962500e-03,1.8800,49.216
-3.0937500e-03,2.7856,49.227
-3.0912500e-03,3.0784,49.230
-3.0887500e-03,-0.9920,49.225
-3.0862500e-03,3.1136,49.226
-3.0837500e-03,1.0448,49.228
-3.0812500e-03,-0.2720,49.211
-3.0787500e-03,8.1072,49.234
-3.0762500e-03,4.0832,49.226
-3.0737500e-03,-3.7856,49.193
-3.0712500e-03,4.5632,49.213
-3.0687500e-03,-0.2032,49.228
-3.0662500e-03,2.5568,49.219
-3.0637500e-03,0.6000,49.216
-3.0612500e-03,3.9536,49.230
-3.0587500e-03,-6.3040,49.209
-3.0562500e-03,10.8176,49.228
-3.0537500e-03,7.4256,49.238
-3.0512500e-03,-3.0976,49.196
-3.0487500e-03,-4.7680,49.189
-3.0462500e-03,9.9424,49.221
-3.0437500e-03,1.1680,49.222
-3.0412500e-03,-1.2928,49.213
-3.0387500e-03,-0.1504,49.215
-3.0362500e-03,6.2624,49.229
-3.0337500e-03,-1.6272,49.214
-3.0312500e-03,8.6672,49.251
-3.0287500e-03,1.0960,49.233
-3.0262500e-03,-4.2464,49.202
-3.0237500e-03,3.1104,49.220
-3.0212500e-03,7.9472,49.248
-3.0187500e-03,-4.6080,49.209
-3.0162500e-03,1.2176,49.220
-3.0137500e-03,4.9488,49.223
-3.0112500e-03,2.9408,49.222
-3.0087500e-03,0.2928,49.202
-3.0062500e-03,7.9520,49.247
-3.0037500e-03,-3.6576,49.192
-3.0012500e-03,-3.0736,49.198
-2.9987500e-03,9.3872,49.240
-2.9962500e-03,1.6496,49.228
-2.9937500e-03,-3.1040,49.203
-2.9912500e-03,4.8736,49.234
-2.9887500e-03,3.4400,49.232
-2.9862500e-03,-1.8752,49.208
-2.9837500e-03,4.2336,49.223
-2.9812500e-03,5.2032,49.219
-2.9787500e-03,-3.5552,49.202
-2.9762500e-03,1.6832,49.242
-2.9737500e-03,8.6544,49.256
-2.9712500e-03,0.0512,49.216
-2.9687500e-03,-0.6544,49.207
-2.9662500e-03,1.3792,49.222
-2.9637500e-03,4.1296,49.232
-2.9612500e-03,0.5136,49.218
-2.9587500e-03,4.9520,49.244
-2.9562500e-03,-5.0656,49.193
-2.9537500e-03,1.2192,49.186
-2.9512500e-03,13.2720,49.245
-2.9487500e-03,1.2304,49.215
-2.9462500e-03,-5.5520,49.204
-2.9437500e-03,5.7840,49.214
-2.9412500e-03,2.5696,49.232
-2.9387500e-03,1.4752,49.227
-2.9362500e-03,-1.1376,49.212
-2.9337500e-03,3.3824,49.223
-2.9312500e-03,1.2256,49.215
-2.9287500e-03,5.5280,49.238
-2.9262500e-03,1.7872,49.221
-2.9237500e-03,-0.5568,49.227
-2.9212500e-03,2.0560,49.204
-2.9187500e-03,8.6000,49.239
-2.9162500e-03,-6.4240,49.204
-2.9137500e-03,1.5472,49.219
-2.9112500e-03,6.3344,49.222
-2.9087500e-03,1.9216,49.223
-2.9062500e-03,-5.2784,49.196
-2.9037500e-03,11.9376,49.244
-2.9012500e-03,4.3936,49.235
-2.8987500e-03,-8.2832,49.194
-2.8962500e-03,2.5296,49.209
-2.8937500e-03,9.4064,49.239
-2.8912500e-03,-1.8928,49.197
-2.8887500e-03,-0.9632,49.218
-2.8862500e-03,4.4880,49.209
-2.8837500e-03,2.3664,49.217
-2.8812500e-03,1.4976,49.213
-2.8787500e-03,8.1520,49.237
-2.8762500e-03,-4.0544,49.209
-2.8737500e-03,-3.6256,49.188
-2.8712500e-03,8.6112,49.242
-2.8687500e-03,4.4384,49.237
-2.8662500e-03,-3.2128,49.200
-2.8637500e-03,1.1392,49.217
-2.8612500e-03,5.2112,49.228
-2.8587500e-03,1.6688,49.223
-2.8562500e-03,0.7776,49.223
-2.8537500e-03,5.9024,49.227
-2.8512500e-03,-7.1984,49.184
-2.8487500e-03,6.1328,49.202
-2.8462500e-03,10.3072,49.243
-2.8437500e-03,-3.4784,49.201
-2.8412500e-03,-2.2528,49.212
-2.8387500e-03,6.2896,49.240
-2.8362500e-03,3.8880,49.220
-2.8337500e-03,-2.6032,49.223
-2.8312500e-03,2.2672,49.213
-2.8287500e-03,2.1424,49.240
-2.8262500e-03,-0.5920,49.225
-2.8237500e-03,9.3424,49.243
-2.8212500e-03,1.8352,49.241
-2.8187500e-03,-3.1200,49.215
-2.8162500e-03,5.4016,49.227
-2.8137500e-03,3.0256,49.226
-2.8112500e-03,-2.7184,49.202
-2.8087500e-03,1.5440,49.193
-2.8062500e-03,6.4112,49.231
-2.8037500e-03,-3.1488,49.212
-2.8012500e-03,3.7696,49.228
-2.7987500e-03,6.5408,49.225
-2.7962500e-03,-0.5312,49.208
-2.7937500e-03,-0.3440,49.211
-2.7912500e-03,6.4096,49.246
-2.7887500e-03,-2.4400,49.193
-2.7862500e-03,2.6432,49.222
-2.7837500e-03,3.8160,49.214
-2.7812500e-03,1.0048,49.226
-2.7787500e-03,-3.9264,49.205
-2.7762500e-03,14.4400,49.232
-2.7737500e-03,2.3392,49.212
-2.7712500e-03,-9.9824,49.180
-2.7687500e-03,4.2032,49.205
-2.7662500e-03,12.1008,49.251
-2.7637500e-03,-6.2176,49.194
-2.7612500e-03,0.1424,49.201
-2.7587500e-03,5.3120,49.226
-2.7562500e-03,3.2800,49.220
-2.7537500e-03,2.2608,49.214
-2.7512500e-03,2.2560,49.212
-2.7487500e-03,-0.9824,49.215
-2.7462500e-03,3.5056,49.210
-2.7437500e-03,3.3952,49.221
-2.7412500e-03,-0.2304,49.217
-2.7387500e-03,-1.4704,49.199
-2.7362500e-03,7.8576,49.243
-2.7337500e-03,2.1216,49.217
-2.7312500e-03,-1.2528,49.210
-2.7287500e-03,2.7136,49.219
-2.7262500e-03,8.6544,49.236
-2.7237500e-03,-8.1904,49.188
-2.7212500e-03,4.7728,49.218
-2.7187500e-03,8.8000,49.235
-2.7162500e-03,-1.2592,49.210
-2.7137500e-03,-0.1232,49.204
-2.7112500e-03,2.8288,49.217
-2.7087500e-03,1.7712,49.220
-2.7062500e-03,1.6848,49.208
-2.7037500e-03,1.9056,49.214
-2.7012500e-03,2.1504,49.217
-2.6987500e-03,0.9104,49.226
-2.6962500e-03,4.5376,49.216
-2.6937500e-03,2.5632,49.205
-2.6912500e-03,0.4336,49.219
-2.6887500e-03,3.6592,49.219
-2.6862500e-03,-1.0288,49.196
-2.6837500e-03,2.4304,49.228
-2.6812500e-03,2.5760,49.230
-2.6787500e-03,2.5792,49.241
-2.6762500e-03,-5.6656,49.200
-2.6737500e-03,9.1584,49.207
-2.6712500e-03,10.6784,49.245
-2.6687500e-03,-6.6912,49.203
-2.6662500e-03,-2.3856,49.200
-2.6637500e-03,10.2144,49.228
-2.6612500e-03,0.6496,49.221
-2.6587500e-03,-1.7296,49.196
-2.6562500e-03,-0.0032,49.205
-2.6537500e-03,7.5344,49.236
-2.6512500e-03,0.7280,49.212
-2.6487500e-03,2.4160,49.211
-2.6462500e-03,0.9392,49.210
-2.6437500e-03,2.0880,49.203
-2.6412500e-03,1.5568,49.219
-2.6387500e-03,4.0544,49.229
-2.6362500e-03,-5.5936,49.202
-2.6337500e-03,7.2064,49.223
-2.6312500e-03,4.0256,49.232
-2.6287500e-03,-0.0368,49.221
-2.6262500e-03,-0.5680,49.222
-2.6237500e-03,12.6176,49.227
-2.6212500e-03,-4.5520,49.168
-2.6187500e-03,-4.8384,49.178
-2.6162500e-03,6.6592,49.224
-2.6137500e-03,7.7904,49.237
-2.6112500e-03,-5.2112,49.204
-2.6087500e-03,3.1248,49.215
-2.6062500e-03,3.8960,49.231
-2.6037500e-03,1.1856,49.216
-2.6012500e-03,2.0064,49.210
-2.5987500e-03,7.2624,49.231
-2.5962500e-03,-8.6144,49.180
-2.5937500e-03,5.5744,49.202
-2.5912500e-03,10.1248,49.227
-2.5887500e-03,-1.4528,49.206
-2.5862500e-03,-3.2768,49.188
-2.5837500e-03,4.2000,49.228
-2.5812500e-03,4.7696,49.227
-2.5787500e-03,0.0704,49.227
-2.5762500e-03,0.8608,49.223
-2.5737500e-03,1.6400,49.220
-2.5712500e-03,-1.4896,49.187
-2.5687500e-03,11.7456,49.228
-2.5662500e-03,2.8320,49.226
-2.5637500e-03,-6.9904,49.184
-2.5612500e-03,7.5520,49.220
-2.5587500e-03,2.6400,49.235
-2.5562500e-03,-1.0576,49.220
-2.5537500e-03,-0.4976,49.211
-2.5512500e-03,6.2800,49.226
-2.5487500e-03,-3.8144,49.194
-2.5462500e-03,6.4848,49.203
-2.5437500e-03,7.8960,49.250
-2.5412500e-03,-2.3152,49.196
-2.5387500e-03,-2.2640,49.206
-2.5362500e-03,9.2112,49.239
-2.5337500e-03,-2.8816,49.210
-2.5312500e-03,1.6976,49.232
-2.5287500e-03,2.3232,49.221
-2.5262500e-03,5.1760,49.212
-2.5237500e-03,-6.8816,49.181
-2.5212500e-03,14.6784,49.229
-2.5187500e-03,1.9072,49.218
-2.5162500e-03,-6.8464,49.188
-2.5137500e-03,2.6096,49.210
-2.5112500e-03,8.4992,49.236
-2.5087500e-03,-2.1600,49.216
-2.5062500e-03,1.7840,49.224
-2.5037500e-03,1.3136,49.220
-2.5012500e-03,3.6704,49.222
-2.4987500e-03,2.8864,49.229
-2.4962500e-03,8.3600,49.235
-2.4937500e-03,-6.1744,49.194
-2.4912500e-03,-2.0560,49.194
-2.4887500e-03,9.5840,49.220
-2.4862500e-03,3.9792,49.215
-2.4837500e-03,-5.2704,49.203
-2.4812500e-03,2.5584,49.221
-2.4787500e-03,6.3760,49.232
-2.4762500e-03,0.9120,49.218
-2.4737500e-03,0.8464,49.221
-2.4712500e-03,4.0976,49.233
-2.4687500e-03,-3.3168,49.207
-2.4662500e-03,5.1056,49.226
-2.4637500e-03,7.0448,49.241
-2.4612500e-03,-1.2752,49.221
-2.4587500e-03,-0.0000,49.207
-2.4562500e-03,3.0752,49.214
-2.4537500e-03,3.8512,49.231
-2.4512500e-03,-1.8896,49.246
-2.4487500e-03,3.6976,49.227
-2.4462500e-03,1.5408,49.224
-2.4437500e-03,1.2528,49.215
-2.4412500e-03,3.5584,49.235
-2.4387500e-03,4.7536,49.246
-2.4362500e-03,-1.1072,49.201
-2.4337500e-03,4.8944,49.204
-2.4312500e-03,-1.9808,49.206
-2.4287500e-03,3.1152,49.224
-2.4262500e-03,1.3728,49.223
-2.4237500e-03,3.2768,49.226
-2.4212500e-03,-4.7520,49.205
-2.4187500e-03,6.5664,49.233
-2.4162500e-03,9.8320,49.238
-2.4137500e-03,-1.5872,49.216
-2.4112500e-03,-5.3568,49.199
-2.4087500e-03,9.1488,49.228
-2.4062500e-03,1.3344,49.221
-2.4037500e-03,0.1120,49.226
-2.4012500e-03,-0.3296,49.211
-2.3987500e-03,4.3504,49.228
-2.3962500e-03,-2.2064,49.186
-2.3937500e-03,11.7440,49.247
-2.3912500e-03,0.5872,49.223
-2.3887500e-03,-7.5808,49.206
-2.3862500e-03,4.8208,49.211
-2.3837500e-03,9.5200,49.243
-2.3812500e-03,-3.8672,49.200
-2.3787500e-03,-1.8464,49.227
-2.3762500e-03,5.7680,49.243
-2.3737500e-03,5.2416,49.242
-2.3712500e-03,-1.2128,49.211
-2.3687500e-03,2.9200,49.220
-2.3662500e-03,1.9008,49.213
-2.3637500e-03,0.0064,49.223
-2.3612500e-03,2.6496,49.220
-2.3587500e-03,1.6096,49.212
-2.3562500e-03,-0.2480,49.182
-2.3537500e-03,5.3024,49.234
-2.3512500e-03,3.2736,49.226
-2.3487500e-03,-2.3808,49.209
-2.3462500e-03,4.3984,49.214
-2.3437500e-03,8.7424,49.241
-2.3412500e-03,-10.1632,49.170
-2.3387500e-03,3.7728,49.198
-2.3362500e-03,11.9536,49.249
-2.3337500e-03,-0.6976,49.218
-2.3312500e-03,-3.3264,49.199
-2.3287500e-03,2.4416,49.222
-2.3262500e-03,5.7248,49.238
-2.3237500e-03,-0.4256,49.217
-2.3212500e-03,3.2112,49.236
-2.3187500e-03,-0.6192,49.227
-2.3162500e-03,-1.0912,49.205
-2.3137500e-03,10.8048,49.227
-2.3112500e-03,4.4208,49.237
-2.3087500e-03,-5.9472,49.206
-2.3062500e-03,4.1744,49.212
-2.3037500e-03,2.9776,49.244
-2.3012500e-03,2.6976,49.224
-2.2987500e-03,-1.4880,49.223
-2.2962500e-03,3.2032,49.235
-2.2937500e-03,-2.7408,49.212
-2.2912500e-03,8.5824,49.220
-2.2887500e-03,9.1264,49.242
-2.2862500e-03,-5.6672,49.200
-2.2837500e-03,-3.4224,49.196
-2.2812500e-03,11.7504,49.245
-2.2787500e-03,-1.1760,49.220
-2.2762500e-03,-2.5408,49.217
-2.2737500e-03,2.7072,49.212
-2.2712500e-03,5.9648,49.236
-2.2687500e-03,-1.8128,49.214
-2.2662500e-03,6.2320,49.234
-2.2637500e-03,4.4368,49.226
-2.2612500e-03,-2.8208,49.205
-2.2587500e-03,0.7904,49.199
-2.2562500e-03,5.7184,49.230
-2.2537500e-03,-3.2400,49.211
-2.2512500e-03,3.4672,49.236
-2.2487500e-03,4.3472,49.226
-2.2462500e-03,0.4704,49.236
-2.2437500e-03,2.2416,49.240
-2.2412500e-03,12.9888,49.250
-2.2387500e-03,-6.1360,49.190
-2.2362500e-03,-7.3456,49.188
-2.2337500e-03,10.9600,49.222
-2.2312500e-03,6.4656,49.237
-2.2287500e-03,-5.7888,49.196
-2.2262500e-03,0.6576,49.216
-2.2237500e-03,5.9072,49.230
-2.2212500e-03,3.2944,49.224
-2.2187500e-03,1.3728,49.233
-2.2162500e-03,2.8496,49.220
-2.2137500e-03,-1.3392,49.221
-2.2112500e-03,4.1600,49.224
-2.2087500e-03,5.3328,49.244
-2.2062500e-03,-0.6224,49.227
-2.2037500e-03,-0.6528,49.205
-2.2012500e-03,4.3856,49.242
-2.1987500e-03,2.7488,49.234
-2.1962500e-03,-0.6320,49.229
-2.1937500e-03,3.0560,49.229
-2.1912500e-03,1.7568,49.224
-2.1887500e-03,-2.7360,49.198
-2.1862500e-03,12.6464,49.230
-2.1837500e-03,2.9344,49.224
-2.1812500e-03,-4.7952,49.206
-2.1787500e-03,3.9776,49.207
-2.1762500e-03,2.6688,49.239
-2.1737500e-03,0.3360,49.236
-2.1712500e-03,0.1184,49.195
-2.1687500e-03,4.4304,49.223
-2.1662500e-03,0.1952,49.213
-2.1637500e-03,3.9200,49.232
-2.1612500e-03,4.7136,49.225
-2.1587500e-03,0.1248,49.228
-2.1562500e-03,0.0352,49.222
-2.1537500e-03,7.2528,49.250
-2.1512500e-03,-5.6928,49.207
-2.1487500e-03,3.0160,49.232
-2.1462500e-03,4.6032,49.229
-2.1437500e-03,2.4432,49.240
-2.1412500e-03,-4.1248,49.210
-2.1387500e-03,10.4144,49.229
-2.1362500e-03,4.9856,49.223
-2.1337500e-03,-4.8624,49.190
-2.1312500e-03,-0.8768,49.216
-2.1287500e-03,9.5152,49.233
-2.1262500e-03,-3.4240,49.205
-2.1237500e-03,1.2992,49.219
-2.1212500e-03,2.8592,49.226
-2.1187500e-03,3.9664,49.220
-2.1162500e-03,1.6656,49.221
-2.1137500e-03,10.7680,49.253
-2.1112500e-03,-7.2240,49.198
-2.1087500e-03,-3.2784,49.184
-2.1062500e-03,9.7488,49.233
-2.1037500e-03,5.1648,49.239
-2.1012500e-03,-7.4672,49.193
-2.0987500e-03,3.3984,49.215
-2.0962500e-03,6.3536,49.227
-2.0937500e-03,1.4592,49.220
-2.0912500e-03,-1.0080,49.227
-2.0887500e-03,9.7072,49.234
-2.0862500e-03,-8.9264,49.182
-2.0837500e-03,5.5120,49.210
-2.0812500e-03,9.4848,49.244
-2.0787500e-03,-0.1664,49.210
-2.0762500e-03,-3.2368,49.191
-2.0737500e-03,3.6224,49.232
-2.0712500e-03,3.2480,49.234
-2.0687500e-03,0.2000,49.212
-2.0662500e-03,2.3216,49.203
-2.0637500e-03,1.7680,49.220
-2.0612500e-03,-0.0112,49.206
-2.0587500e-03,6.0272,49.230
-2.0562500e-03,4.6064,49.228
-2.0537500e-03,-1.9072,49.212
-2.0512500e-03,3.5136,49.207
-2.0487500e-03,-0.4576,49.215
-2.0462500e-03,2.4128,49.221
-2.0437500e-03,1.2336,49.206
-2.0412500e-03,3.3280,49.217
-2.0387500e-03,-7.1920,49.196
-2.0362500e-03,10.1104,49.195
-2.0337500e-03,14.3312,49.252
-2.0312500e-03,-6.5008,49.202
-2.0287500e-03,-6.8352,49.182
-2.0262500e-03,12.5280,49.237
-2.0237500e-03,1.2096,49.211
-2.0212500e-03,-1.8896,49.209
-2.0187500e-03,-1.7728,49.211
-2.0162500e-03,7.5520,49.233
-2.0137500e-03,-0.2640,49.214
-2.0112500e-03,7.3056,49.238
-2.0087500e-03,0.3632,49.221
-2.0062500e-03,-0.2112,49.216
-2.0037500e-03,1.5968,49.223
-2.0012500e-03,7.0752,49.226
-1.9987500e-03,-6.5520,49.180
-1.9962500e-03,4.5008,49.229
-1.9937500e-03,4.4816,49.220
-1.9912500e-03,2.2064,49.218
-1.9887500e-03,-1.2672,49.199
-1.9862500e-03,15.0608,49.237
-1.9837500e-03,-7.5152,49.196
-1.9812500e-03,-5.5712,49.180
-1.9787500e-03,9.2496,49.224
-1.9762500e-03,7.2224,49.238
-1.9737500e-03,-5.4944,49.204
-1.9712500e-03,1.2160,49.222
-1.9687500e-03,4.9040,49.241
-1.9662500e-03,2.7040,49.220
-1.9637500e-03,1.3120,49.214
-1.9612500e-03,4.0176,49.225
-1.9587500e-03,-1.7616,49.207
-1.9562500e-03,2.2176,49.214
-1.9537500e-03,5.8656,49.231
-1.9512500e-03,1.5296,49.236
-1.9487500e-03,-0.9840,49.188
-1.9462500e-03,2.0096,49.235
-1.9437500e-03,3.8256,49.236
-1.9412500e-03,-0.0000,49.230
-1.9387500e-03,3.7168,49.236
-1.9362500e-03,-1.0288,49.212
-1.9337500e-03,-1.6416,49.183
-1.9312500e-03,12.4512,49.236
-1.9287500e-03,5.5168,49.230
-1.9262500e-03,-7.7648,49.223
-1.9237500e-03,4.7776,49.220
-1.9212500e-03,3.3760,49.227
-1.9187500e-03,2.2064,49.236
-1.9162500e-03,-3.3328,49.208
-1.9137500e-03,5.3040,49.228
-1.9112500e-03,-0.7408,49.223
-1.9087500e-03,5.6560,49.212
-1.9062500e-03,3.7536,49.225
-1.9037500e-03,0.8128,49.200
-1.9012500e-03,-1.4880,49.214
-1.8987500e-03,9.1504,49.227
-1.8962500e-03,-5.3936,49.207
-1.8937500e-03,2.1344,49.226
-1.8912500e-03,3.6080,49.225
-1.8887500e-03,4.4128,49.234
-1.8862500e-03,-8.9152,49.192
-1.8837500e-03,16.6448,49.231
-1.8812500e-03,5.2368,49.226
-1.8787500e-03,-10.9872,49.177
-1.8762500e-03,0.4800,49.188
-1.8737500e-03,12.3472,49.245
-1.8712500e-03,-2.1168,49.187
-1.8687500e-03,-1.1312,49.221
-1.8662500e-03,2.3776,49.220
-1.8637500e-03,5.1328,49.230
-1.8612500e-03,2.6064,49.229
-1.8587500e-03,5.3232,49.223
-1.8562500e-03,-1.6464,49.219
-1.8537500e-03,-1.8096,49.220
-1.8512500e-03,5.1120,49.231
-1.8487500e-03,4.3024,49.226
-1.8462500e-03,-3.9168,49.181
-1.8437500e-03,2.8512,49.228
-1.8412500e-03,5.5872,49.225
-1.8387500e-03,0.5344,49.214
-1.8362500e-03,2.0672,49.201
-1.8337500e-03,7.3568,49.224
-1.8312500e-03,-9.8512,49.160
-1.8287500e-03,5.4656,49.197
-1.8262500e-03,12.1616,49.246
-1.8237500e-03,-3.0448,49.208
-1.8212500e-03,-2.9536,49.187
-1.8187500e-03,4.4208,49.222
-1.8162500e-03,5.5936,49.235
-1.8137500e-03,-2.2784,49.210
-1.8112500e-03,2.4368,49.209
-1.8087500e-03,1.8720,49.219
-1.8062500e-03,-1.2992,49.183
-1.8037500e-03,9.1056,49.219
-1.8012500e-03,5.6016,49.243
-1.7987500e-03,-4.8672,49.205
-1.7962500e-03,4.0112,49.224
-1.7937500e-03,1.0304,49.234
-1.7912500e-03,2.5088,49.229
-1.7887500e-03,0.3792,49.209
-1.7862500e-03,4.3888,49.239
-1.7837500e-03,-5.6288,49.203
-1.7812500e-03,7.8592,49.213
-1.7787500e-03,13.0048,49.248
-1.7762500e-03,-3.6672,49.213
-1.7737500e-03,-6.3232,49.191
-1.7712500e-03,9.6288,49.231
-1.7687500e-03,1.7728,49.225
-1.7662500e-03,0.0944,49.208
-1.7637500e-03,-0.6304,49.210
-1.7612500e-03,4.2240,49.205
-1.7587500e-03,-2.9904,49.203
-1.7562500e-03,15.4880,49.234
-1.7537500e-03,2.6160,49.213
-1.7512500e-03,-12.0400,49.171
-1.7487500e-03,4.0544,49.203
-1.7462500e-03,12.5952,49.250
-1.7437500e-03,-3.8944,49.211
-1.7412500e-03,-3.1552,49.217
-1.7387500e-03,5.5344,49.219
-1.7362500e-03,6.3488,49.226
-1.7337500e-03,0.9632,49.220
-1.7312500e-03,3.0336,49.221
-1.7287500e-03,1.0576,49.217
-1.7262500e-03,-0.4960,49.204
-1.7237500e-03,3.8032,49.204
-1.7212500e-03,1.3888,49.233
-1.7187500e-03,-1.8688,49.205
-1.7162500e-03,4.9168,49.244
-1.7137500e-03,4.4528,49.230
-1.7112500e-03,-1.6800,49.217
-1.7087500e-03,3.3392,49.226
-1.7062500e-03,9.6016,49.248
-1.7037500e-03,-8.7312,49.176
-1.7012500e-03,2.0272,49.204
-1.6987500e-03,11.3136,49.231
-1.6962500e-03,0.7936,49.217
