t_s,i_A,v_bank_V
-3.3412500e-03,-0.6032,9.656
-3.3387500e-03,1.4416,9.663
-3.3362500e-03,3.4288,9.656
-3.3337500e-03,3.0400,9.647
-3.3312500e-03,-0.6128,9.660
-3.3287500e-03,2.3024,9.658
-3.3262500e-03,3.6336,9.650
-3.3237500e-03,2.2096,9.655
-3.3212500e-03,-0.0160,9.650
-3.3187500e-03,2.4448,9.647
-3.3162500e-03,2.8640,9.654
-3.3137500e-03,2.3056,9.650
-3.3112500e-03,0.2480,9.645
-3.3087500e-03,1.8928,9.656
-3.3062500e-03,3.5312,9.656
-3.3037500e-03,2.3808,9.650
-3.3012500e-03,0.7136,9.651
-3.2987500e-03,1.2976,9.653
-3.2962500e-03,3.5232,9.658
-3.2937500e-03,2.2704,9.651
-3.2912500e-03,0.9504,9.643
-3.2887500e-03,0.9904,9.658
-3.2862500e-03,3.4496,9.646
-3.2837500e-03,2.3696,9.662
-3.2812500e-03,1.1984,9.656
-3.2787500e-03,0.9472,9.657
-3.2762500e-03,3.5872,9.653
-3.2737500e-03,2.9248,9.657
-3.2712500e-03,1.2176,9.652
-3.2687500e-03,0.1408,9.654
-3.2662500e-03,3.5344,9.659
-3.2637500e-03,2.4176,9.661
-3.2612500e-03,1.7856,9.656
-3.2587500e-03,0.2432,9.660
-3.2562500e-03,3.9184,9.660
-3.2537500e-03,2.5680,9.657
-3.2512500e-03,1.9264,9.654
-3.2487500e-03,-0.1120,9.648
-3.2462500e-03,3.1552,9.654
-3.2437500e-03,2.6832,9.652
-3.2412500e-03,2.1184,9.652
-3.2387500e-03,0.1088,9.655
-3.2362500e-03,2.6736,9.649
-3.2337500e-03,2.9744,9.652
-3.2312500e-03,2.1648,9.655
-3.2287500e-03,0.5312,9.649
-3.2262500e-03,2.4112,9.641
-3.2237500e-03,3.0432,9.644
-3.2212500e-03,2.4752,9.652
-3.2187500e-03,0.4096,9.657
-3.2162500e-03,1.7440,9.658
-3.2137500e-03,3.2048,9.647
-3.2112500e-03,2.1552,9.651
-3.2087500e-03,1.0240,9.658
-3.2062500e-03,1.5344,9.659
-3.2037500e-03,3.3840,9.658
-3.2012500e-03,2.4784,9.652
-3.1987500e-03,1.2112,9.658
-3.1962500e-03,1.0512,9.654
-3.1937500e-03,3.5264,9.659
-3.1912500e-03,2.4128,9.650
-3.1887500e-03,1.1248,9.648
-3.1862500e-03,0.7984,9.655
-3.1837500e-03,3.3872,9.653
-3.1812500e-03,2.6176,9.647
-3.1787500e-03,1.5808,9.650
-3.1762500e-03,0.2960,9.658
-3.1737500e-03,3.7728,9.651
-3.1712500e-03,2.5728,9.662
-3.1687500e-03,1.7440,9.659
-3.1662500e-03,-0.1632,9.648
-3.1637500e-03,3.6224,9.657
-3.1612500e-03,2.4576,9.657
-3.1587500e-03,1.7072,9.653
-3.1562500e-03,-0.0512,9.651
-3.1537500e-03,3.2496,9.665
-3.1512500e-03,2.7152,9.666
-3.1487500e-03,2.1456,9.650
-3.1462500e-03,0.0848,9.654
-3.1437500e-03,2.8304,9.664
-3.1412500e-03,2.7872,9.651
-3.1387500e-03,2.0832,9.658
-3.1362500e-03,0.3648,9.658
-3.1337500e-03,2.0192,9.639
-3.1312500e-03,3.0944,9.654
-3.1287500e-03,1.8976,9.650
-3.1262500e-03,0.6896,9.649
-3.1237500e-03,1.8592,9.652
-3.1212500e-03,3.1440,9.652
-3.1187500e-03,2.6064,9.659
-3.1162500e-03,0.7936,9.656
-3.1137500e-03,1.2112,9.658
-3.1112500e-03,3.4144,9.654
-3.1087500e-03,2.3888,9.655
-3.1062500e-03,0.9440,9.660
-3.1037500e-03,0.9984,9.660
-3.1012500e-03,3.6576,9.655
-3.0987500e-03,2.3536,9.660
-3.0962500e-03,1.0992,9.647
-3.0937500e-03,0.4080,9.656
-3.0912500e-03,3.6256,9.651
-3.0887500e-03,2.4368,9.650
-3.0862500e-03,1.2928,9.659
-3.0837500e-03,0.0736,9.646
-3.0812500e-03,3.8944,9.646
-3.0787500e-03,2.5760,9.663
-3.0762500e-03,1.4496,9.661
-3.0737500e-03,0.2016,9.655
-3.0712500e-03,3.4240,9.649
-3.0687500e-03,2.5248,9.650
-3.0662500e-03,1.9488,9.657
-3.0637500e-03,-0.2000,9.651
-3.0612500e-03,2.9424,9.648
-3.0587500e-03,2.6400,9.647
-3.0562500e-03,2.0912,9.645
-3.0537500e-03,0.1232,9.651
-3.0512500e-03,2.7552,9.660
-3.0487500e-03,3.1024,9.652
-3.0462500e-03,2.1280,9.658
-3.0437500e-03,-0.0080,9.657
-3.0412500e-03,2.2096,9.651
-3.0387500e-03,3.1600,9.642
-3.0362500e-03,1.8752,9.661
-3.0337500e-03,0.7952,9.646
-3.0312500e-03,1.5328,9.645
-3.0287500e-03,3.4176,9.649
-3.0262500e-03,2.4928,9.655
-3.0237500e-03,0.7232,9.659
-3.0212500e-03,1.6416,9.660
-3.0187500e-03,3.3744,9.667
-3.0162500e-03,2.4480,9.663
-3.0137500e-03,0.8416,9.650
-3.0112500e-03,1.0896,9.660
-3.0087500e-03,3.3008,9.651
-3.0062500e-03,2.5920,9.652
-3.0037500e-03,1.1792,9.661
-3.0012500e-03,0.4752,9.657
-2.9987500e-03,3.6960,9.664
-2.9962500e-03,2.4656,9.663
-2.9937500e-03,1.6608,9.661
-2.9912500e-03,-0.0096,9.644
-2.9887500e-03,3.6912,9.657
-2.9862500e-03,2.5616,9.641
-2.9837500e-03,1.5216,9.659
-2.9812500e-03,-0.2256,9.646
-2.9787500e-03,3.7648,9.654
-2.9762500e-03,2.6864,9.651
-2.9737500e-03,1.8752,9.655
-2.9712500e-03,0.1744,9.655
-2.9687500e-03,3.2176,9.653
-2.9662500e-03,2.4560,9.654
-2.9637500e-03,2.1920,9.652
-2.9612500e-03,0.0608,9.646
-2.9587500e-03,2.7840,9.654
-2.9562500e-03,2.9280,9.657
-2.9537500e-03,2.2032,9.656
-2.9512500e-03,0.4880,9.645
-2.9487500e-03,2.2912,9.655
-2.9462500e-03,3.2272,9.654
-2.9437500e-03,2.1984,9.661
-2.9412500e-03,0.8304,9.651
-2.9387500e-03,1.6960,9.657
-2.9362500e-03,3.1856,9.656
-2.9337500e-03,2.2704,9.657
-2.9312500e-03,0.7264,9.660
-2.9287500e-03,1.2992,9.650
-2.9262500e-03,3.4448,9.646
-2.9237500e-03,2.4080,9.650
-2.9212500e-03,0.8368,9.656
-2.9187500e-03,0.9840,9.646
-2.9162500e-03,3.4992,9.656
-2.9137500e-03,2.1408,9.659
-2.9112500e-03,1.2272,9.646
-2.9087500e-03,0.4592,9.661
-2.9062500e-03,3.6880,9.652
-2.9037500e-03,2.3744,9.665
-2.9012500e-03,1.6000,9.654
-2.8987500e-03,0.1648,9.655
-2.8962500e-03,3.6672,9.651
-2.8937500e-03,2.5104,9.652
-2.8912500e-03,1.4432,9.666
-2.8887500e-03,0.1376,9.661
-2.8862500e-03,3.7024,9.659
-2.8837500e-03,1.9456,9.653
-2.8812500e-03,2.0832,9.657
-2.8787500e-03,-0.1328,9.651
-2.8762500e-03,3.2352,9.655
-2.8737500e-03,2.7440,9.665
-2.8712500e-03,1.9744,9.647
-2.8687500e-03,0.1728,9.649
-2.8662500e-03,2.6208,9.649
-2.8637500e-03,2.6608,9.658
-2.8612500e-03,2.0160,9.659
-2.8587500e-03,0.3312,9.662
-2.8562500e-03,2.2384,9.665
-2.8537500e-03,3.1184,9.655
-2.8512500e-03,2.1296,9.645
-2.8487500e-03,0.5264,9.654
-2.8462500e-03,1.9312,9.650
-2.8437500e-03,3.0112,9.659
-2.8412500e-03,2.3616,9.648
-2.8387500e-03,0.6976,9.654
-2.8362500e-03,1.3072,9.637
-2.8337500e-03,3.0768,9.646
-2.8312500e-03,2.2848,9.663
-2.8287500e-03,1.1792,9.654
-2.8262500e-03,0.7248,9.648
-2.8237500e-03,3.6800,9.664
-2.8212500e-03,2.2992,9.648
-2.8187500e-03,1.2848,9.653
-2.8162500e-03,0.5616,9.658
-2.8137500e-03,3.7440,9.666
-2.8112500e-03,2.4752,9.656
-2.8087500e-03,1.3680,9.648
-2.8062500e-03,0.3376,9.655
-2.8037500e-03,3.7312,9.668
-2.8012500e-03,2.7264,9.649
-2.7987500e-03,1.5936,9.652
-2.7962500e-03,-0.0928,9.646
-2.7937500e-03,3.7136,9.656
-2.7912500e-03,2.3936,9.649
-2.7887500e-03,1.9664,9.650
-2.7862500e-03,-0.2480,9.651
-2.7837500e-03,3.3472,9.654
-2.7812500e-03,2.5280,9.653
-2.7787500e-03,2.2720,9.644
-2.7762500e-03,0.2528,9.657
-2.7737500e-03,2.6704,9.656
-2.7712500e-03,3.2864,9.660
-2.7687500e-03,2.0448,9.644
-2.7662500e-03,0.4080,9.648
-2.7637500e-03,2.2544,9.652
-2.7612500e-03,2.8768,9.649
-2.7587500e-03,2.3584,9.658
-2.7562500e-03,0.6496,9.660
-2.7537500e-03,1.8864,9.652
-2.7512500e-03,3.3296,9.663
-2.7487500e-03,2.5984,9.653
-2.7462500e-03,0.8640,9.651
-2.7437500e-03,1.0896,9.655
-2.7412500e-03,3.5344,9.664
-2.7387500e-03,2.4160,9.659
-2.7362500e-03,0.7872,9.661
-2.7337500e-03,0.9952,9.657
-2.7312500e-03,3.5792,9.657
-2.7287500e-03,2.3616,9.650
-2.7262500e-03,1.3056,9.649
-2.7237500e-03,0.2128,9.645
-2.7212500e-03,3.7552,9.652
-2.7187500e-03,2.5552,9.648
-2.7162500e-03,1.2912,9.660
-2.7137500e-03,0.0240,9.648
-2.7112500e-03,3.7856,9.651
-2.7087500e-03,2.4912,9.653
-2.7062500e-03,1.7136,9.656
-2.7037500e-03,0.0272,9.645
-2.7012500e-03,3.6304,9.645
-2.6987500e-03,2.4864,9.643
-2.6962500e-03,2.1344,9.655
-2.6937500e-03,0.0784,9.656
-2.6912500e-03,2.9904,9.658
-2.6887500e-03,2.8896,9.646
-2.6862500e-03,1.9440,9.653
-2.6837500e-03,0.3952,9.655
-2.6812500e-03,2.7472,9.660
-2.6787500e-03,2.9520,9.656
-2.6762500e-03,2.2576,9.656
-2.6737500e-03,0.3856,9.659
-2.6712500e-03,2.1456,9.659
-2.6687500e-03,3.3392,9.650
-2.6662500e-03,2.2352,9.650
-2.6637500e-03,0.4704,9.652
-2.6612500e-03,1.5984,9.651
-2.6587500e-03,3.4896,9.655
-2.6562500e-03,2.1744,9.645
-2.6537500e-03,0.8976,9.651
-2.6512500e-03,1.2240,9.660
-2.6487500e-03,3.5488,9.646
-2.6462500e-03,2.4336,9.668
-2.6437500e-03,1.1472,9.659
-2.6412500e-03,0.7712,9.654
-2.6387500e-03,3.6272,9.652
-2.6362500e-03,2.4048,9.658
-2.6337500e-03,1.4416,9.651
-2.6312500e-03,0.4352,9.656
-2.6287500e-03,3.7328,9.672
-2.6262500e-03,2.7440,9.661
-2.6237500e-03,1.3984,9.650
-2.6212500e-03,-0.1008,9.661
-2.6187500e-03,4.0768,9.658
-2.6162500e-03,2.8352,9.654
-2.6137500e-03,1.6368,9.654
-2.6112500e-03,-0.0240,9.664
-2.6087500e-03,3.3744,9.632
-2.6062500e-03,2.6144,9.651
-2.6037500e-03,2.1648,9.653
-2.6012500e-03,0.0672,9.649
-2.5987500e-03,3.3344,9.652
-2.5962500e-03,2.7280,9.659
-2.5937500e-03,2.2288,9.662
-2.5912500e-03,0.2096,9.651
-2.5887500e-03,2.5232,9.652
-2.5862500e-03,3.2336,9.662
-2.5837500e-03,1.8416,9.665
-2.5812500e-03,0.9040,9.661
-2.5787500e-03,1.9824,9.653
-2.5762500e-03,3.1728,9.666
-2.5737500e-03,2.2544,9.646
-2.5712500e-03,0.7696,9.656
-2.5687500e-03,1.5472,9.652
-2.5662500e-03,3.3824,9.654
-2.5637500e-03,2.5424,9.656
-2.5612500e-03,0.6368,9.657
-2.5587500e-03,1.1312,9.644
-2.5562500e-03,3.6832,9.660
-2.5537500e-03,2.4432,9.653
-2.5512500e-03,1.1040,9.669
-2.5487500e-03,0.7792,9.651
-2.5462500e-03,3.5904,9.644
-2.5437500e-03,2.2736,9.653
-2.5412500e-03,1.5824,9.665
-2.5387500e-03,-0.7552,9.643
-2.5362500e-03,4.0080,9.645
-2.5337500e-03,2.7088,9.651
-2.5312500e-03,1.5200,9.650
-2.5287500e-03,-0.0928,9.652
-2.5262500e-03,3.8064,9.652
-2.5237500e-03,2.9584,9.654
-2.5212500e-03,1.5056,9.660
-2.5187500e-03,-0.7904,9.652
-2.5162500e-03,3.8624,9.650
-2.5137500e-03,2.3328,9.659
-2.5112500e-03,3.6992,9.657
-2.5087500e-03,-0.6208,9.651
-2.5062500e-03,0.7392,9.643
-2.5037500e-03,4.3568,9.654
-2.5012500e-03,3.5936,9.661
-2.4987500e-03,-2.7632,9.656
-2.4962500e-03,3.5792,9.659
-2.4937500e-03,5.2096,9.667
-2.4912500e-03,0.8880,9.660
-2.4887500e-03,-0.4064,9.653
-2.4862500e-03,3.0336,9.654
-2.4837500e-03,2.8912,9.644
-2.4812500e-03,1.0928,9.657
-2.4787500e-03,1.9504,9.665
-2.4762500e-03,1.4016,9.653
-2.4737500e-03,3.2000,9.664
-2.4712500e-03,2.6368,9.665
-2.4687500e-03,0.2752,9.649
-2.4662500e-03,0.9888,9.651
-2.4637500e-03,5.5216,9.659
-2.4612500e-03,0.7616,9.644
-2.4587500e-03,-1.1104,9.659
-2.4562500e-03,2.0608,9.656
-2.4537500e-03,5.5952,9.652
-2.4512500e-03,0.9072,9.655
-2.4487500e-03,0.5120,9.651
-2.4462500e-03,1.7872,9.655
-2.4437500e-03,3.7504,9.657
-2.4412500e-03,1.1920,9.645
-2.4387500e-03,3.2752,9.659
-2.4362500e-03,-2.0624,9.648
-2.4337500e-03,3.3216,9.653
-2.4312500e-03,4.5200,9.657
-2.4287500e-03,2.2544,9.661
-2.4262500e-03,-3.0048,9.644
-2.4237500e-03,8.3056,9.659
-2.4212500e-03,1.7872,9.649
-2.4187500e-03,-2.0912,9.659
-2.4162500e-03,1.6000,9.657
-2.4137500e-03,5.4832,9.657
-2.4112500e-03,0.2288,9.658
-2.4087500e-03,1.1712,9.652
-2.4062500e-03,1.7248,9.660
-2.4037500e-03,3.3664,9.645
-2.4012500e-03,2.0320,9.651
-2.3987500e-03,1.7424,9.645
-2.3962500e-03,1.5952,9.657
-2.3937500e-03,1.6912,9.654
-2.3912500e-03,2.1616,9.657
-2.3887500e-03,2.9616,9.653
-2.3862500e-03,0.7728,9.657
-2.3837500e-03,2.8064,9.660
-2.3812500e-03,2.7856,9.652
-2.3787500e-03,1.0208,9.664
-2.3762500e-03,1.6048,9.651
-2.3737500e-03,2.6288,9.659
-2.3712500e-03,2.4144,9.650
-2.3687500e-03,1.0976,9.647
-2.3662500e-03,2.3408,9.675
-2.3637500e-03,1.2192,9.658
-2.3612500e-03,3.5472,9.654
-2.3587500e-03,1.8256,9.654
-2.3562500e-03,1.4944,9.648
-2.3537500e-03,0.4416,9.660
-2.3512500e-03,3.4432,9.656
-2.3487500e-03,3.1632,9.665
-2.3462500e-03,1.8608,9.649
-2.3437500e-03,-0.7936,9.652
-2.3412500e-03,3.5296,9.653
-2.3387500e-03,3.0608,9.650
-2.3362500e-03,3.6576,9.670
-2.3337500e-03,-2.1856,9.660
-2.3312500e-03,1.8384,9.661
-2.3287500e-03,4.3392,9.651
-2.3262500e-03,3.8320,9.652
-2.3237500e-03,-1.7232,9.654
-2.3212500e-03,2.1936,9.652
-2.3187500e-03,4.5504,9.660
-2.3162500e-03,1.6240,9.645
-2.3137500e-03,-0.8144,9.659
-2.3112500e-03,3.9232,9.636
-2.3087500e-03,1.2064,9.658
-2.3062500e-03,1.5872,9.659
-2.3037500e-03,2.5632,9.657
-2.3012500e-03,1.8064,9.650
-2.2987500e-03,1.5168,9.656
-2.2962500e-03,2.9872,9.653
-2.2937500e-03,1.5920,9.657
-2.2912500e-03,0.0816,9.655
-2.2887500e-03,3.0624,9.656
-2.2862500e-03,3.4464,9.651
-2.2837500e-03,-0.7328,9.658
-2.2812500e-03,1.9408,9.659
-2.2787500e-03,5.0752,9.665
-2.2762500e-03,0.4960,9.649
-2.2737500e-03,0.7648,9.647
-2.2712500e-03,2.2640,9.650
-2.2687500e-03,2.8480,9.652
-2.2662500e-03,1.4976,9.648
-2.2637500e-03,2.1056,9.653
-2.2612500e-03,0.2416,9.650
-2.2587500e-03,2.8992,9.658
-2.2562500e-03,3.7456,9.650
-2.2537500e-03,1.8560,9.650
-2.2512500e-03,-2.0096,9.652
-2.2487500e-03,4.8976,9.654
-2.2462500e-03,3.4768,9.664
-2.2437500e-03,-2.9696,9.638
-2.2412500e-03,4.0896,9.659
-2.2387500e-03,5.2784,9.653
-2.2362500e-03,-0.5968,9.663
-2.2337500e-03,1.8880,9.647
-2.2312500e-03,2.6272,9.665
-2.2287500e-03,1.7136,9.653
-2.2262500e-03,0.4928,9.657
-2.2237500e-03,4.0176,9.654
-2.2212500e-03,1.1648,9.651
-2.2187500e-03,0.8528,9.658
-2.2162500e-03,3.0288,9.665
-2.2137500e-03,2.7568,9.657
-2.2112500e-03,0.3040,9.665
-2.2087500e-03,3.4640,9.662
-2.2062500e-03,1.4336,9.655
-2.2037500e-03,0.8144,9.652
-2.2012500e-03,2.1184,9.648
-2.1987500e-03,2.7024,9.640
-2.1962500e-03,1.1856,9.661
-2.1937500e-03,2.8528,9.646
-2.1912500e-03,2.0656,9.664
-2.1887500e-03,0.1504,9.651
-2.1862500e-03,2.8208,9.643
-2.1837500e-03,3.9664,9.656
-2.1812500e-03,-0.4976,9.651
-2.1787500e-03,-0.0800,9.645
-2.1762500e-03,5.7904,9.649
-2.1737500e-03,2.3568,9.641
-2.1712500e-03,0.5168,9.660
-2.1687500e-03,0.7568,9.655
-2.1662500e-03,3.8800,9.653
-2.1637500e-03,2.1040,9.647
-2.1612500e-03,1.7584,9.659
-2.1587500e-03,0.2880,9.652
-2.1562500e-03,2.4096,9.661
-2.1537500e-03,3.4720,9.653
-2.1512500e-03,2.8976,9.658
-2.1487500e-03,-0.5680,9.658
-2.1462500e-03,2.1936,9.657
-2.1437500e-03,3.7504,9.654
-2.1412500e-03,2.7568,9.643
-2.1387500e-03,-1.2624,9.651
-2.1362500e-03,2.1088,9.658
-2.1337500e-03,4.0896,9.650
-2.1312500e-03,2.3088,9.650
-2.1287500e-03,0.0368,9.655
-2.1262500e-03,2.0752,9.657
-2.1237500e-03,2.5248,9.652
-2.1212500e-03,2.2272,9.667
-2.1187500e-03,1.4928,9.654
-2.1162500e-03,1.4128,9.655
-2.1137500e-03,2.1280,9.654
-2.1112500e-03,2.8144,9.657
-2.1087500e-03,1.4128,9.646
-2.1062500e-03,1.6512,9.654
-2.1037500e-03,2.4224,9.676
-2.1012500e-03,2.2032,9.647
-2.0987500e-03,0.7696,9.656
-2.0962500e-03,1.2192,9.659
-2.0937500e-03,4.0320,9.655
-2.0912500e-03,2.1904,9.655
-2.0887500e-03,0.4624,9.656
-2.0862500e-03,0.6144,9.645
-2.0837500e-03,3.7152,9.643
-2.0812500e-03,3.7408,9.653
-2.0787500e-03,-0.7888,9.655
-2.0762500e-03,-0.5120,9.644
-2.0737500e-03,4.7168,9.653
-2.0712500e-03,3.8816,9.662
-2.0687500e-03,0.2304,9.663
-2.0662500e-03,-0.6960,9.647
-2.0637500e-03,4.8368,9.658
-2.0612500e-03,2.6384,9.656
-2.0587500e-03,0.6240,9.653
-2.0562500e-03,0.9216,9.664
-2.0537500e-03,2.3472,9.648
-2.0512500e-03,2.4944,9.662
-2.0487500e-03,2.2864,9.652
-2.0462500e-03,1.1616,9.651
-2.0437500e-03,1.7008,9.654
-2.0412500e-03,2.9408,9.653
-2.0387500e-03,2.6032,9.654
-2.0362500e-03,0.4288,9.649
-2.0337500e-03,0.5200,9.646
-2.0312500e-03,4.1632,9.657
-2.0287500e-03,2.8112,9.661
-2.0262500e-03,0.1056,9.664
-2.0237500e-03,2.0288,9.653
-2.0212500e-03,3.2912,9.645
-2.0187500e-03,2.0048,9.657
-2.0162500e-03,2.7488,9.667
-2.0137500e-03,-1.5728,9.644
-2.0112500e-03,4.0896,9.639
-2.0087500e-03,4.2528,9.652
-2.0062500e-03,-0.0224,9.653
-2.0037500e-03,-0.2656,9.655
-2.0012500e-03,5.0288,9.656
-1.9987500e-03,2.8032,9.653
-1.9962500e-03,0.3168,9.660
-1.9937500e-03,0.5008,9.645
-1.9912500e-03,4.0528,9.655
-1.9887500e-03,-1.3904,9.650
-1.9862500e-03,6.9328,9.660
-1.9837500e-03,1.0784,9.652
-1.9812500e-03,-0.2992,9.644
-1.9787500e-03,4.2432,9.652
-1.9762500e-03,3.4048,9.663
-1.9737500e-03,-2.5072,9.660
-1.9712500e-03,2.8016,9.659
-1.9687500e-03,5.4144,9.667
-1.9662500e-03,1.4688,9.654
-1.9637500e-03,-1.4096,9.651
-1.9612500e-03,4.3472,9.653
-1.9587500e-03,3.0048,9.647
-1.9562500e-03,1.3776,9.664
-1.9537500e-03,0.2960,9.656
-1.9512500e-03,3.4848,9.658
-1.9487500e-03,2.8000,9.663
-1.9462500e-03,2.8928,9.663
-1.9437500e-03,-0.8032,9.646
-1.9412500e-03,-3.5952,9.656
-1.9387500e-03,13.7984,9.683
-1.9362500e-03,4.6048,9.683
-1.9337500e-03,-9.8736,9.668
-1.9312500e-03,2.3040,9.665
-1.9287500e-03,11.4800,9.666
-1.9262500e-03,0.2544,9.665
-1.9237500e-03,-4.6112,9.649
-1.9212500e-03,4.8640,9.667
-1.9187500e-03,6.3568,9.664
-1.9162500e-03,-0.5056,9.649
-1.9137500e-03,-0.1424,9.652
-1.9112500e-03,2.9216,9.651
-1.9087500e-03,4.1152,9.653
-1.9062500e-03,1.1392,9.654
-1.9037500e-03,0.9648,9.655
-1.9012500e-03,1.4800,9.645
-1.8987500e-03,3.6752,9.657
-1.8962500e-03,3.2320,9.653
-1.8937500e-03,0.1856,9.656
-1.8912500e-03,1.2960,9.655
-1.8887500e-03,3.7808,9.663
-1.8862500e-03,2.4320,9.654
-1.8837500e-03,2.0912,9.658
-1.8812500e-03,-0.9072,9.654
-1.8787500e-03,4.7264,9.644
-1.8762500e-03,2.8400,9.654
-1.8737500e-03,1.1760,9.653
-1.8712500e-03,0.0496,9.655
-1.8687500e-03,3.9712,9.645
-1.8662500e-03,2.3824,9.661
-1.8637500e-03,1.7072,9.652
-1.8612500e-03,0.7488,9.658
-1.8587500e-03,3.0800,9.653
-1.8562500e-03,2.7392,9.652
-1.8537500e-03,2.0528,9.660
-1.8512500e-03,0.6288,9.651
-1.8487500e-03,2.4208,9.658
-1.8462500e-03,4.1792,9.648
-1.8437500e-03,0.6704,9.649
-1.8412500e-03,1.5280,9.675
-1.8387500e-03,1.5824,9.658
-1.8362500e-03,3.2416,9.651
-1.8337500e-03,2.3200,9.657
-1.8312500e-03,-0.2080,9.646
-1.8287500e-03,2.8960,9.659
-1.8262500e-03,3.5936,9.659
-1.8237500e-03,1.0832,9.651
-1.8212500e-03,1.2864,9.650
-1.8187500e-03,1.9552,9.650
-1.8162500e-03,3.0016,9.651
-1.8137500e-03,1.9568,9.651
-1.8112500e-03,1.7776,9.664
-1.8087500e-03,1.0064,9.660
-1.8062500e-03,3.2336,9.669
-1.8037500e-03,2.6336,9.643
-1.8012500e-03,1.5184,9.645
-1.7987500e-03,0.2336,9.653
-1.7962500e-03,4.8224,9.660
-1.7937500e-03,1.2128,9.662
-1.7912500e-03,2.2656,9.643
-1.7887500e-03,-0.3632,9.651
-1.7862500e-03,4.1456,9.637
-1.7837500e-03,2.9488,9.663
-1.7812500e-03,0.5488,9.655
-1.7787500e-03,1.1680,9.654
-1.7762500e-03,4.0320,9.651
-1.7737500e-03,1.4576,9.659
-1.7712500e-03,1.9696,9.656
-1.7687500e-03,1.1328,9.651
-1.7662500e-03,2.5376,9.663
-1.7637500e-03,2.2336,9.656
-1.7612500e-03,2.4768,9.651
-1.7587500e-03,0.6432,9.654
-1.7562500e-03,1.9264,9.657
-1.7537500e-03,3.1856,9.654
-1.7512500e-03,2.1728,9.654
-1.7487500e-03,0.6224,9.650
-1.7462500e-03,2.9440,9.649
-1.7437500e-03,1.7792,9.653
-1.7412500e-03,2.9952,9.646
-1.7387500e-03,0.2896,9.649
-1.7362500e-03,1.7136,9.652
-1.7337500e-03,3.5776,9.655
-1.7312500e-03,1.2128,9.643
-1.7287500e-03,1.8160,9.647
-1.7262500e-03,1.6272,9.654
-1.7237500e-03,2.3808,9.655
-1.7212500e-03,2.5024,9.652
-1.7187500e-03,2.1664,9.641
-1.7162500e-03,0.2064,9.657
-1.7137500e-03,3.1616,9.648
-1.7112500e-03,2.9920,9.663
-1.7087500e-03,1.4448,9.650
-1.7062500e-03,-0.0544,9.661
-1.7037500e-03,3.7024,9.652
-1.7012500e-03,2.7152,9.654
-1.6987500e-03,1.4352,9.654
-1.6962500e-03,0.8512,9.655
-1.6937500e-03,2.6352,9.661
-1.6912500e-03,3.1552,9.655
-1.6887500e-03,1.6320,9.654
-1.6862500e-03,0.3888,9.662
-1.6837500e-03,3.6400,9.660
-1.6812500e-03,1.4496,9.657
-1.6787500e-03,2.9552,9.652
-1.6762500e-03,0.8704,9.651
-1.6737500e-03,1.7424,9.642
