t_s,i_A,v_bank_V
-3.0137500e-03,4.7856,49.800
-3.0112500e-03,-7.4080,49.760
-3.0087500e-03,4.6240,49.788
-3.0062500e-03,9.2208,49.811
-3.0037500e-03,-3.3024,49.785
-3.0012500e-03,-1.2768,49.751
-2.9987500e-03,-0.2304,49.788
-2.9962500e-03,3.9504,49.786
-2.9937500e-03,-1.3376,49.777
-2.9912500e-03,1.5680,49.774
-2.9887500e-03,-4.4352,49.794
-2.9862500e-03,3.6464,49.782
-2.9837500e-03,8.1968,49.824
-2.9812500e-03,1.2048,49.794
-2.9787500e-03,-8.0368,49.761
-2.9762500e-03,9.0080,49.801
-2.9737500e-03,-1.3808,49.788
-2.9712500e-03,0.2992,49.788
-2.9687500e-03,-2.3088,49.790
-2.9662500e-03,3.7808,49.796
-2.9637500e-03,-4.3744,49.764
-2.9612500e-03,6.7136,49.802
-2.9587500e-03,4.1648,49.814
-2.9562500e-03,-3.6480,49.780
-2.9537500e-03,-1.0608,49.753
-2.9512500e-03,7.7680,49.809
-2.9487500e-03,-5.7744,49.776
-2.9462500e-03,0.0288,49.789
-2.9437500e-03,3.2592,49.798
-2.9412500e-03,2.5200,49.799
-2.9387500e-03,-7.1296,49.774
-2.9362500e-03,11.5136,49.810
-2.9337500e-03,2.4880,49.809
-2.9312500e-03,-5.8864,49.782
-2.9287500e-03,-0.0528,49.769
-2.9262500e-03,5.7776,49.796
-2.9237500e-03,-2.8960,49.761
-2.9212500e-03,-0.3328,49.782
-2.9187500e-03,2.9104,49.796
-2.9162500e-03,-1.0080,49.792
-2.9137500e-03,0.9520,49.762
-2.9112500e-03,4.6224,49.793
-2.9087500e-03,-0.6368,49.768
-2.9062500e-03,-4.4416,49.776
-2.9037500e-03,4.6368,49.792
-2.9012500e-03,1.6528,49.793
-2.8987500e-03,-2.6544,49.766
-2.8962500e-03,0.6544,49.782
-2.8937500e-03,3.7344,49.785
-2.8912500e-03,-1.0512,49.775
-2.8887500e-03,1.6336,49.785
-2.8862500e-03,6.1008,49.824
-2.8837500e-03,-8.8448,49.769
-2.8812500e-03,4.4320,49.792
-2.8787500e-03,9.5984,49.828
-2.8762500e-03,-5.5600,49.793
-2.8737500e-03,-0.1440,49.766
-2.8712500e-03,3.7424,49.802
-2.8687500e-03,0.5664,49.779
-2.8662500e-03,-2.4128,49.778
-2.8637500e-03,2.3792,49.792
-2.8612500e-03,1.4128,49.796
-2.8587500e-03,0.1152,49.773
-2.8562500e-03,1.0032,49.796
-2.8537500e-03,0.1904,49.779
-2.8512500e-03,0.5744,49.772
-2.8487500e-03,4.0944,49.794
-2.8462500e-03,-3.0320,49.787
-2.8437500e-03,-1.7440,49.777
-2.8412500e-03,3.0752,49.788
-2.8387500e-03,3.2352,49.786
-2.8362500e-03,-5.5136,49.786
-2.8337500e-03,1.8672,49.777
-2.8312500e-03,12.7136,49.808
-2.8287500e-03,-0.3872,49.795
-2.8262500e-03,-6.0496,49.757
-2.8237500e-03,5.2352,49.802
-2.8212500e-03,2.7456,49.796
-2.8187500e-03,-2.3920,49.771
-2.8162500e-03,-0.6848,49.773
-2.8137500e-03,1.5216,49.808
-2.8112500e-03,-2.7648,49.776
-2.8087500e-03,7.4864,49.819
-2.8062500e-03,6.2976,49.824
-2.8037500e-03,-8.2288,49.794
-2.8012500e-03,1.2080,49.779
-2.7987500e-03,8.0800,49.811
-2.7962500e-03,-3.5648,49.776
-2.7937500e-03,-2.7632,49.775
-2.7912500e-03,3.2112,49.785
-2.7887500e-03,4.4144,49.801
-2.7862500e-03,-6.7968,49.772
-2.7837500e-03,11.5008,49.816
-2.7812500e-03,-0.3440,49.809
-2.7787500e-03,-6.8560,49.748
-2.7762500e-03,5.3280,49.802
-2.7737500e-03,2.7440,49.816
-2.7712500e-03,-4.9424,49.775
-2.7687500e-03,3.6352,49.789
-2.7662500e-03,2.2128,49.794
-2.7637500e-03,-0.9328,49.796
-2.7612500e-03,-0.0368,49.774
-2.7587500e-03,7.4336,49.804
-2.7562500e-03,-2.5600,49.806
-2.7537500e-03,-2.4224,49.779
-2.7512500e-03,2.3792,49.790
-2.7487500e-03,3.8000,49.802
-2.7462500e-03,-3.0928,49.762
-2.7437500e-03,1.5040,49.813
-2.7412500e-03,-0.7200,49.794
-2.7387500e-03,2.9360,49.775
-2.7362500e-03,0.2960,49.772
-2.7337500e-03,8.2048,49.824
-2.7312500e-03,-12.8784,49.759
-2.7287500e-03,10.6384,49.796
-2.7262500e-03,11.2720,49.827
-2.7237500e-03,-4.3088,49.796
-2.7212500e-03,-5.9840,49.767
-2.7187500e-03,8.2800,49.817
-2.7162500e-03,3.3344,49.807
-2.7137500e-03,-3.1520,49.788
-2.7112500e-03,-0.9584,49.792
-2.7087500e-03,4.0224,49.808
-2.7062500e-03,0.9392,49.778
-2.7037500e-03,1.4576,49.788
-2.7012500e-03,-1.6784,49.774
-2.6987500e-03,0.6400,49.787
-2.6962500e-03,5.6960,49.779
-2.6937500e-03,-3.2256,49.785
-2.6912500e-03,-1.1776,49.787
-2.6887500e-03,1.0592,49.777
-2.6862500e-03,5.3280,49.808
-2.6837500e-03,-7.5840,49.790
-2.6812500e-03,5.6032,49.801
-2.6787500e-03,8.8704,49.831
-2.6762500e-03,-2.5920,49.777
-2.6737500e-03,-3.1840,49.770
-2.6712500e-03,6.6368,49.813
-2.6687500e-03,-4.9248,49.796
-2.6662500e-03,2.1728,49.780
-2.6637500e-03,0.5200,49.779
-2.6612500e-03,1.6864,49.786
-2.6587500e-03,-4.4160,49.786
-2.6562500e-03,7.7552,49.804
-2.6537500e-03,1.6000,49.788
-2.6512500e-03,-2.3168,49.774
-2.6487500e-03,-2.7664,49.784
-2.6462500e-03,8.7808,49.802
-2.6437500e-03,-6.3488,49.758
-2.6412500e-03,4.2192,49.802
-2.6387500e-03,-3.0464,49.784
-2.6362500e-03,4.1360,49.792
-2.6337500e-03,-2.2064,49.759
-2.6312500e-03,9.8416,49.820
-2.6287500e-03,-3.8144,49.791
-2.6262500e-03,-4.7600,49.771
-2.6237500e-03,6.0576,49.796
-2.6212500e-03,5.0704,49.823
-2.6187500e-03,-7.7424,49.759
-2.6162500e-03,2.7952,49.804
-2.6137500e-03,4.7312,49.796
-2.6112500e-03,-0.1856,49.786
-2.6087500e-03,-2.1152,49.787
-2.6062500e-03,8.7136,49.821
-2.6037500e-03,-6.9120,49.775
-2.6012500e-03,0.4480,49.793
-2.5987500e-03,6.3184,49.807
-2.5962500e-03,-1.1248,49.788
-2.5937500e-03,-1.2720,49.773
-2.5912500e-03,2.6592,49.788
-2.5887500e-03,0.9584,49.792
-2.5862500e-03,-3.2608,49.782
-2.5837500e-03,5.1168,49.788
-2.5812500e-03,0.7904,49.796
-2.5787500e-03,-0.8736,49.772
-2.5762500e-03,0.8880,49.787
-2.5737500e-03,3.0512,49.797
-2.5712500e-03,-1.1296,49.787
-2.5687500e-03,3.5104,49.783
-2.5662500e-03,-3.4448,49.798
-2.5637500e-03,1.8784,49.769
-2.5612500e-03,0.9136,49.777
-2.5587500e-03,3.5616,49.803
-2.5562500e-03,-6.4560,49.794
-2.5537500e-03,3.3664,49.766
-2.5512500e-03,11.8768,49.830
-2.5487500e-03,0.7872,49.813
-2.5462500e-03,-8.4912,49.779
-2.5437500e-03,9.8944,49.797
-2.5412500e-03,-1.7632,49.801
-2.5387500e-03,0.0816,49.793
-2.5362500e-03,-2.2944,49.792
-2.5337500e-03,3.8384,49.776
-2.5312500e-03,-0.9120,49.777
-2.5287500e-03,2.5424,49.779
-2.5262500e-03,1.2448,49.783
-2.5237500e-03,0.4224,49.778
-2.5212500e-03,-0.7936,49.767
-2.5187500e-03,5.6816,49.798
-2.5162500e-03,-5.6720,49.778
-2.5137500e-03,1.1600,49.788
-2.5112500e-03,3.2368,49.784
-2.5087500e-03,1.5184,49.807
-2.5062500e-03,-6.7712,49.778
-2.5037500e-03,11.9568,49.832
-2.5012500e-03,3.6288,49.817
-2.4987500e-03,-8.6400,49.765
-2.4962500e-03,3.0576,49.790
-2.4937500e-03,5.2864,49.827
-2.4912500e-03,-2.8000,49.775
-2.4887500e-03,-0.5408,49.776
-2.4862500e-03,3.6784,49.801
-2.4837500e-03,-2.4096,49.793
-2.4812500e-03,2.6768,49.794
-2.4787500e-03,11.0464,49.827
-2.4762500e-03,-5.9408,49.755
-2.4737500e-03,-5.9920,49.770
-2.4712500e-03,11.1968,49.807
-2.4687500e-03,2.1984,49.807
-2.4662500e-03,-4.6496,49.758
-2.4637500e-03,0.4416,49.799
-2.4612500e-03,4.9568,49.807
-2.4587500e-03,0.0176,49.780
-2.4562500e-03,0.5168,49.786
-2.4537500e-03,3.1552,49.807
-2.4512500e-03,-4.1664,49.757
-2.4487500e-03,2.4688,49.794
-2.4462500e-03,7.2288,49.820
-2.4437500e-03,-5.3216,49.768
-2.4412500e-03,0.1664,49.783
-2.4387500e-03,3.5776,49.793
-2.4362500e-03,0.9840,49.799
-2.4337500e-03,-1.5552,49.783
-2.4312500e-03,0.6576,49.788
-2.4287500e-03,2.7184,49.795
-2.4262500e-03,-2.8032,49.768
-2.4237500e-03,5.5264,49.788
-2.4212500e-03,1.6448,49.807
-2.4187500e-03,-1.3472,49.794
-2.4162500e-03,2.4160,49.775
-2.4137500e-03,-0.5488,49.784
-2.4112500e-03,-1.9008,49.788
-2.4087500e-03,2.5200,49.775
-2.4062500e-03,3.0880,49.787
-2.4037500e-03,-3.0896,49.767
-2.4012500e-03,-0.2016,49.783
-2.3987500e-03,7.7552,49.786
-2.3962500e-03,0.4256,49.786
-2.3937500e-03,-3.0544,49.780
-2.3912500e-03,2.4416,49.787
-2.3887500e-03,0.9680,49.793
-2.3862500e-03,-0.6592,49.793
-2.3837500e-03,1.6400,49.781
-2.3812500e-03,0.6368,49.803
-2.3787500e-03,-5.9632,49.770
-2.3762500e-03,11.5296,49.813
-2.3737500e-03,7.9440,49.821
-2.3712500e-03,-10.3872,49.761
-2.3687500e-03,0.9824,49.769
-2.3662500e-03,10.9264,49.814
-2.3637500e-03,-4.3664,49.776
-2.3612500e-03,-2.7584,49.784
-2.3587500e-03,3.0928,49.796
-2.3562500e-03,4.1872,49.793
-2.3537500e-03,-1.9056,49.778
-2.3512500e-03,2.4608,49.792
-2.3487500e-03,1.4000,49.794
-2.3462500e-03,-1.8288,49.783
-2.3437500e-03,2.2208,49.796
-2.3412500e-03,1.6336,49.794
-2.3387500e-03,-5.7264,49.777
-2.3362500e-03,8.2336,49.814
-2.3337500e-03,0.1088,49.779
-2.3312500e-03,-1.6096,49.779
-2.3287500e-03,0.2976,49.760
-2.3262500e-03,10.8880,49.827
-2.3237500e-03,-6.7392,49.771
-2.3212500e-03,-1.4976,49.770
-2.3187500e-03,5.3488,49.798
-2.3162500e-03,3.1488,49.798
-2.3137500e-03,-3.6096,49.774
-2.3112500e-03,2.7120,49.810
-2.3087500e-03,-0.8480,49.800
-2.3062500e-03,2.0944,49.779
-2.3037500e-03,1.3712,49.781
-2.3012500e-03,2.8480,49.803
-2.2987500e-03,-4.1280,49.781
-2.2962500e-03,3.6592,49.800
-2.2937500e-03,2.4208,49.784
-2.2912500e-03,0.9408,49.785
-2.2887500e-03,-2.5936,49.786
-2.2862500e-03,2.7488,49.799
-2.2837500e-03,2.1616,49.785
-2.2812500e-03,-1.9936,49.786
-2.2787500e-03,1.1600,49.795
-2.2762500e-03,0.5536,49.800
-2.2737500e-03,-1.6384,49.774
-2.2712500e-03,10.4032,49.812
-2.2687500e-03,0.8512,49.805
-2.2662500e-03,-5.9072,49.768
-2.2637500e-03,6.2544,49.791
-2.2612500e-03,0.9792,49.796
-2.2587500e-03,-1.9600,49.787
-2.2562500e-03,-1.9168,49.787
-2.2537500e-03,5.7536,49.785
-2.2512500e-03,-4.1712,49.795
-2.2487500e-03,2.4480,49.796
-2.2462500e-03,8.6960,49.834
-2.2437500e-03,-1.6144,49.791
-2.2412500e-03,-4.0160,49.771
-2.2387500e-03,8.4080,49.805
-2.2362500e-03,-6.4496,49.779
-2.2337500e-03,2.0144,49.792
-2.2312500e-03,2.1856,49.816
-2.2287500e-03,2.1120,49.796
-2.2262500e-03,-8.2960,49.774
-2.2237500e-03,13.5440,49.823
-2.2212500e-03,4.0736,49.808
-2.2187500e-03,-6.1136,49.771
-2.2162500e-03,-1.4032,49.797
-2.2137500e-03,9.8336,49.802
-2.2112500e-03,-4.7264,49.777
-2.2087500e-03,0.5584,49.788
-2.2062500e-03,-0.3344,49.797
-2.2037500e-03,3.2080,49.801
-2.2012500e-03,-1.7136,49.777
-2.1987500e-03,11.6352,49.844
-2.1962500e-03,-7.1248,49.799
-2.1937500e-03,-2.6640,49.772
-2.1912500e-03,7.3280,49.810
-2.1887500e-03,2.6496,49.803
-2.1862500e-03,-4.9360,49.784
-2.1837500e-03,1.6160,49.786
-2.1812500e-03,3.7616,49.799
-2.1787500e-03,1.1744,49.779
-2.1762500e-03,-1.1824,49.778
-2.1737500e-03,3.8496,49.810
-2.1712500e-03,-1.4608,49.779
-2.1687500e-03,-0.2736,49.782
-2.1662500e-03,3.3936,49.801
-2.1637500e-03,-1.1616,49.795
-2.1612500e-03,0.4096,49.772
-2.1587500e-03,2.1040,49.821
-2.1562500e-03,0.9744,49.801
-2.1537500e-03,-1.9264,49.794
-2.1512500e-03,2.6928,49.780
-2.1487500e-03,4.9536,49.817
-2.1462500e-03,-6.7440,49.763
-2.1437500e-03,5.5984,49.804
-2.1412500e-03,10.8304,49.819
-2.1387500e-03,-4.9712,49.778
-2.1362500e-03,-0.9552,49.763
-2.1337500e-03,0.9616,49.810
-2.1312500e-03,3.9472,49.795
-2.1287500e-03,-2.7200,49.772
-2.1262500e-03,2.7360,49.793
-2.1237500e-03,-2.2816,49.785
-2.1212500e-03,3.4160,49.788
-2.1187500e-03,3.0400,49.789
-2.1162500e-03,0.3824,49.800
-2.1137500e-03,-2.9840,49.807
-2.1112500e-03,7.1984,49.802
-2.1087500e-03,-3.3360,49.779
-2.1062500e-03,0.6608,49.803
-2.1037500e-03,-0.4496,49.788
-2.1012500e-03,4.0176,49.813
-2.0987500e-03,-7.1792,49.774
-2.0962500e-03,9.8416,49.814
-2.0937500e-03,6.9856,49.822
-2.0912500e-03,-8.1040,49.790
-2.0887500e-03,1.3408,49.770
-2.0862500e-03,9.4800,49.828
-2.0837500e-03,-5.9712,49.792
-2.0812500e-03,-1.8816,49.787
-2.0787500e-03,5.0576,49.809
-2.0762500e-03,2.4800,49.808
-2.0737500e-03,-3.1888,49.789
-2.0712500e-03,2.5952,49.806
-2.0687500e-03,3.9504,49.801
-2.0662500e-03,-1.4832,49.775
-2.0637500e-03,-0.7200,49.788
-2.0612500e-03,1.1184,49.810
-2.0587500e-03,-1.2672,49.773
-2.0562500e-03,4.9232,49.802
-2.0537500e-03,0.2768,49.798
-2.0512500e-03,-3.8304,49.793
-2.0487500e-03,5.1552,49.800
-2.0462500e-03,7.6624,49.820
-2.0437500e-03,-3.3440,49.768
-2.0412500e-03,-4.9376,49.768
-2.0387500e-03,7.3280,49.805
-2.0362500e-03,2.8336,49.811
-2.0337500e-03,-3.4352,49.787
-2.0312500e-03,-0.0976,49.791
-2.0287500e-03,3.2752,49.786
-2.0262500e-03,0.8832,49.796
-2.0237500e-03,1.0144,49.794
-2.0212500e-03,4.7728,49.831
-2.0187500e-03,-7.9168,49.762
-2.0162500e-03,5.8448,49.798
-2.0137500e-03,7.9824,49.831
-2.0112500e-03,-4.2208,49.788
-2.0087500e-03,-0.8320,49.773
-2.0062500e-03,3.1040,49.805
-2.0037500e-03,3.1456,49.797
-2.0012500e-03,-2.5440,49.786
-1.9987500e-03,0.0608,49.774
-1.9962500e-03,4.7712,49.801
-1.9937500e-03,-4.8064,49.766
-1.9912500e-03,6.1120,49.801
-1.9887500e-03,2.6768,49.823
-1.9862500e-03,-1.8880,49.781
-1.9837500e-03,2.1184,49.791
-1.9812500e-03,0.3392,49.812
-1.9787500e-03,-2.2048,49.811
-1.9762500e-03,2.0832,49.777
-1.9737500e-03,2.9824,49.797
-1.9712500e-03,-4.3760,49.800
-1.9687500e-03,1.9536,49.789
-1.9662500e-03,12.6496,49.827
-1.9637500e-03,-2.4576,49.804
-1.9612500e-03,-3.6256,49.782
-1.9587500e-03,4.6448,49.806
-1.9562500e-03,0.8080,49.804
-1.9537500e-03,-1.7488,49.796
-1.9512500e-03,1.6192,49.764
-1.9487500e-03,0.4608,49.804
-1.9462500e-03,-2.7792,49.775
-1.9437500e-03,7.5136,49.800
-1.9412500e-03,2.2128,49.800
-1.9387500e-03,-4.5280,49.788
-1.9362500e-03,0.3312,49.807
-1.9337500e-03,8.0896,49.823
-1.9312500e-03,-5.2704,49.779
-1.9287500e-03,0.0576,49.813
-1.9262500e-03,2.3584,49.805
-1.9237500e-03,2.7648,49.823
-1.9212500e-03,-4.0496,49.784
-1.9187500e-03,11.6000,49.832
-1.9162500e-03,-3.0624,49.802
-1.9137500e-03,-4.8720,49.769
-1.9112500e-03,6.5088,49.819
-1.9087500e-03,2.3776,49.816
-1.9062500e-03,-6.4368,49.772
-1.9037500e-03,5.1392,49.807
-1.9012500e-03,1.8176,49.788
-1.8987500e-03,1.3248,49.805
-1.8962500e-03,-3.0016,49.796
-1.8937500e-03,6.2880,49.823
-1.8912500e-03,-0.3984,49.793
-1.8887500e-03,-0.8096,49.795
-1.8862500e-03,-1.1008,49.802
-1.8837500e-03,4.4272,49.821
-1.8812500e-03,-1.6400,49.780
-1.8787500e-03,2.0944,49.805
-1.8762500e-03,-1.9776,49.798
-1.8737500e-03,1.9696,49.791
-1.8712500e-03,2.7440,49.795
-1.8687500e-03,4.4768,49.816
-1.8662500e-03,-8.6848,49.765
-1.8637500e-03,7.9424,49.803
-1.8612500e-03,6.8944,49.816
-1.8587500e-03,-1.9904,49.782
-1.8562500e-03,-3.4256,49.784
-1.8537500e-03,3.0240,49.801
-1.8512500e-03,3.0816,49.797
-1.8487500e-03,-2.4864,49.773
-1.8462500e-03,1.4896,49.785
-1.8437500e-03,0.0528,49.806
-1.8412500e-03,0.9760,49.789
-1.8387500e-03,4.2912,49.802
-1.8362500e-03,1.2656,49.807
-1.8337500e-03,-3.5456,49.794
-1.8312500e-03,6.3360,49.803
-1.8287500e-03,-0.8944,49.795
-1.8262500e-03,-0.5632,49.788
-1.8237500e-03,-1.7056,49.788
-1.8212500e-03,6.1648,49.814
-1.8187500e-03,-5.4432,49.781
-1.8162500e-03,4.5216,49.793
-1.8137500e-03,5.9392,49.830
-1.8112500e-03,-0.0016,49.791
-1.8087500e-03,-4.7744,49.767
-1.8062500e-03,9.0192,49.813
-1.8037500e-03,-6.9104,49.776
-1.8012500e-03,2.6048,49.803
-1.7987500e-03,1.2912,49.797
-1.7962500e-03,3.1936,49.816
-1.7937500e-03,-8.4848,49.769
-1.7912500e-03,13.8032,49.824
-1.7887500e-03,4.5344,49.813
-1.7862500e-03,-5.9312,49.772
-1.7837500e-03,-1.7408,49.780
-1.7812500e-03,9.9248,49.816
-1.7787500e-03,-5.0352,49.772
-1.7762500e-03,0.4272,49.799
-1.7737500e-03,0.4592,49.797
-1.7712500e-03,2.5696,49.805
-1.7687500e-03,-0.4320,49.771
-1.7662500e-03,8.2320,49.817
-1.7637500e-03,-3.7632,49.794
-1.7612500e-03,-3.0896,49.780
-1.7587500e-03,5.5344,49.803
-1.7562500e-03,3.1072,49.819
-1.7537500e-03,-5.9200,49.787
-1.7512500e-03,2.3088,49.804
-1.7487500e-03,5.1536,49.810
-1.7462500e-03,-0.5552,49.790
-1.7437500e-03,0.0288,49.788
-1.7412500e-03,10.4880,49.835
-1.7387500e-03,-9.0912,49.779
-1.7362500e-03,1.2624,49.782
-1.7337500e-03,10.5024,49.840
-1.7312500e-03,-2.6688,49.816
-1.7287500e-03,-2.4896,49.772
-1.7262500e-03,2.7536,49.815
-1.7237500e-03,3.1232,49.814
-1.7212500e-03,-3.8944,49.811
-1.7187500e-03,3.9632,49.784
-1.7162500e-03,1.8352,49.808
-1.7137500e-03,-0.4912,49.771
-1.7112500e-03,0.1280,49.795
-1.7087500e-03,5.0432,49.827
-1.7062500e-03,-0.8496,49.808
-1.7037500e-03,1.9248,49.797
