t_s,i_A,v_bank_V
-2.3512500e-03,2.0736,49.006
-2.3487500e-03,-5.5424,48.958
-2.3462500e-03,17.1824,49.026
-2.3437500e-03,0.6176,48.995
-2.3412500e-03,-11.8240,48.964
-2.3387500e-03,5.1136,48.990
-2.3362500e-03,12.3008,49.027
-2.3337500e-03,-5.1424,48.981
-2.3312500e-03,-2.0704,48.983
-2.3287500e-03,4.2576,48.998
-2.3262500e-03,5.5952,49.005
-2.3237500e-03,0.9264,48.991
-2.3212500e-03,3.0512,48.995
-2.3187500e-03,-1.8768,48.976
-2.3162500e-03,1.2240,48.983
-2.3137500e-03,4.5984,49.004
-2.3112500e-03,2.1904,49.009
-2.3087500e-03,-4.6736,48.964
-2.3062500e-03,5.9344,49.003
-2.3037500e-03,4.3504,49.007
-2.3012500e-03,-1.0496,48.987
-2.2987500e-03,0.6816,48.998
-2.2962500e-03,9.6912,49.015
-2.2937500e-03,-11.6192,48.967
-2.2912500e-03,8.1456,49.010
-2.2887500e-03,9.6432,49.036
-2.2862500e-03,-2.5424,48.988
-2.2837500e-03,-2.4016,48.978
-2.2812500e-03,4.9856,48.992
-2.2787500e-03,2.8368,49.002
-2.2762500e-03,-1.3648,48.986
-2.2737500e-03,2.8656,48.980
-2.2712500e-03,0.8640,49.002
-2.2687500e-03,-1.6096,48.980
-2.2662500e-03,10.2176,49.022
-2.2637500e-03,4.0608,49.001
-2.2612500e-03,-4.9648,48.982
-2.2587500e-03,3.7872,49.001
-2.2562500e-03,1.6336,49.012
-2.2537500e-03,2.4496,48.990
-2.2512500e-03,-0.7376,48.985
-2.2487500e-03,3.2496,48.999
-2.2462500e-03,-6.6368,48.973
-2.2437500e-03,11.8944,49.008
-2.2412500e-03,10.4320,49.029
-2.2387500e-03,-8.2592,48.990
-2.2362500e-03,-3.8944,48.969
-2.2337500e-03,13.2400,49.028
-2.2312500e-03,-1.0256,49.006
-2.2287500e-03,-2.1600,48.965
-2.2262500e-03,-0.2960,48.984
-2.2237500e-03,7.3264,48.999
-2.2212500e-03,-3.1152,48.975
-2.2187500e-03,11.5456,49.020
-2.2162500e-03,-1.6096,48.999
-2.2137500e-03,-4.7664,48.987
-2.2112500e-03,3.7248,48.996
-2.2087500e-03,8.0560,49.012
-2.2062500e-03,-5.2240,48.985
-2.2037500e-03,1.8960,48.975
-2.2012500e-03,3.9120,49.011
-2.1987500e-03,3.6624,48.997
-2.1962500e-03,-0.2800,48.986
-2.1937500e-03,9.9616,49.013
-2.1912500e-03,-6.3232,48.972
-2.1887500e-03,-2.2112,48.987
-2.1862500e-03,7.2032,49.007
-2.1837500e-03,3.9824,49.004
-2.1812500e-03,-4.1360,48.978
-2.1787500e-03,2.4320,48.989
-2.1762500e-03,4.2656,48.994
-2.1737500e-03,0.9280,48.990
-2.1712500e-03,2.2816,49.010
-2.1687500e-03,6.8416,49.019
-2.1662500e-03,-9.8864,48.954
-2.1637500e-03,6.4592,48.996
-2.1612500e-03,9.3952,49.037
-2.1587500e-03,-1.9904,48.980
-2.1562500e-03,-1.6832,48.969
-2.1537500e-03,1.7808,48.988
-2.1512500e-03,4.9776,48.999
-2.1487500e-03,-0.0592,48.982
-2.1462500e-03,1.9952,48.993
-2.1437500e-03,-0.8528,48.991
-2.1412500e-03,3.5040,48.988
-2.1387500e-03,5.5792,49.012
-2.1362500e-03,1.7360,48.993
-2.1337500e-03,-3.6288,48.983
-2.1312500e-03,7.5936,48.994
-2.1287500e-03,-0.4720,48.982
-2.1262500e-03,1.5552,48.982
-2.1237500e-03,-1.1312,48.976
-2.1212500e-03,6.2000,49.000
-2.1187500e-03,-7.1760,48.968
-2.1162500e-03,9.8656,49.009
-2.1137500e-03,11.0048,49.043
-2.1112500e-03,-7.1680,48.990
-2.1087500e-03,-3.7488,48.986
-2.1062500e-03,13.5984,49.028
-2.1037500e-03,-2.3600,48.987
-2.1012500e-03,-1.9504,48.972
-2.0987500e-03,2.2144,48.999
-2.0962500e-03,7.0576,49.016
-2.0937500e-03,-1.5904,48.994
-2.0912500e-03,4.2272,49.010
-2.0887500e-03,2.5440,49.007
-2.0862500e-03,0.0608,48.992
-2.0837500e-03,0.3952,48.993
-2.0812500e-03,4.6464,49.003
-2.0787500e-03,-3.7424,48.990
-2.0762500e-03,5.5008,49.009
-2.0737500e-03,2.8880,48.994
-2.0712500e-03,0.6000,48.981
-2.0687500e-03,2.3040,48.990
-2.0662500e-03,12.9360,49.023
-2.0637500e-03,-7.6512,48.989
-2.0612500e-03,-7.1088,48.962
-2.0587500e-03,12.0192,49.005
-2.0562500e-03,6.6000,49.011
-2.0537500e-03,-7.3248,48.972
-2.0512500e-03,-0.6672,49.006
-2.0487500e-03,8.9680,49.007
-2.0462500e-03,3.0064,48.989
-2.0437500e-03,-0.4736,48.985
-2.0412500e-03,1.4848,48.996
-2.0387500e-03,1.9904,48.996
-2.0362500e-03,3.4192,48.985
-2.0337500e-03,3.0304,49.005
-2.0312500e-03,-1.9680,48.993
-2.0287500e-03,2.9024,48.979
-2.0262500e-03,2.9088,49.001
-2.0237500e-03,2.5664,48.990
-2.0212500e-03,-2.1744,48.966
-2.0187500e-03,5.4896,48.989
-2.0162500e-03,0.3008,49.010
-2.0137500e-03,-3.6176,48.957
-2.0112500e-03,12.3744,49.025
-2.0087500e-03,4.5296,49.009
-2.0062500e-03,-6.1696,48.974
-2.0037500e-03,3.2768,48.995
-2.0012500e-03,2.7520,49.000
-1.9987500e-03,2.5808,48.996
-1.9962500e-03,-1.2960,48.964
-1.9937500e-03,4.1280,48.989
-1.9912500e-03,-1.4672,48.980
-1.9887500e-03,5.3984,48.996
-1.9862500e-03,5.6784,49.019
-1.9837500e-03,-0.2208,48.999
-1.9812500e-03,-2.1648,48.978
-1.9787500e-03,6.8640,49.005
-1.9762500e-03,-2.0128,48.982
-1.9737500e-03,2.2576,48.998
-1.9712500e-03,1.8592,48.993
-1.9687500e-03,2.6576,49.016
-1.9662500e-03,-4.8512,48.956
-1.9637500e-03,16.8272,49.018
-1.9612500e-03,2.2704,49.023
-1.9587500e-03,-12.5072,48.957
-1.9562500e-03,5.1952,48.997
-1.9537500e-03,11.1952,49.013
-1.9512500e-03,-4.2048,48.990
-1.9487500e-03,-2.9760,48.992
-1.9462500e-03,5.7328,48.996
-1.9437500e-03,5.7568,49.004
-1.9412500e-03,1.0704,48.996
-1.9387500e-03,4.4512,49.016
-1.9362500e-03,-0.5776,48.977
-1.9337500e-03,-1.5600,48.990
-1.9312500e-03,5.2256,48.973
-1.9287500e-03,1.7056,48.999
-1.9262500e-03,-3.0512,48.978
-1.9237500e-03,3.7280,48.995
-1.9212500e-03,4.9072,48.995
-1.9187500e-03,-1.0512,48.978
-1.9162500e-03,1.8864,48.979
-1.9137500e-03,8.1024,49.018
-1.9112500e-03,-4.6240,48.980
-1.9087500e-03,1.4336,48.992
-1.9062500e-03,7.6464,49.012
-1.9037500e-03,0.8288,48.985
-1.9012500e-03,-2.0640,48.970
-1.8987500e-03,1.8640,49.010
-1.8962500e-03,3.5040,48.985
-1.8937500e-03,0.6576,48.974
-1.8912500e-03,2.9120,48.982
-1.8887500e-03,0.4800,48.999
-1.8862500e-03,-2.0720,48.988
-1.8837500e-03,9.5680,49.003
-1.8812500e-03,4.6736,49.012
-1.8787500e-03,-4.7136,48.978
-1.8762500e-03,2.3152,48.989
-1.8737500e-03,2.7408,48.996
-1.8712500e-03,2.6432,49.001
-1.8687500e-03,-1.5488,48.996
-1.8662500e-03,2.1344,49.006
-1.8637500e-03,0.2272,48.980
-1.8612500e-03,5.2288,48.997
-1.8587500e-03,7.7600,49.020
-1.8562500e-03,-2.3712,49.006
-1.8537500e-03,-2.5600,48.975
-1.8512500e-03,9.4336,49.027
-1.8487500e-03,-2.0720,48.995
-1.8462500e-03,-1.1264,48.998
-1.8437500e-03,2.4144,48.999
-1.8412500e-03,5.3408,48.992
-1.8387500e-03,-2.1264,48.998
-1.8362500e-03,6.0032,49.015
-1.8337500e-03,3.9248,49.005
-1.8312500e-03,-1.3408,49.004
-1.8287500e-03,0.1648,48.997
-1.8262500e-03,6.3360,49.017
-1.8237500e-03,-5.2720,48.979
-1.8212500e-03,4.0480,48.990
-1.8187500e-03,3.7344,48.986
-1.8162500e-03,0.7072,49.009
-1.8137500e-03,0.3696,49.000
-1.8112500e-03,9.8496,49.023
-1.8087500e-03,-1.2640,48.991
-1.8062500e-03,-4.1904,48.974
-1.8037500e-03,4.2960,49.006
-1.8012500e-03,6.0640,49.016
-1.7987500e-03,-3.6800,48.961
-1.7962500e-03,1.7920,48.995
-1.7937500e-03,3.1984,48.987
-1.7912500e-03,2.7072,48.990
-1.7887500e-03,1.9072,48.992
-1.7862500e-03,5.3312,49.010
-1.7837500e-03,-5.3440,48.962
-1.7812500e-03,3.9888,48.988
-1.7787500e-03,7.6288,49.023
-1.7762500e-03,0.4112,49.018
-1.7737500e-03,-4.1680,48.983
-1.7712500e-03,4.5008,49.004
-1.7687500e-03,4.4432,49.010
-1.7662500e-03,-0.6608,48.994
-1.7637500e-03,1.5456,49.005
-1.7612500e-03,1.8160,48.994
-1.7587500e-03,-2.8176,48.967
-1.7562500e-03,12.7248,49.009
-1.7537500e-03,2.4448,48.997
-1.7512500e-03,-5.6656,48.968
-1.7487500e-03,4.8576,48.988
-1.7462500e-03,3.0208,49.008
-1.7437500e-03,-0.2048,48.988
-1.7412500e-03,-1.4464,48.987
-1.7387500e-03,5.3632,48.996
-1.7362500e-03,-3.5008,48.988
-1.7337500e-03,4.8976,48.996
-1.7312500e-03,10.7968,49.036
-1.7287500e-03,-1.6608,48.977
-1.7262500e-03,-4.1120,48.967
-1.7237500e-03,8.2992,49.018
-1.7212500e-03,-1.4224,48.989
-1.7187500e-03,1.1632,48.990
-1.7162500e-03,0.7776,48.984
-1.7137500e-03,4.2016,49.001
-1.7112500e-03,-6.1680,48.966
-1.7087500e-03,14.3008,49.026
-1.7062500e-03,5.6672,49.002
-1.7037500e-03,-9.2368,48.949
-1.7012500e-03,-0.7696,48.989
-1.6987500e-03,12.5296,49.032
