t_s,i_A,v_bank_V
-3.1262500e-03,-2.1824,49.783
-3.1237500e-03,5.6784,49.803
-3.1212500e-03,-2.6832,49.814
-3.1187500e-03,-1.3728,49.771
-3.1162500e-03,12.4400,49.839
-3.1137500e-03,4.7536,49.821
-3.1112500e-03,-7.5232,49.777
-3.1087500e-03,4.0064,49.793
-3.1062500e-03,-1.2480,49.797
-3.1037500e-03,2.4464,49.795
-3.1012500e-03,-2.3136,49.787
-3.0987500e-03,3.0960,49.796
-3.0962500e-03,-4.4320,49.792
-3.0937500e-03,6.9328,49.809
-3.0912500e-03,3.4592,49.803
-3.0887500e-03,-1.4208,49.808
-3.0862500e-03,-4.0864,49.803
-3.0837500e-03,8.7520,49.822
-3.0812500e-03,-5.7520,49.777
-3.0787500e-03,0.9184,49.807
-3.0762500e-03,0.5248,49.788
-3.0737500e-03,2.4080,49.818
-3.0712500e-03,-5.6192,49.789
-3.0687500e-03,15.7264,49.843
-3.0662500e-03,0.8544,49.835
-3.0637500e-03,-9.8848,49.777
-3.0612500e-03,4.4432,49.792
-3.0587500e-03,8.9632,49.822
-3.0562500e-03,-6.4976,49.773
-3.0537500e-03,-1.4880,49.774
-3.0512500e-03,4.5392,49.808
-3.0487500e-03,2.5392,49.807
-3.0462500e-03,-0.5616,49.787
-3.0437500e-03,1.2592,49.805
-3.0412500e-03,1.1760,49.796
-3.0387500e-03,-0.2256,49.792
-3.0362500e-03,0.3920,49.802
-3.0337500e-03,-2.2304,49.779
-3.0312500e-03,0.9056,49.784
-3.0287500e-03,4.3776,49.808
-3.0262500e-03,0.5728,49.797
-3.0237500e-03,-3.6512,49.786
-3.0212500e-03,4.3680,49.800
-3.0187500e-03,4.9600,49.808
-3.0162500e-03,-3.3232,49.782
-3.0137500e-03,-1.0208,49.794
-3.0112500e-03,6.8496,49.822
-3.0087500e-03,-0.0528,49.799
-3.0062500e-03,-1.8368,49.778
-3.0037500e-03,-1.1072,49.812
-3.0012500e-03,2.7696,49.799
-2.9987500e-03,-0.3936,49.788
-2.9962500e-03,2.7296,49.789
-2.9937500e-03,-2.1632,49.806
-2.9912500e-03,-1.5824,49.767
-2.9887500e-03,13.6336,49.824
-2.9862500e-03,4.1600,49.812
-2.9837500e-03,-7.8560,49.773
-2.9812500e-03,3.6208,49.794
-2.9787500e-03,2.3280,49.801
-2.9762500e-03,0.5008,49.798
-2.9737500e-03,-2.9136,49.780
-2.9712500e-03,2.1504,49.820
-2.9687500e-03,-0.5760,49.779
-2.9662500e-03,4.3168,49.809
-2.9637500e-03,2.7104,49.799
-2.9612500e-03,-2.6560,49.794
-2.9587500e-03,-0.4576,49.794
-2.9562500e-03,7.2480,49.804
-2.9537500e-03,-6.0992,49.776
-2.9512500e-03,-1.3616,49.801
-2.9487500e-03,4.5760,49.805
-2.9462500e-03,2.3536,49.803
-2.9437500e-03,-7.9120,49.769
-2.9412500e-03,14.1568,49.822
-2.9387500e-03,6.1952,49.808
-2.9362500e-03,-11.0064,49.775
-2.9337500e-03,1.8528,49.789
-2.9312500e-03,8.2256,49.818
-2.9287500e-03,-3.6528,49.802
-2.9262500e-03,-1.2640,49.796
-2.9237500e-03,1.9584,49.798
-2.9212500e-03,1.3344,49.797
-2.9187500e-03,0.7536,49.782
-2.9162500e-03,7.5360,49.816
-2.9137500e-03,-2.3808,49.793
-2.9112500e-03,-4.6256,49.782
-2.9087500e-03,4.4288,49.796
-2.9062500e-03,4.0624,49.805
-2.9037500e-03,-4.2976,49.753
-2.9012500e-03,0.2368,49.797
-2.8987500e-03,2.3248,49.812
-2.8962500e-03,1.4400,49.791
-2.8937500e-03,0.9936,49.785
-2.8912500e-03,8.6848,49.835
-2.8887500e-03,-12.1296,49.761
-2.8862500e-03,6.8224,49.795
-2.8837500e-03,11.1680,49.830
-2.8812500e-03,-2.0832,49.808
-2.8787500e-03,-6.2976,49.766
-2.8762500e-03,4.3312,49.803
-2.8737500e-03,3.7024,49.808
-2.8712500e-03,-1.8528,49.796
-2.8687500e-03,-1.7824,49.787
-2.8662500e-03,3.1600,49.780
-2.8637500e-03,-1.1520,49.764
-2.8612500e-03,5.7984,49.802
-2.8587500e-03,0.8992,49.807
-2.8562500e-03,-1.5856,49.784
-2.8537500e-03,2.7408,49.788
-2.8512500e-03,-0.9552,49.811
-2.8487500e-03,-1.4288,49.790
-2.8462500e-03,0.7056,49.777
-2.8437500e-03,3.6048,49.797
-2.8412500e-03,-7.1680,49.784
-2.8387500e-03,6.4080,49.804
-2.8362500e-03,13.5680,49.824
-2.8337500e-03,-3.2304,49.799
-2.8312500e-03,-6.2688,49.761
-2.8287500e-03,7.4464,49.820
-2.8262500e-03,-1.1696,49.792
-2.8237500e-03,-0.3360,49.799
-2.8212500e-03,-0.9168,49.784
-2.8187500e-03,2.7392,49.803
-2.8162500e-03,-2.4784,49.789
-2.8137500e-03,7.2480,49.804
-2.8112500e-03,1.1472,49.798
-2.8087500e-03,-2.9104,49.791
-2.8062500e-03,-1.8832,49.787
-2.8037500e-03,7.9200,49.820
-2.8012500e-03,-6.7648,49.786
-2.7987500e-03,2.2992,49.793
-2.7962500e-03,0.6400,49.796
-2.7937500e-03,2.5616,49.781
-2.7912500e-03,-1.7952,49.770
-2.7887500e-03,9.4272,49.835
-2.7862500e-03,-3.9376,49.789
-2.7837500e-03,-2.9744,49.773
-2.7812500e-03,3.6896,49.799
-2.7787500e-03,4.5744,49.805
-2.7762500e-03,-6.8944,49.772
-2.7737500e-03,2.9808,49.801
-2.7712500e-03,3.3392,49.788
-2.7687500e-03,0.4960,49.786
-2.7662500e-03,-1.4640,49.781
-2.7637500e-03,5.5728,49.818
-2.7612500e-03,-2.2912,49.786
-2.7587500e-03,-0.2576,49.781
-2.7562500e-03,2.7392,49.801
-2.7537500e-03,0.4992,49.801
-2.7512500e-03,-1.1312,49.775
-2.7487500e-03,1.7776,49.815
-2.7462500e-03,0.0800,49.801
-2.7437500e-03,-1.2144,49.796
-2.7412500e-03,4.0912,49.796
-2.7387500e-03,2.0320,49.814
-2.7362500e-03,-5.9392,49.767
-2.7337500e-03,9.9424,49.806
-2.7312500e-03,7.9568,49.814
-2.7287500e-03,-5.6352,49.783
-2.7262500e-03,0.3072,49.773
-2.7237500e-03,-0.3456,49.795
-2.7212500e-03,2.8928,49.796
-2.7187500e-03,-1.6352,49.789
-2.7162500e-03,1.8512,49.795
-2.7137500e-03,-4.0608,49.797
-2.7112500e-03,6.0704,49.798
-2.7087500e-03,4.2528,49.792
-2.7062500e-03,-0.7152,49.788
-2.7037500e-03,-5.4112,49.771
-2.7012500e-03,9.6640,49.793
-2.6987500e-03,-5.0800,49.776
-2.6962500e-03,0.4496,49.822
-2.6937500e-03,-0.9536,49.793
-2.6912500e-03,4.7312,49.804
-2.6887500e-03,-8.4544,49.775
-2.6862500e-03,14.5616,49.830
-2.6837500e-03,5.4736,49.842
-2.6812500e-03,-8.5920,49.775
-2.6787500e-03,-0.2032,49.766
-2.6762500e-03,10.1696,49.814
-2.6737500e-03,-5.6704,49.782
-2.6712500e-03,-1.3248,49.784
-2.6687500e-03,2.4064,49.783
-2.6662500e-03,3.7088,49.802
-2.6637500e-03,-3.0720,49.799
-2.6612500e-03,6.7376,49.818
-2.6587500e-03,0.6688,49.782
-2.6562500e-03,-3.7264,49.772
-2.6537500e-03,0.6864,49.788
-2.6512500e-03,2.9872,49.810
-2.6487500e-03,-2.5392,49.780
-2.6462500e-03,1.4896,49.791
-2.6437500e-03,1.8208,49.808
-2.6412500e-03,-1.5552,49.781
-2.6387500e-03,2.9440,49.794
-2.6362500e-03,12.4944,49.838
-2.6337500e-03,-11.0032,49.773
-2.6312500e-03,-0.3520,49.782
-2.6287500e-03,13.5072,49.822
-2.6262500e-03,1.2992,49.806
-2.6237500e-03,-6.3376,49.769
-2.6212500e-03,-0.4064,49.812
-2.6187500e-03,6.3584,49.806
-2.6162500e-03,-0.6768,49.784
-2.6137500e-03,0.5504,49.779
-2.6112500e-03,-1.0368,49.804
-2.6087500e-03,1.4016,49.791
-2.6062500e-03,3.4288,49.790
-2.6037500e-03,2.7376,49.789
-2.6012500e-03,-3.8736,49.780
-2.5987500e-03,3.1248,49.794
-2.5962500e-03,0.3056,49.796
-2.5937500e-03,0.4160,49.787
-2.5912500e-03,-2.2208,49.780
-2.5887500e-03,3.7648,49.798
-2.5862500e-03,-4.1440,49.779
-2.5837500e-03,3.2640,49.784
-2.5812500e-03,11.7488,49.824
-2.5787500e-03,-1.2144,49.807
-2.5762500e-03,-5.7248,49.770
-2.5737500e-03,6.6800,49.787
-2.5712500e-03,-1.6432,49.795
-2.5687500e-03,-1.7936,49.793
-2.5662500e-03,0.5072,49.792
-2.5637500e-03,3.3776,49.803
-2.5612500e-03,-3.5632,49.792
-2.5587500e-03,4.4448,49.799
-2.5562500e-03,4.4080,49.805
-2.5537500e-03,-2.0432,49.794
-2.5512500e-03,-2.1456,49.781
-2.5487500e-03,4.5680,49.828
-2.5462500e-03,-4.0176,49.779
-2.5437500e-03,1.7920,49.802
-2.5412500e-03,2.0704,49.796
-2.5387500e-03,-1.3472,49.788
-2.5362500e-03,-1.7248,49.780
-2.5337500e-03,15.6624,49.839
-2.5312500e-03,-0.9632,49.803
-2.5287500e-03,-10.9024,49.747
-2.5262500e-03,7.6512,49.804
-2.5237500e-03,7.8336,49.815
-2.5212500e-03,-5.4992,49.777
-2.5187500e-03,-2.3648,49.788
-2.5162500e-03,4.3632,49.790
-2.5137500e-03,2.9712,49.817
-2.5112500e-03,-0.3072,49.793
-2.5087500e-03,1.0720,49.789
-2.5062500e-03,-0.7760,49.779
-2.5037500e-03,1.6064,49.777
-2.5012500e-03,1.3600,49.801
-2.4987500e-03,-2.0848,49.785
-2.4962500e-03,-0.8432,49.776
-2.4937500e-03,5.9136,49.797
-2.4912500e-03,-0.0640,49.803
-2.4887500e-03,-2.7888,49.794
-2.4862500e-03,2.0176,49.803
-2.4837500e-03,5.8256,49.810
-2.4812500e-03,-6.0400,49.781
-2.4787500e-03,3.8912,49.797
-2.4762500e-03,5.1040,49.825
-2.4737500e-03,-0.8592,49.804
-2.4712500e-03,-0.6960,49.773
-2.4687500e-03,-0.5472,49.795
-2.4662500e-03,-0.1904,49.796
-2.4637500e-03,1.3136,49.788
-2.4612500e-03,2.2816,49.775
-2.4587500e-03,-2.6400,49.790
-2.4562500e-03,-0.2816,49.785
-2.4537500e-03,9.8192,49.817
-2.4512500e-03,1.6352,49.809
-2.4487500e-03,-4.6240,49.775
-2.4462500e-03,3.1136,49.808
-2.4437500e-03,-0.7104,49.804
-2.4412500e-03,0.6928,49.795
-2.4387500e-03,-0.6672,49.780
-2.4362500e-03,1.4112,49.801
-2.4337500e-03,-6.9040,49.790
-2.4312500e-03,13.2992,49.819
-2.4287500e-03,9.7184,49.830
-2.4262500e-03,-9.5104,49.788
-2.4237500e-03,-2.3072,49.771
-2.4212500e-03,11.6384,49.825
-2.4187500e-03,-3.2080,49.800
-2.4162500e-03,-2.9888,49.764
-2.4137500e-03,0.0256,49.780
-2.4112500e-03,5.5312,49.798
-2.4087500e-03,-2.2480,49.781
-2.4062500e-03,5.0704,49.790
-2.4037500e-03,-0.4688,49.799
-2.4012500e-03,-1.2416,49.778
-2.3987500e-03,0.0272,49.800
-2.3962500e-03,3.9936,49.801
-2.3937500e-03,-6.8224,49.761
-2.3912500e-03,4.5328,49.804
-2.3887500e-03,2.5008,49.803
-2.3862500e-03,-0.5552,49.801
-2.3837500e-03,-1.6496,49.770
-2.3812500e-03,15.9024,49.837
-2.3787500e-03,-10.1920,49.771
-2.3762500e-03,-2.7168,49.780
-2.3737500e-03,8.7808,49.827
-2.3712500e-03,5.0432,49.818
-2.3687500e-03,-6.6336,49.766
-2.3662500e-03,1.0128,49.810
-2.3637500e-03,2.1152,49.803
-2.3612500e-03,1.6016,49.792
-2.3587500e-03,0.3808,49.790
-2.3562500e-03,2.0896,49.800
-2.3537500e-03,-2.3968,49.770
-2.3512500e-03,3.0400,49.788
-2.3487500e-03,2.8256,49.804
-2.3462500e-03,-1.1344,49.793
-2.3437500e-03,-0.0416,49.775
-2.3412500e-03,0.0080,49.788
-2.3387500e-03,1.2864,49.771
-2.3362500e-03,-0.7200,49.799
-2.3337500e-03,2.3072,49.791
-2.3312500e-03,-3.3456,49.802
-2.3287500e-03,0.9888,49.775
-2.3262500e-03,15.2336,49.844
-2.3237500e-03,2.0272,49.805
-2.3212500e-03,-9.5136,49.760
-2.3187500e-03,6.3312,49.799
-2.3162500e-03,2.3280,49.801
-2.3137500e-03,-0.5840,49.799
-2.3112500e-03,-4.6192,49.767
-2.3087500e-03,5.4656,49.788
-2.3062500e-03,-1.7488,49.788
-2.3037500e-03,4.6128,49.805
-2.3012500e-03,0.2976,49.793
-2.2987500e-03,1.0752,49.790
-2.2962500e-03,-2.0976,49.781
-2.2937500e-03,7.1184,49.804
-2.2912500e-03,-8.4576,49.772
-2.2887500e-03,2.9872,49.793
-2.2862500e-03,2.3360,49.801
-2.2837500e-03,2.0320,49.798
-2.2812500e-03,-6.2800,49.764
-2.2787500e-03,9.9024,49.825
-2.2762500e-03,3.1408,49.806
-2.2737500e-03,-4.2464,49.779
-2.2712500e-03,-1.9072,49.790
-2.2687500e-03,6.6496,49.804
-2.2662500e-03,-4.9120,49.764
-2.2637500e-03,1.6960,49.795
-2.2612500e-03,0.9616,49.780
-2.2587500e-03,0.3472,49.777
-2.2562500e-03,1.5504,49.780
-2.2537500e-03,11.8544,49.821
-2.2512500e-03,-8.5136,49.778
-2.2487500e-03,-4.0112,49.763
-2.2462500e-03,10.7840,49.799
-2.2437500e-03,3.2528,49.789
-2.2412500e-03,-6.4352,49.771
-2.2387500e-03,-0.0800,49.797
-2.2362500e-03,6.0064,49.813
-2.2337500e-03,0.2400,49.784
-2.2312500e-03,-0.2624,49.777
-2.2287500e-03,0.4016,49.815
-2.2262500e-03,1.1344,49.776
-2.2237500e-03,1.9184,49.796
-2.2212500e-03,1.3760,49.798
-2.2187500e-03,-3.1968,49.802
-2.2162500e-03,3.5792,49.781
-2.2137500e-03,1.0208,49.814
-2.2112500e-03,-0.1008,49.779
-2.2087500e-03,-3.2304,49.775
-2.2062500e-03,5.7424,49.785
-2.2037500e-03,-1.3280,49.800
-2.2012500e-03,-2.6880,49.768
-2.1987500e-03,10.2512,49.825
-2.1962500e-03,3.0048,49.819
-2.1937500e-03,-5.1904,49.776
-2.1912500e-03,3.4032,49.796
-2.1887500e-03,-1.8368,49.793
-2.1862500e-03,0.8208,49.793
-2.1837500e-03,-0.4128,49.772
-2.1812500e-03,2.7856,49.794
-2.1787500e-03,-3.9904,49.780
-2.1762500e-03,4.0384,49.790
-2.1737500e-03,5.3008,49.799
-2.1712500e-03,-1.3952,49.815
-2.1687500e-03,-3.4528,49.781
-2.1662500e-03,6.1120,49.798
-2.1637500e-03,-4.0016,49.786
-2.1612500e-03,0.8704,49.771
-2.1587500e-03,0.8896,49.803
-2.1562500e-03,0.5664,49.801
-2.1537500e-03,-5.6048,49.748
-2.1512500e-03,16.4976,49.823
-2.1487500e-03,2.8400,49.818
-2.1462500e-03,-13.1456,49.756
-2.1437500e-03,7.1872,49.790
-2.1412500e-03,9.4992,49.822
-2.1387500e-03,-5.8160,49.783
-2.1362500e-03,-3.5312,49.785
-2.1337500e-03,4.9712,49.799
-2.1312500e-03,2.9248,49.787
-2.1287500e-03,-0.4512,49.786
-2.1262500e-03,4.1280,49.809
-2.1237500e-03,-1.7584,49.784
-2.1212500e-03,-3.3296,49.764
-2.1187500e-03,4.4064,49.799
-2.1162500e-03,-0.0768,49.772
-2.1137500e-03,-2.9008,49.770
-2.1112500e-03,1.9632,49.799
-2.1087500e-03,2.1552,49.793
-2.1062500e-03,-1.7552,49.787
-2.1037500e-03,1.0000,49.784
-2.1012500e-03,10.6112,49.833
-2.0987500e-03,-11.2224,49.779
-2.0962500e-03,3.7024,49.805
-2.0937500e-03,11.1952,49.828
-2.0912500e-03,-1.6112,49.790
-2.0887500e-03,-5.1056,49.765
-2.0862500e-03,1.9904,49.802
-2.0837500e-03,2.9216,49.795
-2.0812500e-03,-0.5024,49.783
-2.0787500e-03,0.2064,49.769
-2.0762500e-03,0.2576,49.792
-2.0737500e-03,-0.8096,49.790
-2.0712500e-03,4.8432,49.793
-2.0687500e-03,1.0704,49.785
-2.0662500e-03,-2.4208,49.782
-2.0637500e-03,2.1584,49.787
-2.0612500e-03,-0.6976,49.780
-2.0587500e-03,0.0800,49.786
-2.0562500e-03,0.3904,49.783
-2.0537500e-03,0.4624,49.795
-2.0512500e-03,-4.1984,49.773
-2.0487500e-03,5.9632,49.781
-2.0462500e-03,9.6592,49.828
-2.0437500e-03,-5.3680,49.792
-2.0412500e-03,-2.9456,49.787
-2.0387500e-03,7.4000,49.805
-2.0362500e-03,-2.3872,49.805
-2.0337500e-03,-2.3664,49.789
-2.0312500e-03,0.8864,49.811
-2.0287500e-03,3.6096,49.800
-2.0262500e-03,-3.1632,49.784
-2.0237500e-03,4.2080,49.803
-2.0212500e-03,1.7904,49.806
-2.0187500e-03,-1.7488,49.783
-2.0162500e-03,-0.3792,49.805
-2.0137500e-03,4.6992,49.809
-2.0112500e-03,-6.9152,49.769
-2.0087500e-03,3.8688,49.795
-2.0062500e-03,2.9760,49.776
-2.0037500e-03,-0.5312,49.789
-2.0012500e-03,-3.0912,49.788
-1.9987500e-03,13.7024,49.819
-1.9962500e-03,-4.4096,49.793
-1.9937500e-03,-5.5600,49.769
-1.9912500e-03,5.6064,49.806
-1.9887500e-03,5.0016,49.830
-1.9862500e-03,-5.0256,49.787
-1.9837500e-03,0.5888,49.782
-1.9812500e-03,0.5056,49.793
-1.9787500e-03,3.0080,49.787
-1.9762500e-03,0.3408,49.783
-1.9737500e-03,3.2416,49.810
-1.9712500e-03,-4.5888,49.778
-1.9687500e-03,3.7744,49.786
-1.9662500e-03,0.7920,49.812
-1.9637500e-03,1.1632,49.806
-1.9612500e-03,-2.6560,49.789
-1.9587500e-03,1.6832,49.792
-1.9562500e-03,1.6288,49.794
-1.9537500e-03,-0.6352,49.783
-1.9512500e-03,0.9664,49.806
-1.9487500e-03,1.1424,49.796
-1.9462500e-03,-2.4736,49.775
-1.9437500e-03,5.2400,49.797
-1.9412500e-03,2.6816,49.807
-1.9387500e-03,-3.7376,49.778
-1.9362500e-03,3.0944,49.780
-1.9337500e-03,-0.5280,49.798
-1.9312500e-03,-0.1520,49.801
-1.9287500e-03,-1.3520,49.787
-1.9262500e-03,4.6624,49.798
-1.9237500e-03,-5.6032,49.791
-1.9212500e-03,3.3392,49.796
-1.9187500e-03,11.1312,49.846
-1.9162500e-03,-2.1696,49.797
-1.9137500e-03,-5.4256,49.770
-1.9112500e-03,7.3504,49.816
-1.9087500e-03,-4.3040,49.796
-1.9062500e-03,1.4176,49.801
-1.9037500e-03,0.1040,49.784
-1.9012500e-03,2.5344,49.819
-1.8987500e-03,-6.7424,49.765
-1.8962500e-03,10.2864,49.819
-1.8937500e-03,3.6368,49.810
-1.8912500e-03,-4.1152,49.757
-1.8887500e-03,-3.0048,49.798
-1.8862500e-03,8.7936,49.804
-1.8837500e-03,-4.9792,49.778
-1.8812500e-03,0.8576,49.804
-1.8787500e-03,-0.6224,49.797
-1.8762500e-03,2.6656,49.795
-1.8737500e-03,-3.3328,49.788
-1.8712500e-03,15.3808,49.832
-1.8687500e-03,-5.2768,49.799
-1.8662500e-03,-7.8928,49.755
-1.8637500e-03,9.2816,49.825
-1.8612500e-03,7.7952,49.822
-1.8587500e-03,-8.2320,49.766
-1.8562500e-03,-1.2848,49.778
-1.8537500e-03,6.2880,49.793
-1.8512500e-03,2.4608,49.802
-1.8487500e-03,-2.3776,49.781
-1.8462500e-03,1.8752,49.790
-1.8437500e-03,0.2768,49.784
-1.8412500e-03,-0.0016,49.791
-1.8387500e-03,1.1184,49.788
-1.8362500e-03,-1.0736,49.799
-1.8337500e-03,0.9504,49.791
-1.8312500e-03,1.1760,49.806
-1.8287500e-03,0.2960,49.787
-1.8262500e-03,-2.7440,49.791
-1.8237500e-03,4.9792,49.791
-1.8212500e-03,2.4016,49.806
-1.8187500e-03,-6.7296,49.754
-1.8162500e-03,7.6272,49.805
-1.8137500e-03,7.3552,49.805
-1.8112500e-03,-4.8256,49.776
-1.8087500e-03,0.8064,49.783
-1.8062500e-03,-1.5792,49.805
-1.8037500e-03,3.0928,49.795
-1.8012500e-03,-1.2624,49.790
-1.7987500e-03,2.2016,49.782
-1.7962500e-03,-4.3728,49.777
-1.7937500e-03,3.7632,49.791
-1.7912500e-03,6.1184,49.802
-1.7887500e-03,-0.0672,49.781
-1.7862500e-03,-4.4752,49.770
-1.7837500e-03,5.3952,49.796
-1.7812500e-03,-1.8272,49.791
-1.7787500e-03,0.7248,49.792
-1.7762500e-03,-1.5760,49.788
-1.7737500e-03,2.9200,49.801
-1.7712500e-03,-6.4096,49.779
-1.7687500e-03,11.9600,49.824
-1.7662500e-03,6.2448,49.824
-1.7637500e-03,-9.4128,49.767
-1.7612500e-03,0.9408,49.788
-1.7587500e-03,9.2432,49.813
-1.7562500e-03,-5.0608,49.780
-1.7537500e-03,-2.8016,49.795
-1.7512500e-03,3.3488,49.798
-1.7487500e-03,3.3120,49.796
-1.7462500e-03,-2.4768,49.782
-1.7437500e-03,2.9376,49.789
-1.7412500e-03,2.8176,49.795
-1.7387500e-03,-3.7344,49.760
-1.7362500e-03,1.7120,49.799
-1.7337500e-03,-0.2960,49.790
-1.7312500e-03,-1.5184,49.774
-1.7287500e-03,3.0672,49.808
-1.7262500e-03,1.5776,49.805
-1.7237500e-03,-2.7808,49.789
-1.7212500e-03,2.5216,49.781
-1.7187500e-03,11.3136,49.819
-1.7162500e-03,-9.2944,49.771
-1.7137500e-03,-1.5984,49.783
-1.7112500e-03,10.8912,49.835
-1.7087500e-03,1.3296,49.796
-1.7062500e-03,-5.1456,49.767
