t_s,i_A,v_bank_V
-3.2362500e-03,5.5104,49.806
-3.2337500e-03,2.3888,49.792
-3.2312500e-03,-4.1712,49.756
-3.2287500e-03,0.2944,49.794
-3.2262500e-03,1.2016,49.807
-3.2237500e-03,0.9344,49.796
-3.2212500e-03,1.5328,49.795
-3.2187500e-03,3.0976,49.822
-3.2162500e-03,-8.3632,49.770
-3.2137500e-03,12.6416,49.824
-3.2112500e-03,7.9472,49.823
-3.2087500e-03,-5.5072,49.784
-3.2062500e-03,-2.4976,49.772
-3.2037500e-03,4.3744,49.797
-3.2012500e-03,1.3392,49.778
-3.1987500e-03,-2.2432,49.765
-3.1962500e-03,-0.2512,49.788
-3.1937500e-03,-0.1760,49.790
-3.1912500e-03,3.3600,49.789
-3.1887500e-03,4.2880,49.803
-3.1862500e-03,-2.1984,49.794
-3.1837500e-03,-1.9536,49.783
-3.1812500e-03,6.9392,49.811
-3.1787500e-03,-4.3856,49.784
-3.1762500e-03,-1.4544,49.783
-3.1737500e-03,1.5376,49.789
-3.1712500e-03,3.8304,49.803
-3.1687500e-03,-8.8288,49.764
-3.1662500e-03,12.1216,49.817
-3.1637500e-03,7.9632,49.842
-3.1612500e-03,-8.1648,49.773
-3.1587500e-03,-2.0288,49.776
-3.1562500e-03,9.2048,49.822
-3.1537500e-03,-4.7440,49.756
-3.1512500e-03,-0.2768,49.788
-3.1487500e-03,0.8544,49.781
-3.1462500e-03,2.6640,49.797
-3.1437500e-03,-2.5136,49.789
-3.1412500e-03,7.1984,49.811
-3.1387500e-03,-0.2192,49.801
-3.1362500e-03,-2.7984,49.794
-3.1337500e-03,-1.2000,49.792
-3.1312500e-03,5.2128,49.806
-3.1287500e-03,-4.4032,49.763
-3.1262500e-03,2.7312,49.817
-3.1237500e-03,-0.1616,49.798
-3.1212500e-03,1.5456,49.778
-3.1187500e-03,0.6464,49.775
-3.1162500e-03,12.2480,49.824
-3.1137500e-03,-12.9600,49.775
-3.1112500e-03,2.3840,49.786
-3.1087500e-03,11.4832,49.825
-3.1062500e-03,1.2736,49.809
-3.1037500e-03,-7.9936,49.758
-3.1012500e-03,2.7360,49.789
-3.0987500e-03,4.8720,49.800
-3.0962500e-03,-0.8432,49.806
-3.0937500e-03,-1.7008,49.779
-3.0912500e-03,1.9376,49.792
-3.0887500e-03,1.4176,49.784
-3.0862500e-03,2.2416,49.795
-3.0837500e-03,-1.5440,49.784
-3.0812500e-03,-0.4016,49.779
-3.0787500e-03,5.1984,49.788
-3.0762500e-03,-2.1088,49.775
-3.0737500e-03,-2.8816,49.776
-3.0712500e-03,1.6192,49.789
-3.0687500e-03,6.1136,49.792
-3.0662500e-03,-5.6656,49.775
-3.0637500e-03,0.3616,49.783
-3.0612500e-03,10.2576,49.810
-3.0587500e-03,3.4048,49.801
-3.0562500e-03,-6.8896,49.776
-3.0537500e-03,4.0544,49.798
-3.0512500e-03,-1.7088,49.770
-3.0487500e-03,2.7520,49.778
-3.0462500e-03,-1.5952,49.776
-3.0437500e-03,0.7504,49.796
-3.0412500e-03,-4.0976,49.784
-3.0387500e-03,9.9008,49.808
-3.0362500e-03,4.3952,49.811
-3.0337500e-03,-5.1152,49.785
-3.0312500e-03,-3.6464,49.786
-3.0287500e-03,9.9872,49.809
-3.0262500e-03,-5.7216,49.776
-3.0237500e-03,0.1360,49.800
-3.0212500e-03,-0.1536,49.791
-3.0187500e-03,3.0368,49.804
-3.0162500e-03,-3.1632,49.795
-3.0137500e-03,14.3680,49.836
-3.0112500e-03,-4.4320,49.800
-3.0087500e-03,-7.8336,49.765
-3.0062500e-03,7.1504,49.792
-3.0037500e-03,6.0832,49.819
-3.0012500e-03,-6.8912,49.770
-2.9987500e-03,-0.5248,49.799
-2.9962500e-03,4.6032,49.801
-2.9937500e-03,1.3584,49.806
-2.9912500e-03,-0.8288,49.796
-2.9887500e-03,2.6704,49.819
-2.9862500e-03,-0.4992,49.786
-2.9837500e-03,-0.5920,49.768
-2.9812500e-03,2.3792,49.790
-2.9787500e-03,-1.3760,49.794
-2.9762500e-03,-0.0864,49.782
-2.9737500e-03,1.7792,49.805
-2.9712500e-03,1.1184,49.787
-2.9687500e-03,-3.7984,49.780
-2.9662500e-03,5.1568,49.799
-2.9637500e-03,3.4176,49.828
-2.9612500e-03,-7.6032,49.760
-2.9587500e-03,9.0288,49.820
-2.9562500e-03,9.7920,49.834
-2.9537500e-03,-5.5952,49.790
-2.9512500e-03,-0.6240,49.777
-2.9487500e-03,-0.1008,49.805
-2.9462500e-03,3.2688,49.803
-2.9437500e-03,-1.7696,49.784
-2.9412500e-03,1.4048,49.794
-2.9387500e-03,-4.4224,49.787
-2.9362500e-03,5.0624,49.802
-2.9337500e-03,9.8048,49.827
-2.9312500e-03,-0.4512,49.794
-2.9287500e-03,-6.3360,49.780
-2.9262500e-03,6.4960,49.808
-2.9237500e-03,-1.0320,49.800
-2.9212500e-03,-0.1712,49.784
-2.9187500e-03,-1.7824,49.790
-2.9162500e-03,2.6192,49.794
-2.9137500e-03,-5.2160,49.773
-2.9112500e-03,11.6256,49.835
-2.9087500e-03,5.3680,49.843
-2.9062500e-03,-8.9216,49.773
-2.9037500e-03,0.5072,49.781
-2.9012500e-03,9.2224,49.824
-2.8987500e-03,-4.9536,49.790
-2.8962500e-03,-2.6752,49.791
-2.8937500e-03,3.7024,49.806
-2.8912500e-03,2.7808,49.773
-2.8887500e-03,-2.2688,49.779
-2.8862500e-03,4.1280,49.810
-2.8837500e-03,2.1376,49.793
-2.8812500e-03,-3.4368,49.782
-2.8787500e-03,0.7840,49.788
-2.8762500e-03,1.2624,49.811
-2.8737500e-03,-2.2400,49.789
-2.8712500e-03,2.2224,49.804
-2.8687500e-03,2.4896,49.811
-2.8662500e-03,-2.5440,49.791
-2.8637500e-03,2.4688,49.795
-2.8612500e-03,11.9040,49.829
-2.8587500e-03,-9.9760,49.782
-2.8562500e-03,-0.7232,49.769
-2.8537500e-03,11.5616,49.824
-2.8512500e-03,1.7568,49.812
-2.8487500e-03,-5.9072,49.767
-2.8462500e-03,0.1328,49.799
-2.8437500e-03,3.7584,49.802
-2.8412500e-03,0.3376,49.777
-2.8387500e-03,0.5600,49.788
-2.8362500e-03,-0.5008,49.806
-2.8337500e-03,-0.0304,49.785
-2.8312500e-03,4.4208,49.792
-2.8287500e-03,1.3712,49.778
-2.8262500e-03,-2.6368,49.790
-2.8237500e-03,2.3152,49.804
-2.8212500e-03,0.4480,49.781
-2.8187500e-03,-0.4112,49.782
-2.8162500e-03,-0.9856,49.781
-2.8137500e-03,2.1840,49.798
-2.8112500e-03,-2.3424,49.788
-2.8087500e-03,2.3040,49.785
-2.8062500e-03,8.2528,49.823
-2.8037500e-03,-2.0304,49.816
-2.8012500e-03,-3.1792,49.772
-2.7987500e-03,6.0160,49.803
-2.7962500e-03,-2.3776,49.801
-2.7937500e-03,-2.3232,49.796
-2.7912500e-03,2.0352,49.789
-2.7887500e-03,2.5664,49.785
-2.7862500e-03,-7.9184,49.774
-2.7837500e-03,11.8528,49.835
-2.7812500e-03,8.2896,49.825
-2.7787500e-03,-8.9488,49.778
-2.7762500e-03,-1.7936,49.789
-2.7737500e-03,8.6560,49.820
-2.7712500e-03,-3.1328,49.778
-2.7687500e-03,-1.1216,49.793
-2.7662500e-03,0.9696,49.794
-2.7637500e-03,2.1360,49.814
-2.7612500e-03,-0.6272,49.796
-2.7587500e-03,5.7920,49.811
-2.7562500e-03,-0.2912,49.805
-2.7537500e-03,-3.0848,49.796
-2.7512500e-03,0.4144,49.800
-2.7487500e-03,3.9696,49.802
-2.7462500e-03,-4.2768,49.781
-2.7437500e-03,2.6352,49.796
-2.7412500e-03,0.7376,49.796
-2.7387500e-03,0.8464,49.793
-2.7362500e-03,0.9856,49.793
-2.7337500e-03,9.8256,49.825
-2.7312500e-03,-11.1824,49.767
-2.7287500e-03,2.6928,49.779
-2.7262500e-03,10.0304,49.830
-2.7237500e-03,0.2208,49.801
-2.7212500e-03,-7.4000,49.771
-2.7187500e-03,4.0992,49.798
-2.7162500e-03,3.4144,49.804
-2.7137500e-03,-0.7840,49.788
-2.7112500e-03,-1.4416,49.792
-2.7087500e-03,3.3664,49.789
-2.7062500e-03,-1.1696,49.775
-2.7037500e-03,3.4528,49.813
-2.7012500e-03,0.9808,49.820
-2.6987500e-03,-0.8288,49.804
-2.6962500e-03,2.5216,49.798
-2.6937500e-03,-1.0608,49.813
-2.6912500e-03,-1.1792,49.791
-2.6887500e-03,0.2096,49.796
-2.6862500e-03,4.2208,49.790
-2.6837500e-03,-6.1520,49.795
-2.6812500e-03,3.3104,49.788
-2.6787500e-03,14.1552,49.836
-2.6762500e-03,-0.4480,49.802
-2.6737500e-03,-6.8112,49.772
-2.6712500e-03,5.8736,49.812
-2.6687500e-03,-0.7760,49.810
-2.6662500e-03,0.4560,49.803
-2.6637500e-03,-1.5664,49.790
-2.6612500e-03,2.4624,49.811
-2.6587500e-03,-3.6176,49.782
-2.6562500e-03,8.1952,49.820
-2.6537500e-03,2.5136,49.802
-2.6512500e-03,-3.0624,49.781
-2.6487500e-03,-3.1488,49.799
-2.6462500e-03,8.7184,49.810
-2.6437500e-03,-5.6784,49.776
-2.6412500e-03,0.9056,49.806
-2.6387500e-03,0.0880,49.804
-2.6362500e-03,3.9984,49.790
-2.6337500e-03,-3.7360,49.784
-2.6312500e-03,15.2944,49.842
-2.6287500e-03,-5.7936,49.785
-2.6262500e-03,-6.1360,49.774
-2.6237500e-03,6.9488,49.811
-2.6212500e-03,6.6384,49.821
-2.6187500e-03,-7.9216,49.797
-2.6162500e-03,2.0896,49.812
-2.6137500e-03,4.3392,49.827
-2.6112500e-03,0.8016,49.799
-2.6087500e-03,-1.8464,49.793
-2.6062500e-03,4.0736,49.818
-2.6037500e-03,-0.6704,49.788
-2.6012500e-03,0.0752,49.803
-2.5987500e-03,0.3760,49.808
-2.5962500e-03,0.5488,49.800
-2.5937500e-03,-0.4000,49.767
-2.5912500e-03,3.8416,49.806
-2.5887500e-03,-1.0000,49.804
-2.5862500e-03,-3.1552,49.778
-2.5837500e-03,6.1024,49.793
-2.5812500e-03,2.5152,49.822
-2.5787500e-03,-5.3760,49.773
-2.5762500e-03,4.6576,49.798
-2.5737500e-03,8.0624,49.827
-2.5712500e-03,-3.3280,49.800
-2.5687500e-03,-0.3920,49.787
-2.5662500e-03,-0.6192,49.804
-2.5637500e-03,3.4176,49.809
-2.5612500e-03,-1.2352,49.801
-2.5587500e-03,2.2688,49.795
-2.5562500e-03,-5.4464,49.775
-2.5537500e-03,6.2432,49.787
-2.5512500e-03,5.7856,49.805
-2.5487500e-03,-0.2480,49.795
-2.5462500e-03,-6.0672,49.785
-2.5437500e-03,8.4800,49.806
-2.5412500e-03,-2.0448,49.794
-2.5387500e-03,-1.1696,49.792
-2.5362500e-03,-0.7504,49.784
-2.5337500e-03,5.0464,49.811
-2.5312500e-03,-6.5072,49.777
-2.5287500e-03,9.5392,49.821
-2.5262500e-03,4.4688,49.812
-2.5237500e-03,-5.9328,49.768
-2.5212500e-03,-1.1568,49.766
-2.5187500e-03,8.4160,49.826
-2.5162500e-03,-5.2816,49.788
-2.5137500e-03,-0.3792,49.793
-2.5112500e-03,3.2496,49.795
-2.5087500e-03,2.3680,49.808
-2.5062500e-03,-2.1008,49.783
-2.5037500e-03,3.9216,49.800
-2.5012500e-03,2.3856,49.803
-2.4987500e-03,-2.6976,49.794
-2.4962500e-03,-0.2480,49.787
-2.4937500e-03,1.7344,49.803
-2.4912500e-03,-1.7056,49.782
-2.4887500e-03,3.4304,49.802
-2.4862500e-03,1.5216,49.791
-2.4837500e-03,-3.3696,49.783
-2.4812500e-03,3.7888,49.785
-2.4787500e-03,11.2800,49.840
-2.4762500e-03,-9.9920,49.765
-2.4737500e-03,-0.4384,49.788
-2.4712500e-03,12.8112,49.834
-2.4687500e-03,0.6432,49.810
-2.4662500e-03,-5.1072,49.767
-2.4637500e-03,0.5856,49.814
-2.4612500e-03,5.1808,49.791
-2.4587500e-03,0.0240,49.789
-2.4562500e-03,-0.4800,49.772
-2.4537500e-03,1.3920,49.816
-2.4512500e-03,-3.8096,49.767
-2.4487500e-03,9.6960,49.818
-2.4462500e-03,5.8704,49.812
-2.4437500e-03,-6.5072,49.783
-2.4412500e-03,1.5088,49.784
-2.4387500e-03,3.0896,49.820
-2.4362500e-03,0.2128,49.797
-2.4337500e-03,-2.6992,49.799
-2.4312500e-03,2.9248,49.806
-2.4287500e-03,-0.7968,49.794
-2.4262500e-03,3.0432,49.789
-2.4237500e-03,2.5968,49.797
-2.4212500e-03,-0.5568,49.789
-2.4187500e-03,-1.2416,49.776
-2.4162500e-03,6.3312,49.811
-2.4137500e-03,-4.5136,49.794
-2.4112500e-03,-0.5376,49.785
-2.4087500e-03,2.4224,49.794
-2.4062500e-03,3.5728,49.802
-2.4037500e-03,-9.5024,49.773
-2.4012500e-03,12.6000,49.826
-2.3987500e-03,9.7744,49.847
-2.3962500e-03,-9.1792,49.776
-2.3937500e-03,-1.2704,49.784
-2.3912500e-03,8.1520,49.816
-2.3887500e-03,-1.1168,49.781
-2.3862500e-03,-1.7888,49.814
-2.3837500e-03,1.7184,49.804
-2.3812500e-03,0.5232,49.806
-2.3787500e-03,1.0144,49.788
-2.3762500e-03,6.6400,49.800
-2.3737500e-03,-1.0160,49.793
-2.3712500e-03,-5.0064,49.780
-2.3687500e-03,4.3872,49.798
-2.3662500e-03,4.2928,49.797
-2.3637500e-03,-4.9296,49.776
-2.3612500e-03,0.2336,49.799
-2.3587500e-03,6.3456,49.793
-2.3562500e-03,-0.1776,49.787
-2.3537500e-03,-0.6496,49.791
-2.3512500e-03,7.5824,49.831
-2.3487500e-03,-7.2288,49.770
-2.3462500e-03,2.4032,49.786
-2.3437500e-03,7.4432,49.834
-2.3412500e-03,-2.6768,49.791
-2.3387500e-03,-1.5984,49.779
-2.3362500e-03,4.4992,49.800
-2.3337500e-03,1.0608,49.807
-2.3312500e-03,-3.6304,49.767
-2.3287500e-03,3.2416,49.787
-2.3262500e-03,3.1904,49.802
-2.3237500e-03,-1.3456,49.788
-2.3212500e-03,0.7008,49.789
-2.3187500e-03,2.3680,49.807
-2.3162500e-03,1.3360,49.798
-2.3137500e-03,1.3504,49.805
-2.3112500e-03,-3.1520,49.807
-2.3087500e-03,-0.2224,49.792
-2.3062500e-03,4.2128,49.791
-2.3037500e-03,1.8800,49.788
-2.3012500e-03,-7.1520,49.777
-2.2987500e-03,5.5616,49.803
-2.2962500e-03,14.3488,49.822
-2.2937500e-03,-1.8208,49.788
-2.2912500e-03,-7.1552,49.765
-2.2887500e-03,6.5104,49.807
-2.2862500e-03,2.0224,49.805
-2.2837500e-03,-0.6336,49.789
-2.2812500e-03,-2.7040,49.790
-2.2787500e-03,1.8144,49.795
-2.2762500e-03,0.7456,49.783
-2.2737500e-03,6.0640,49.798
-2.2712500e-03,-0.4912,49.800
-2.2687500e-03,-4.2352,49.781
-2.2662500e-03,2.9488,49.796
-2.2637500e-03,6.6064,49.793
-2.2612500e-03,-8.5360,49.770
-2.2587500e-03,2.7472,49.799
-2.2562500e-03,3.9904,49.799
-2.2537500e-03,2.1056,49.787
-2.2512500e-03,-3.9120,49.794
-2.2487500e-03,10.3488,49.819
-2.2462500e-03,-2.4656,49.796
-2.2437500e-03,-4.9920,49.771
-2.2412500e-03,4.4752,49.801
-2.2387500e-03,2.6688,49.834
-2.2362500e-03,-4.3024,49.775
-2.2337500e-03,3.5088,49.798
-2.2312500e-03,2.0512,49.809
-2.2287500e-03,-1.2016,49.804
-2.2262500e-03,0.2688,49.785
-2.2237500e-03,6.0208,49.811
-2.2212500e-03,-1.7152,49.771
-2.2187500e-03,-1.6400,49.774
-2.2162500e-03,0.9872,49.806
-2.2137500e-03,3.0208,49.793
-2.2112500e-03,-0.6272,49.782
-2.2087500e-03,0.2256,49.804
-2.2062500e-03,-0.0800,49.788
-2.2037500e-03,0.8336,49.793
-2.2012500e-03,2.9824,49.804
-2.1987500e-03,1.3024,49.801
-2.1962500e-03,-6.6864,49.767
-2.1937500e-03,11.8720,49.803
-2.1912500e-03,7.8320,49.833
-2.1887500e-03,-6.0784,49.785
-2.1862500e-03,-1.6592,49.778
-2.1837500e-03,4.9856,49.798
-2.1812500e-03,2.2208,49.802
-2.1787500e-03,-2.9680,49.792
-2.1762500e-03,0.0288,49.804
-2.1737500e-03,-1.7840,49.789
-2.1712500e-03,6.2016,49.795
-2.1687500e-03,7.9232,49.828
-2.1662500e-03,-4.1344,49.805
-2.1637500e-03,-3.6192,49.780
-2.1612500e-03,9.1648,49.802
-2.1587500e-03,-1.6192,49.798
-2.1562500e-03,-4.2288,49.789
-2.1537500e-03,1.2224,49.795
-2.1512500e-03,6.8768,49.794
-2.1487500e-03,-6.7728,49.772
-2.1462500e-03,7.1392,49.819
-2.1437500e-03,4.9408,49.820
-2.1412500e-03,-3.4304,49.792
-2.1387500e-03,-2.1408,49.778
-2.1362500e-03,5.8240,49.828
-2.1337500e-03,-4.3648,49.793
-2.1312500e-03,2.5744,49.800
-2.1287500e-03,2.1520,49.796
-2.1262500e-03,-0.1120,49.809
-2.1237500e-03,-2.6208,49.793
-2.1212500e-03,13.8672,49.820
-2.1187500e-03,-2.0672,49.797
-2.1162500e-03,-7.7376,49.772
-2.1137500e-03,4.2176,49.806
-2.1112500e-03,7.4464,49.817
-2.1087500e-03,-3.7344,49.783
-2.1062500e-03,-0.5584,49.773
-2.1037500e-03,1.0976,49.799
-2.1012500e-03,2.5088,49.794
-2.0987500e-03,1.5424,49.788
-2.0962500e-03,2.9936,49.798
-2.0937500e-03,-4.0864,49.788
-2.0912500e-03,2.0512,49.797
-2.0887500e-03,4.7760,49.816
-2.0862500e-03,-0.7344,49.781
-2.0837500e-03,-3.7920,49.779
-2.0812500e-03,3.7888,49.809
-2.0787500e-03,3.1808,49.803
-2.0762500e-03,-1.6032,49.795
-2.0737500e-03,-0.0960,49.779
-2.0712500e-03,3.3216,49.814
-2.0687500e-03,-4.8576,49.751
-2.0662500e-03,10.3008,49.818
-2.0637500e-03,5.8096,49.836
-2.0612500e-03,-7.7824,49.789
-2.0587500e-03,3.2368,49.778
-2.0562500e-03,2.8944,49.813
-2.0537500e-03,0.0864,49.796
-2.0512500e-03,-3.7776,49.780
-2.0487500e-03,4.2304,49.804
-2.0462500e-03,-1.3264,49.802
-2.0437500e-03,2.8912,49.797
-2.0412500e-03,1.9728,49.793
-2.0387500e-03,-0.0864,49.796
-2.0362500e-03,-1.7712,49.802
-2.0337500e-03,6.6640,49.795
-2.0312500e-03,-5.5744,49.776
-2.0287500e-03,-0.5584,49.779
-2.0262500e-03,3.1424,49.798
-2.0237500e-03,3.3632,49.807
-2.0212500e-03,-8.1616,49.780
-2.0187500e-03,9.2192,49.804
-2.0162500e-03,7.6288,49.816
-2.0137500e-03,-5.8208,49.766
-2.0112500e-03,-2.6224,49.775
-2.0087500e-03,7.2224,49.816
-2.0062500e-03,-2.5024,49.780
-2.0037500e-03,0.0672,49.788
-2.0012500e-03,1.4880,49.778
-1.9987500e-03,-0.2176,49.797
-1.9962500e-03,1.1344,49.787
-1.9937500e-03,6.4496,49.815
-1.9912500e-03,-1.5744,49.793
-1.9887500e-03,-3.8032,49.789
-1.9862500e-03,4.3088,49.806
-1.9837500e-03,3.4640,49.821
-1.9812500e-03,-5.6800,49.781
-1.9787500e-03,2.8064,49.803
-1.9762500e-03,4.7424,49.812
-1.9737500e-03,-0.7712,49.793
-1.9712500e-03,-0.2672,49.797
-1.9687500e-03,6.3072,49.828
-1.9662500e-03,-5.3680,49.785
-1.9637500e-03,1.5872,49.789
-1.9612500e-03,6.6352,49.827
-1.9587500e-03,-2.4336,49.792
-1.9562500e-03,-1.6528,49.768
-1.9537500e-03,3.4368,49.815
-1.9512500e-03,2.1040,49.802
-1.9487500e-03,-3.2400,49.792
-1.9462500e-03,2.1088,49.797
-1.9437500e-03,2.2224,49.802
-1.9412500e-03,-0.9744,49.797
-1.9387500e-03,1.7984,49.788
-1.9362500e-03,1.5632,49.790
-1.9337500e-03,-0.2928,49.791
-1.9312500e-03,3.5104,49.786
-1.9287500e-03,-3.9792,49.796
-1.9262500e-03,0.6112,49.803
-1.9237500e-03,2.0912,49.789
-1.9212500e-03,1.8896,49.799
-1.9187500e-03,-4.6896,49.791
-1.9162500e-03,3.4128,49.797
-1.9137500e-03,13.6816,49.840
-1.9112500e-03,-2.2576,49.804
-1.9087500e-03,-5.3456,49.787
-1.9062500e-03,5.3200,49.812
-1.9037500e-03,1.8576,49.817
-1.9012500e-03,-1.5744,49.801
-1.8987500e-03,-0.4192,49.784
-1.8962500e-03,1.3456,49.793
-1.8937500e-03,-3.3744,49.774
-1.8912500e-03,10.7408,49.820
-1.8887500e-03,4.2992,49.811
-1.8862500e-03,-8.3760,49.787
-1.8837500e-03,1.0912,49.780
-1.8812500e-03,8.1200,49.824
-1.8787500e-03,-3.8080,49.801
-1.8762500e-03,-1.8208,49.792
-1.8737500e-03,2.6224,49.791
-1.8712500e-03,3.3488,49.807
-1.8687500e-03,-3.3840,49.772
-1.8662500e-03,11.0960,49.819
-1.8637500e-03,-3.5040,49.792
-1.8612500e-03,-5.4496,49.806
-1.8587500e-03,5.7344,49.811
-1.8562500e-03,4.0960,49.811
-1.8537500e-03,-5.4432,49.791
-1.8512500e-03,2.5104,49.785
-1.8487500e-03,3.5488,49.813
-1.8462500e-03,0.1952,49.810
-1.8437500e-03,-1.4080,49.779
-1.8412500e-03,6.2944,49.809
-1.8387500e-03,-1.9232,49.785
-1.8362500e-03,-0.7952,49.781
-1.8337500e-03,2.0576,49.794
-1.8312500e-03,2.3456,49.794
-1.8287500e-03,-2.1760,49.781
-1.8262500e-03,3.5184,49.807
-1.8237500e-03,-2.0960,49.802
-1.8212500e-03,0.5696,49.775
-1.8187500e-03,4.1728,49.801
-1.8162500e-03,2.7984,49.817
-1.8137500e-03,-7.8704,49.768
-1.8112500e-03,12.4464,49.813
-1.8087500e-03,7.2320,49.812
-1.8062500e-03,-5.3072,49.766
-1.8037500e-03,-0.9584,49.786
-1.8012500e-03,3.6448,49.806
-1.7987500e-03,1.5808,49.812
-1.7962500e-03,-2.2608,49.777
-1.7937500e-03,1.2016,49.798
-1.7912500e-03,0.0720,49.795
-1.7887500e-03,3.7232,49.804
-1.7862500e-03,2.5904,49.800
-1.7837500e-03,-2.3872,49.792
-1.7812500e-03,-1.2176,49.779
-1.7787500e-03,9.9440,49.808
-1.7762500e-03,-6.7616,49.784
-1.7737500e-03,-0.0768,49.788
-1.7712500e-03,2.6656,49.780
-1.7687500e-03,3.0160,49.780
-1.7662500e-03,-5.5856,49.774
-1.7637500e-03,7.5040,49.809
-1.7612500e-03,3.1648,49.806
-1.7587500e-03,-2.4624,49.792
-1.7562500e-03,-2.0512,49.780
-1.7537500e-03,7.0480,49.823
-1.7512500e-03,-6.1072,49.786
-1.7487500e-03,2.8160,49.801
-1.7462500e-03,2.0848,49.804
-1.7437500e-03,1.2352,49.810
-1.7412500e-03,-4.3984,49.779
-1.7387500e-03,14.8240,49.810
-1.7362500e-03,-3.9648,49.807
-1.7337500e-03,-5.8128,49.761
-1.7312500e-03,4.2384,49.818
-1.7287500e-03,6.1248,49.813
-1.7262500e-03,-4.1664,49.788
-1.7237500e-03,0.7184,49.787
-1.7212500e-03,1.1168,49.816
-1.7187500e-03,2.2224,49.797
-1.7162500e-03,0.9328,49.787
-1.7137500e-03,2.3424,49.816
-1.7112500e-03,-2.3200,49.782
-1.7087500e-03,1.4832,49.786
-1.7062500e-03,2.4208,49.802
