t_s,i_A,v_bank_V
-3.0712500e-03,3.0848,49.825
-3.0687500e-03,-7.1392,49.765
-3.0662500e-03,10.6208,49.812
-3.0637500e-03,8.9968,49.832
-3.0612500e-03,-5.7632,49.774
-3.0587500e-03,-0.2096,49.787
-3.0562500e-03,0.2928,49.812
-3.0537500e-03,3.1312,49.796
-3.0512500e-03,-2.3872,49.786
-3.0487500e-03,2.1632,49.812
-3.0462500e-03,-2.9712,49.788
-3.0437500e-03,5.5552,49.801
-3.0412500e-03,2.7808,49.799
-3.0387500e-03,-1.1392,49.795
-3.0362500e-03,-4.4592,49.781
-3.0337500e-03,11.3104,49.800
-3.0312500e-03,-6.1280,49.786
-3.0287500e-03,-0.1088,49.791
-3.0262500e-03,-0.4496,49.810
-3.0237500e-03,6.1104,49.814
-3.0212500e-03,-5.6336,49.781
-3.0187500e-03,6.1408,49.809
-3.0162500e-03,2.4224,49.815
-3.0137500e-03,-0.8032,49.796
-3.0112500e-03,-2.3776,49.777
-3.0087500e-03,7.6368,49.822
-3.0062500e-03,-7.8752,49.783
-3.0037500e-03,1.9984,49.792
-3.0012500e-03,2.9792,49.806
-2.9987500e-03,1.8688,49.801
-2.9962500e-03,-8.1424,49.761
-2.9937500e-03,17.2288,49.841
-2.9912500e-03,2.1568,49.805
-2.9887500e-03,-10.2848,49.770
-2.9862500e-03,3.5392,49.794
-2.9837500e-03,8.3776,49.831
-2.9812500e-03,-4.5760,49.768
-2.9787500e-03,-1.0880,49.794
-2.9762500e-03,2.2128,49.796
-2.9737500e-03,0.9792,49.804
-2.9712500e-03,2.0048,49.785
-2.9687500e-03,3.3824,49.785
-2.9662500e-03,-1.4736,49.777
-2.9637500e-03,-2.8960,49.782
-2.9612500e-03,4.2208,49.803
-2.9587500e-03,0.5552,49.803
-2.9562500e-03,-2.5872,49.767
-2.9537500e-03,1.4272,49.810
-2.9512500e-03,3.9888,49.801
-2.9487500e-03,-1.8976,49.792
-2.9462500e-03,2.4192,49.785
-2.9437500e-03,4.2528,49.829
-2.9412500e-03,-6.1808,49.773
-2.9387500e-03,4.2368,49.795
-2.9362500e-03,9.0400,49.838
-2.9337500e-03,-4.8576,49.795
-2.9312500e-03,-1.4016,49.764
-2.9287500e-03,3.1264,49.806
-2.9262500e-03,1.9472,49.803
-2.9237500e-03,-3.6416,49.783
-2.9212500e-03,2.8368,49.797
-2.9187500e-03,1.2752,49.809
-2.9162500e-03,-1.6576,49.772
-2.9137500e-03,4.6000,49.817
-2.9112500e-03,3.4224,49.818
-2.9087500e-03,-2.6640,49.798
-2.9062500e-03,2.9168,49.792
-2.9037500e-03,-2.3776,49.815
-2.9012500e-03,-0.4016,49.793
-2.8987500e-03,1.5552,49.793
-2.8962500e-03,3.1872,49.819
-2.8937500e-03,-7.2144,49.804
-2.8912500e-03,6.4432,49.802
-2.8887500e-03,15.9472,49.839
-2.8862500e-03,-3.4704,49.809
-2.8837500e-03,-6.0576,49.771
-2.8812500e-03,7.1312,49.823
-2.8787500e-03,1.1776,49.811
-2.8762500e-03,-1.6960,49.769
-2.8737500e-03,-0.8656,49.782
-2.8712500e-03,1.2912,49.806
-2.8687500e-03,-2.1776,49.788
-2.8662500e-03,9.4992,49.817
-2.8637500e-03,4.8672,49.816
-2.8612500e-03,-8.6240,49.783
-2.8587500e-03,1.2272,49.783
-2.8562500e-03,8.6288,49.821
-2.8537500e-03,-4.7328,49.777
-2.8512500e-03,-2.4784,49.787
-2.8487500e-03,3.7616,49.803
-2.8462500e-03,3.2176,49.807
-2.8437500e-03,-4.1808,49.793
-2.8412500e-03,13.7344,49.821
-2.8387500e-03,-3.1024,49.794
-2.8362500e-03,-7.5440,49.766
-2.8337500e-03,6.7280,49.805
-2.8312500e-03,5.2576,49.826
-2.8287500e-03,-6.7120,49.786
-2.8262500e-03,1.9728,49.788
-2.8237500e-03,3.7200,49.803
-2.8212500e-03,0.0032,49.820
-2.8187500e-03,-1.1408,49.806
-2.8162500e-03,6.7664,49.820
-2.8137500e-03,-1.8512,49.786
-2.8112500e-03,-1.6368,49.788
-2.8087500e-03,1.2832,49.814
-2.8062500e-03,3.4224,49.794
-2.8037500e-03,-2.8736,49.774
-2.8012500e-03,1.9360,49.807
-2.7987500e-03,-1.4816,49.797
-2.7962500e-03,2.3200,49.796
-2.7937500e-03,2.3840,49.797
-2.7912500e-03,5.1968,49.819
-2.7887500e-03,-10.9408,49.763
-2.7862500e-03,11.6576,49.807
-2.7837500e-03,8.7248,49.820
-2.7812500e-03,-3.9152,49.790
-2.7787500e-03,-3.6544,49.776
-2.7762500e-03,4.5968,49.820
-2.7737500e-03,1.9584,49.794
-2.7712500e-03,-1.7792,49.794
-2.7687500e-03,-0.0496,49.803
-2.7662500e-03,0.8064,49.794
-2.7637500e-03,2.3136,49.798
-2.7612500e-03,3.6000,49.818
-2.7587500e-03,-0.8672,49.808
-2.7562500e-03,-2.1424,49.782
-2.7537500e-03,6.8464,49.815
-2.7512500e-03,-3.0768,49.789
-2.7487500e-03,-1.7424,49.803
-2.7462500e-03,0.7232,49.812
-2.7437500e-03,5.4240,49.807
-2.7412500e-03,-6.3840,49.791
-2.7387500e-03,4.7264,49.805
-2.7362500e-03,6.6144,49.821
-2.7337500e-03,-0.4032,49.793
-2.7312500e-03,-4.7968,49.773
-2.7287500e-03,7.4144,49.808
-2.7262500e-03,-6.1408,49.797
-2.7237500e-03,2.6640,49.794
-2.7212500e-03,1.0176,49.796
-2.7187500e-03,2.2944,49.801
-2.7162500e-03,-8.4544,49.785
-2.7137500e-03,16.6224,49.826
-2.7112500e-03,4.3440,49.828
-2.7087500e-03,-8.3184,49.761
-2.7062500e-03,-0.8320,49.791
-2.7037500e-03,11.8704,49.816
-2.7012500e-03,-6.0384,49.792
-2.6987500e-03,0.3328,49.796
-2.6962500e-03,-0.2192,49.804
-2.6937500e-03,4.2304,49.799
-2.6912500e-03,-0.5136,49.787
-2.6887500e-03,5.8736,49.826
-2.6862500e-03,-3.3424,49.812
-2.6837500e-03,-1.2128,49.790
-2.6812500e-03,3.1856,49.792
-2.6787500e-03,1.9088,49.815
-2.6762500e-03,-5.2480,49.787
-2.6737500e-03,3.7344,49.823
-2.6712500e-03,3.5584,49.797
-2.6687500e-03,-0.6896,49.793
-2.6662500e-03,-0.5136,49.794
-2.6637500e-03,11.5536,49.850
-2.6612500e-03,-10.3888,49.763
-2.6587500e-03,2.2304,49.792
-2.6562500e-03,9.8080,49.841
-2.6537500e-03,-1.8240,49.807
-2.6512500e-03,-3.0288,49.776
-2.6487500e-03,2.3008,49.804
-2.6462500e-03,2.7648,49.810
-2.6437500e-03,-3.3456,49.795
-2.6412500e-03,3.5856,49.799
-2.6387500e-03,1.6592,49.797
-2.6362500e-03,-0.6688,49.782
-2.6337500e-03,-0.0096,49.804
-2.6312500e-03,5.8448,49.799
-2.6287500e-03,-1.8144,49.785
-2.6262500e-03,1.9648,49.794
-2.6237500e-03,-3.8928,49.807
-2.6212500e-03,3.0736,49.781
-2.6187500e-03,-0.3072,49.787
-2.6162500e-03,3.9760,49.812
-2.6137500e-03,-7.8080,49.766
-2.6112500e-03,5.6608,49.797
-2.6087500e-03,16.0912,49.846
-2.6062500e-03,0.0800,49.811
-2.6037500e-03,-9.3936,49.778
-2.6012500e-03,8.6944,49.816
-2.5987500e-03,1.6944,49.814
-2.5962500e-03,-1.2336,49.791
-2.5937500e-03,-3.0224,49.789
-2.5912500e-03,4.4960,49.812
-2.5887500e-03,-2.3408,49.797
-2.5862500e-03,6.6096,49.822
-2.5837500e-03,2.9616,49.825
-2.5812500e-03,-3.4048,49.794
-2.5787500e-03,-0.5680,49.771
-2.5762500e-03,7.5872,49.819
-2.5737500e-03,-6.2800,49.794
-2.5712500e-03,-0.4304,49.804
-2.5687500e-03,4.4432,49.794
-2.5662500e-03,2.1264,49.807
-2.5637500e-03,-7.1536,49.766
-2.5612500e-03,15.1616,49.838
-2.5587500e-03,3.2560,49.822
-2.5562500e-03,-10.6192,49.788
-2.5537500e-03,3.9408,49.806
-2.5512500e-03,6.0848,49.831
-2.5487500e-03,-2.7296,49.792
-2.5462500e-03,-1.0768,49.804
-2.5437500e-03,2.9040,49.789
-2.5412500e-03,-0.4064,49.787
-2.5387500e-03,2.6560,49.788
-2.5362500e-03,5.0048,49.815
-2.5337500e-03,-0.7856,49.792
-2.5312500e-03,-4.2240,49.783
-2.5287500e-03,4.1568,49.807
-2.5262500e-03,2.7216,49.808
-2.5237500e-03,-3.7344,49.782
-2.5212500e-03,0.9216,49.802
-2.5187500e-03,2.7696,49.808
-2.5162500e-03,0.4128,49.796
-2.5137500e-03,1.5392,49.801
-2.5112500e-03,5.5408,49.812
-2.5087500e-03,-8.6160,49.764
-2.5062500e-03,6.1248,49.792
-2.5037500e-03,9.1408,49.824
-2.5012500e-03,-3.7984,49.806
-2.4987500e-03,-3.3520,49.783
-2.4962500e-03,4.6544,49.816
-2.4937500e-03,2.1760,49.818
-2.4912500e-03,-2.4832,49.793
-2.4887500e-03,0.5728,49.787
-2.4862500e-03,2.9744,49.796
-2.4837500e-03,-0.3968,49.794
-2.4812500e-03,3.1088,49.805
-2.4787500e-03,-0.2784,49.803
-2.4762500e-03,0.1280,49.794
-2.4737500e-03,4.1744,49.795
-2.4712500e-03,-2.6560,49.800
-2.4687500e-03,-2.8848,49.792
-2.4662500e-03,3.6432,49.781
-2.4637500e-03,3.4704,49.820
-2.4612500e-03,-6.1968,49.782
-2.4587500e-03,3.6016,49.802
-2.4562500e-03,14.9952,49.835
-2.4537500e-03,-2.2512,49.799
-2.4512500e-03,-5.3312,49.780
-2.4487500e-03,5.7216,49.818
-2.4462500e-03,-0.3872,49.790
-2.4437500e-03,-0.4816,49.783
-2.4412500e-03,-0.5152,49.784
-2.4387500e-03,1.8368,49.815
-2.4362500e-03,-2.4672,49.791
-2.4337500e-03,7.3104,49.814
-2.4312500e-03,2.4864,49.796
-2.4287500e-03,-4.1104,49.785
-2.4262500e-03,-1.0000,49.796
-2.4237500e-03,8.6368,49.820
-2.4212500e-03,-6.3088,49.782
-2.4187500e-03,0.6464,49.808
-2.4162500e-03,1.7376,49.813
-2.4137500e-03,3.2928,49.812
-2.4112500e-03,-4.4896,49.782
-2.4087500e-03,14.7760,49.835
-2.4062500e-03,-4.0432,49.804
-2.4037500e-03,-6.3040,49.760
-2.4012500e-03,6.2848,49.805
-2.3987500e-03,6.3280,49.830
-2.3962500e-03,-8.7968,49.774
-2.3937500e-03,3.6816,49.804
-2.3912500e-03,3.4736,49.809
-2.3887500e-03,1.2048,49.814
-2.3862500e-03,-3.1280,49.783
-2.3837500e-03,7.8016,49.813
-2.3812500e-03,-1.7536,49.782
-2.3787500e-03,-0.8816,49.795
-2.3762500e-03,-0.1744,49.795
-2.3737500e-03,3.3264,49.798
-2.3712500e-03,-2.3312,49.812
-2.3687500e-03,2.9584,49.820
-2.3662500e-03,-1.7504,49.805
-2.3637500e-03,0.4736,49.797
-2.3612500e-03,3.6128,49.798
-2.3587500e-03,8.1904,49.844
-2.3562500e-03,-11.7136,49.768
-2.3537500e-03,10.0496,49.813
-2.3512500e-03,12.0192,49.820
-2.3487500e-03,-3.7664,49.792
-2.3462500e-03,-4.3808,49.777
-2.3437500e-03,3.1184,49.801
-2.3412500e-03,4.5440,49.818
-2.3387500e-03,-2.0272,49.794
-2.3362500e-03,0.1072,49.799
-2.3337500e-03,-1.3504,49.804
-2.3312500e-03,2.3872,49.788
-2.3287500e-03,7.2048,49.813
-2.3262500e-03,1.2240,49.804
-2.3237500e-03,-6.0816,49.784
-2.3212500e-03,6.7312,49.794
-2.3187500e-03,-1.2176,49.812
-2.3162500e-03,-0.4384,49.772
-2.3137500e-03,-2.8336,49.798
-2.3112500e-03,6.5616,49.808
-2.3087500e-03,-7.8560,49.785
-2.3062500e-03,8.6880,49.810
-2.3037500e-03,9.3680,49.835
-2.3012500e-03,-3.1696,49.801
-2.2987500e-03,-5.5648,49.785
-2.2962500e-03,10.1200,49.824
-2.2937500e-03,-5.3344,49.796
-2.2912500e-03,0.4080,49.786
-2.2887500e-03,0.5184,49.790
-2.2862500e-03,4.0688,49.795
-2.2837500e-03,-5.8416,49.796
-2.2812500e-03,8.0864,49.811
-2.2787500e-03,3.2864,49.795
-2.2762500e-03,-3.0656,49.779
-2.2737500e-03,-2.5360,49.790
-2.2712500e-03,6.8912,49.820
-2.2687500e-03,-4.9456,49.777
-2.2662500e-03,1.9232,49.796
-2.2637500e-03,0.5024,49.811
-2.2612500e-03,0.4080,49.794
-2.2587500e-03,-0.1168,49.781
-2.2562500e-03,13.4464,49.839
-2.2537500e-03,-5.0128,49.794
-2.2512500e-03,-7.5152,49.779
-2.2487500e-03,9.7120,49.796
-2.2462500e-03,4.5664,49.830
-2.2437500e-03,-6.5744,49.775
-2.2412500e-03,-0.3248,49.813
-2.2387500e-03,6.5472,49.803
-2.2362500e-03,0.6816,49.826
-2.2337500e-03,-0.5472,49.795
-2.2312500e-03,1.1600,49.828
-2.2287500e-03,1.6064,49.795
-2.2262500e-03,0.2864,49.792
-2.2237500e-03,1.8144,49.820
-2.2212500e-03,-2.9248,49.804
-2.2187500e-03,2.1328,49.784
-2.2162500e-03,2.5664,49.828
-2.2137500e-03,0.7184,49.798
-2.2112500e-03,-3.9600,49.784
-2.2087500e-03,5.5056,49.796
-2.2062500e-03,3.7952,49.806
-2.2037500e-03,-7.4304,49.750
-2.2012500e-03,7.0896,49.825
-2.1987500e-03,8.5408,49.822
-2.1962500e-03,-4.1232,49.794
-2.1937500e-03,-0.6576,49.774
-2.1912500e-03,-0.0464,49.800
-2.1887500e-03,1.4960,49.801
-2.1862500e-03,-0.5248,49.795
-2.1837500e-03,2.7728,49.778
-2.1812500e-03,-3.2224,49.795
-2.1787500e-03,2.0096,49.783
-2.1762500e-03,6.8192,49.814
-2.1737500e-03,0.5216,49.804
-2.1712500e-03,-4.2576,49.791
-2.1687500e-03,5.2992,49.812
-2.1662500e-03,-1.6448,49.804
-2.1637500e-03,-0.1952,49.801
-2.1612500e-03,0.0848,49.810
-2.1587500e-03,1.4576,49.813
-2.1562500e-03,-5.7344,49.781
-2.1537500e-03,11.6784,49.827
-2.1512500e-03,9.4016,49.848
-2.1487500e-03,-10.0176,49.796
-2.1462500e-03,0.1504,49.763
-2.1437500e-03,10.3344,49.826
-2.1412500e-03,-3.8624,49.785
-2.1387500e-03,-4.3584,49.795
-2.1362500e-03,4.1504,49.799
-2.1337500e-03,3.6992,49.801
-2.1312500e-03,-2.4560,49.787
-2.1287500e-03,3.2656,49.811
-2.1262500e-03,3.1104,49.806
-2.1237500e-03,-1.9792,49.784
-2.1212500e-03,-0.2416,49.804
-2.1187500e-03,2.8160,49.820
-2.1162500e-03,-4.5648,49.790
-2.1137500e-03,4.6336,49.794
-2.1112500e-03,1.9952,49.800
-2.1087500e-03,-1.7600,49.812
-2.1062500e-03,0.3296,49.784
-2.1037500e-03,17.1264,49.836
-2.1012500e-03,-7.3552,49.792
-2.0987500e-03,-6.0976,49.778
-2.0962500e-03,10.5952,49.822
-2.0937500e-03,6.7568,49.824
-2.0912500e-03,-7.3072,49.764
-2.0887500e-03,0.2128,49.800
-2.0862500e-03,3.3072,49.813
-2.0837500e-03,3.0000,49.808
-2.0812500e-03,-0.5184,49.783
-2.0787500e-03,4.6800,49.821
-2.0762500e-03,-6.2752,49.788
-2.0737500e-03,4.5376,49.803
-2.0712500e-03,5.7120,49.808
-2.0687500e-03,-0.9856,49.803
-2.0662500e-03,-4.7648,49.788
-2.0637500e-03,4.9440,49.823
-2.0612500e-03,1.9168,49.812
-2.0587500e-03,-1.2512,49.787
-2.0562500e-03,-0.2960,49.801
-2.0537500e-03,4.1824,49.803
-2.0512500e-03,-5.3488,49.769
-2.0487500e-03,12.3680,49.833
-2.0462500e-03,2.9248,49.836
-2.0437500e-03,-5.0464,49.775
-2.0412500e-03,2.5376,49.789
-2.0387500e-03,1.9664,49.803
-2.0362500e-03,-1.7280,49.800
-2.0337500e-03,-1.4048,49.795
-2.0312500e-03,4.2304,49.813
-2.0287500e-03,-2.2000,49.801
-2.0262500e-03,1.6752,49.787
-2.0237500e-03,4.3120,49.804
-2.0212500e-03,1.6864,49.815
-2.0187500e-03,-2.8880,49.783
-2.0162500e-03,4.8464,49.793
-2.0137500e-03,-5.4656,49.777
-2.0112500e-03,2.6816,49.800
-2.0087500e-03,1.2096,49.787
-2.0062500e-03,1.4096,49.807
-2.0037500e-03,-10.1184,49.771
-2.0012500e-03,17.9200,49.836
-1.9987500e-03,9.3024,49.827
-1.9962500e-03,-9.7408,49.782
-1.9937500e-03,-3.0480,49.785
-1.9912500e-03,14.5184,49.827
-1.9887500e-03,-3.7872,49.793
-1.9862500e-03,-2.5056,49.780
-1.9837500e-03,-1.2832,49.796
-1.9812500e-03,7.4608,49.812
-1.9787500e-03,-1.6208,49.797
-1.9762500e-03,4.6096,49.815
-1.9737500e-03,-2.6768,49.804
-1.9712500e-03,0.7824,49.799
-1.9687500e-03,0.4640,49.801
-1.9662500e-03,3.6576,49.807
-1.9637500e-03,-7.2848,49.769
-1.9612500e-03,5.9312,49.816
-1.9587500e-03,3.0048,49.808
-1.9562500e-03,-1.1280,49.792
-1.9537500e-03,-0.8240,49.803
-1.9512500e-03,7.7376,49.835
-1.9487500e-03,-1.7520,49.790
-1.9462500e-03,-2.7776,49.783
-1.9437500e-03,2.5984,49.799
-1.9412500e-03,1.5936,49.799
-1.9387500e-03,-2.2768,49.787
-1.9362500e-03,2.1184,49.797
-1.9337500e-03,0.6240,49.792
-1.9312500e-03,-1.7840,49.788
-1.9287500e-03,4.1504,49.792
-1.9262500e-03,6.4352,49.833
-1.9237500e-03,-8.9616,49.769
-1.9212500e-03,5.6912,49.795
-1.9187500e-03,11.5952,49.829
-1.9162500e-03,-3.1200,49.788
-1.9137500e-03,-2.8864,49.781
-1.9112500e-03,-0.0176,49.807
-1.9087500e-03,4.9280,49.799
-1.9062500e-03,-1.5840,49.777
-1.9037500e-03,1.6784,49.801
-1.9012500e-03,-3.2352,49.796
-1.8987500e-03,4.3984,49.798
-1.8962500e-03,3.7952,49.810
-1.8937500e-03,1.0432,49.817
-1.8912500e-03,-5.2816,49.796
-1.8887500e-03,7.8496,49.804
-1.8862500e-03,-2.4560,49.802
-1.8837500e-03,0.0032,49.785
-1.8812500e-03,-1.7952,49.788
-1.8787500e-03,5.3920,49.815
-1.8762500e-03,-6.8608,49.783
-1.8737500e-03,7.5952,49.797
-1.8712500e-03,10.5232,49.853
-1.8687500e-03,-4.4544,49.796
-1.8662500e-03,-4.4432,49.780
-1.8637500e-03,9.5712,49.815
-1.8612500e-03,-4.1056,49.802
-1.8587500e-03,-1.9328,49.787
-1.8562500e-03,2.0288,49.799
-1.8537500e-03,3.9824,49.814
-1.8512500e-03,-4.9200,49.781
-1.8487500e-03,5.4976,49.809
-1.8462500e-03,4.5872,49.833
-1.8437500e-03,-3.0832,49.799
-1.8412500e-03,-1.7088,49.790
-1.8387500e-03,4.5584,49.820
-1.8362500e-03,-3.6992,49.770
-1.8337500e-03,2.2400,49.818
-1.8312500e-03,1.6000,49.808
-1.8287500e-03,-2.1120,49.791
-1.8262500e-03,0.2400,49.771
-1.8237500e-03,17.9424,49.841
-1.8212500e-03,-4.4608,49.808
-1.8187500e-03,-10.5120,49.770
-1.8162500e-03,11.9792,49.811
-1.8137500e-03,7.4064,49.842
-1.8112500e-03,-6.3104,49.786
-1.8087500e-03,-2.3936,49.804
-1.8062500e-03,6.8336,49.815
-1.8037500e-03,2.3136,49.811
-1.8012500e-03,-0.6032,49.794
-1.7987500e-03,2.1712,49.830
-1.7962500e-03,-0.5648,49.793
-1.7937500e-03,0.6784,49.793
-1.7912500e-03,2.7136,49.796
-1.7887500e-03,-0.9312,49.807
-1.7862500e-03,-1.9168,49.786
-1.7837500e-03,3.9248,49.811
-1.7812500e-03,1.4912,49.803
-1.7787500e-03,-2.5264,49.793
-1.7762500e-03,2.3584,49.805
-1.7737500e-03,6.7584,49.834
-1.7712500e-03,-9.1952,49.770
-1.7687500e-03,8.7584,49.822
-1.7662500e-03,7.1056,49.828
-1.7637500e-03,-3.1584,49.787
-1.7612500e-03,-1.3856,49.778
-1.7587500e-03,2.0304,49.827
-1.7562500e-03,-0.5472,49.804
-1.7537500e-03,0.7456,49.786
-1.7512500e-03,2.2016,49.796
-1.7487500e-03,-1.5072,49.803
-1.7462500e-03,-0.8688,49.792
-1.7437500e-03,9.8096,49.820
-1.7412500e-03,1.6512,49.807
-1.7387500e-03,-4.0016,49.795
-1.7362500e-03,2.4080,49.810
-1.7337500e-03,0.1920,49.803
-1.7312500e-03,0.2672,49.811
-1.7287500e-03,0.6464,49.800
-1.7262500e-03,0.2288,49.807
-1.7237500e-03,-6.6000,49.767
-1.7212500e-03,12.9520,49.839
-1.7187500e-03,11.4064,49.841
-1.7162500e-03,-9.7056,49.801
-1.7137500e-03,-2.8928,49.784
-1.7112500e-03,12.2000,49.838
-1.7087500e-03,-2.5760,49.787
-1.7062500e-03,-3.8448,49.794
